200811110025,2008,11,11,"",1,"",60,10,Middle East & North Africa,Shamal Sina,Sinai,30.608472,33.617577,4,0,"The attack took place in northern Sinai, Shamal Sina, Egypt.","11/11/2008: On Tuesday, 25 members of the central police force were kidnapped and later freed in Shamal Sina', Egypt. There were no casualties reported for the incident, along with no motive. No group claimed responsibility but Bedouin tribal members are suspected to be behind the kidnapping. The status of the hostages is unknown.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",3,Police,25,Police Security Forces/Officers,"",Members of the central police force,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Unknown weapons were used in the attack.,0,0,0,0,0,0,0,"","","",There was no damage reported.,1,25,0,"",-99,"","",-9,"","","","","",7,Unknown,0,The Bedouin Tribal members were suspected.,"\"Agence France Presse / AFP, \"\"Egypt Bedouin Kidnap 25 Policemen in Sinai Protest","\"\" Agence France Presse / AFP",November 11,"2008\"","\"National Counterterrorism Center, \"\"25 police officers kidnapped by suspected Bedouin tribal members in Shamal Sina'",Egypt,"\"\" Worldwide Incidents Tracking System",November 18,"2009\""
200902220004,2009,2,22,"",0,"",60,10,Middle East & North Africa,Al Qahirah (Cairo),Cairo,30.084629,31.334314,1,1,"The incident took place in the Khan al-Khalili market, near the Hussein mosque in Cairo.","02/22/2009: On Tuesday,  in the Khan al-Khalili market in Cairo a bomb targeted a Cairo Bazaar on a street lined with cafes and restaurants.  The blast was an improvised explosive device that was set off by a washing machine timer and placed under a concrete bench, which was shattered by the explosion.  The bomb was reportedly made of gunpowder, rocks, and metal and was located near the Hussein mosque.  French students that were on a school trip had gathered near the site when the device detonated.  One French student was killed in the blast, and at least 25 other civilians were injured.  No claim of responsibility has been reported.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",A Cairo Bazaar on a street lined with cafes and restaurants was the target in this attack.,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,-99,0,"","","","","","","","","",6,Explosives,14,Time Fuse,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,1,0,0,25,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage.,0,"","","","","","","","","","","","","","","","","\"foxnews.com (United States), \"\"Crude Time Bomb Used In Deadly Cairo Bazaar Blast","\"\" foxnews.com (United States)",February 24,"2009\"","\"france24.com, \"\"Police Arrest Three After Deadly Bazaar Bomb","\"\" france24.com",February 23,"2009\"","\"Associated Press Worldstream, \"\"Seven Arrested In Connection To Cairo Blast"
200905110035,2009,5,11,"",0,"",60,10,Middle East & North Africa,Al Qahirah (Cairo),Cairo,30.084629,31.334314,1,0,"The attack took place in Cairo, Al Qahirah (Cairo), Egypt.","05/11/2009: On Monday evening at 1800, a small homemade bomb exploded near a church in the Egyptian capital of Cairo. No injuries were reported in the incident but the device did damage a car and a second device was found by police in the same area near a Coptic church northeast of Cairo.  No group has claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",The attack targeted a church.,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Unknown explosives were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack damaged a car near the church.,0,"","","","","","","","","","","","","","","","","\"Reuters, \"\"Bomb Explodes in Cairo",No One Hurt,"\"\" http://www.alertnet.org/thenews/newsdesk/BLA100075.htm",May 11,"2009.\"","\"Deutsche Presse-Agentur, \"\"Bomb Attack Targets Cairo Church",No One Injured,"\"\" LexisNexis Academic",Deutsche Presse-Agentur
201002210015,2010,2,21,"",0,"",60,10,Middle East & North Africa,Al Qahirah (Cairo),Cairo,30.084629,31.334314,1,0,"The attack occurred at a synagogue in Cairo, Al Qahirah, Egypt.","02/21/2010: On Sunday morning around 0615, in Cairo, Al Qahirah, Egypt, a man threw an improvised explosive device at a Cairo synagogue, causing a fire and damaging the synagogue but causing no casualties. No group claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",A synagogue,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused damage to the synagogue.,0,"","","","","","","","","","","","","","","","","\"Reuters, \"\"Device Explodes at Cairo Synagogue",No Injuries,"\"\" Reuters",February 21,2010,"http://www.alertnet.org/thenews/newsdesk/LDE61K05K.htm.\"","\"Agence France Presse, \"\"Molotov Cocktail Thrown at Cairo Synagogue","\"\" LexisNexis Academic",Agence France Presse
201006270002,2010,6,27,"",0,"",60,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1,1,"The attack took place in the village of al Gafransh, near El Arish, Shamal Sina', Egypt.","06/27/2010: On Sunday, in the village of al Gafransh, near El Arish, Shamal Sina', Egypt, unidentified assailants detonated an improvised explosive device on a natural gas pipeline, causing only minimal damage and no casualties. No group claimed responsibility but the Bedouin community is suspected of being responsible.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,106,Gas,"",A natural gas pipeline,60,Egypt,"","","","","","","","","","","","","","","","",Bedouin tribesmen,"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused a minor amount of property damage.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One Natural Gas Pipeline Damaged In IED Attack Near Al 'Arish",Shamal Sina',Egypt,"\"\" Worldwide Incidents Tracking System",October 27,"2010.\"","\"Sara Hassan, \"\"Egypt Ups Security Along Pipeline to Israel Following Explosion","\"\" LexisNexis Academic",World Markets Research Centre
201101010001,2011,1,1,"",0,"",60,10,Middle East & North Africa,Al Iskandariyah (Alexandria),Alexandria,30.762296,29.696268,1,0,"The attack occurred at the Saints Church in district of Sidi Bechr  in Alexandria, Alexandria, Egypt.","01/01/2011: On Saturday at 0000 midnight, in the district of Sidi Bechr in Alexandria, Alexandria, Egypt, 23 people were killed and 97 people were injured when a suicide bomber detonated an improvised explosive device belt made with 10 to 15 kilograms of TNT, bolts, and bearings outside the Saints Church as civilians were leaving from mass. Many nearby vehicles were destroyed and no group has claimed responsibility, but the militant group Jaish Al Islam was thought to be responsible for the attack.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",Civilians,60,Egypt,"","","","","","","","","","","","","","","","",Army of Islam,"","","","","",The specific motive for the attack is unknown.,1,"","",0,1,0,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",A suicide improvised explosive device was used in the attack.,23,0,1,97,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to the building and surrounding vehicles.,0,"","","","","","","","","","","","","","","","","\"Reuters, \"\"UPDATE 12 - Suspected Suicide Bomber Kills 21 at Egypt Church","\"\" Reuters",January 1,2011,"http://www.trust.org/alertnet/news/update-12-suspected-suicide-bomber-kills-21-at-egypt-church/.\"","\"Reuters, \"\"UPDATE Two - Egypt Holds Seven for Questioning After Church Blast","\"\" Reuters",January 2,2011
201102070017,2011,2,7,"",0,"",60,10,Middle East & North Africa,Shamal Sina,Rafah,31.250196,34.24128,1,0,"The attack occurred at police security headquarters in the neighborhood of Al-Ahrash in Rafah, Shamal Sina, Egypt.","02/07/2011: On Monday morning, in the neighborhood of Al-Ahrash in Rafah, Shamal Sina, Egypt, one Egyptian policeman was injured when militants fired rocket propelled grenades and unknown firearms at a police security building. The amount of damage from the attack is unknown. No group has claimed reasonability but the militant group Takfir wal Hijra was thought responsible for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Egyptian Law Enforcement,A police security building was targeted in the attack.,60,Egypt,"","","","","","","","","","","","","","","","",Takfir wal-Hijra (Excommunication and Exodus),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,5,Unknown Gun Type,"","","","","","","","",Unknown firearms and RPG's were used in the attack.,0,0,0,1,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to the building.,0,"","","","","","","","","","","","","","","","","\"Ma'an News Agency, \"\"Report Says Seven Feb Attack on Egyptian Forces Carried Out by Local","\"\" World News Connection",Ma'an News Agency,February 7,"2011.\"","\"Reuters, \"\"Militants Attack Police Base in Egypt's Rafah","\"\" Reuters",February 7,2011
201104060002,2011,4,6,"",0,"",60,10,Middle East & North Africa,Al Qahirah (Cairo),Cairo,30.084629,31.334314,1,1,The attack occurred near the ancient pyramids near Cairo.,"04/06/2011: On Wednesday, near Cairo, Al Qahirah, Egypt, unidentified assailants planted an improvised explosive device near the ancient pyramids that detonated while three peddlers were throwing rocks at the device, as they saw it sticking out of the sand. The blast wounded the three peddlers who thought there were valuables inside. No damages were reported and no group claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",20,Unknown,"","","",The target was unknown.,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,3,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"New York Times, \"\"Egypt: Blast near Pyramids","\"\" Associated Press",April 6,2011,"http://www.nytimes.com/2011/04/07/world/africa/07briefs-Bomb.html?ref=middleeast.\"","\"Diaa Hadid, \"\"Bomb Explodes near Egyptian Pyramids",Injuring Three,"\"\" LexisNexis Academic",Associated Press
201104270023,2011,4,27,"",0,"",60,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1,1,"The attack occurred at a gas pipeline near El Arish, Shamal Sina, Egypt.","04/27/2011: On Wednesday morning, near El Arish, Shamal Sina, Egypt, unidentified militants detonated an improvised explosive device, made from TNT, targeting and damaging a pipeline that supplies gas to Jordan and Israel; no casualties were reported. The gas pipeline suffered an unknown amount of damage and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,106,Gas,"",A gas pipeline was targeted in the attack.,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,28,Dynamite/TNT,"","","","","","","","","","","","",An improvised explosive device made from TNT was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to the gas pipeline.,0,"","","","","","","","","","","","","","","","","\"Reuters, \"\"Egypt Gas Pipeline to Israel",Jordan Attacked : Source,"\"\" Reuters",April 27,2011,"http://af.reuters.com/article/topNews/idAFJOE73Q03A20110427.\"","Jane�s Intelligence, �Explosion Damages Gas Pipeline in Egypt's North Sinai,� Terrorism Watch Report, Al-Jazeera, April 27, 2011.","\"Isabel Kershner & Mona El-naggar, \"\"Pipeline Blast in Sinai",Said to be Sabotage
201106130012,2011,6,13,"",1,"",60,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1,0,"The attack occurred in El Arish, Shamal Sina, Egypt.","06/13/2011: On Monday, in El Arish, Shamal Sina, Egypt, unknown assailants kidnapped a driver that worked for a local college exam board along with his vehicle. No casualties were reported and the status of the hostage is unknown. No group has claimed responsibility.",0,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",A civilian,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",It is unknown if weapons were used in the attack.,0,0,0,0,0,0,0,"","","","",1,1,0,"",-99,"","",-9,"","","","","",7,Unknown,-99,The status of the hostage is unknown.,"\"Jane's Intelligence, \"\"Unidentified Militants Abduct Driver in Egypt's North Sinai","\"\" Terrorism Watch Report",Maan News Agency,June 14,"2011.\"","\"Ma'an News Agency, \"\"Armed Attackers Hijack Car in Sinai","\"\" http://www.maannews.net/eng/ViewDetails.aspx?ID=396394 (June 13","2011).\"",""
201106210004,2011,6,21,"",0,"",60,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1,0,"The attack occurred in El Arish, Shamal Sina, Egypt.","06/21/2011: On Tuesday, in El Arish, Shamal Sina, Egypt, unknown gunmen armed with small arms in three vehicles attacked a police patrol. The gunmen shot and killed two policemen and wounded two others. No group has claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Egyptian Law Enforcement,Policemen,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,2,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Jane's Intelligence, \"\"Unidentified Militants Killed Two Soldiers in Egypt's North Sinai","\"\" Terrorism Watch Report",Maan News Agency,June 23,"2011.\"","\"Xinhua News Agency, \"\"Two Egyptian Policemen Killed by Gunmen in North Sinai","\"\" Xinhua News Agency",June 22,2011
201107040025,2011,7,4,"",0,"",60,10,Middle East & North Africa,Shamal Sina,"",30.608472,33.617577,4,0,"The attack took place at a gas pipeline in the Bir al-Abd area of Shamal Sina, Egypt.","07/04/2011: On Monday morning, in the Bir al-Abd area of Shamal Sina, Egypt, after attacking employees at a gas pipeline station, unidentified militants detonated an improvised explosive device resulting in an unknown amount of material damage on a gas pipeline. No casualties were reported and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,3,Bombing/Explosion,"","",21,Utilities,106,Gas,"",A gas pipeline was targeted in the attack.,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to the pipeline.,0,"","","","","","","","","","","","","","","","","\"Xinhua News Agency, \"\"Gas Pipeline Explodes in Egypt","\"\" Xinhua News Agency",July 04,2011,"http://news.xinhuanet.com/english2010/world/2011-07/04/c_13963525.htm.\"","\"PressTV, \"\"Egypt Pipeline to Israel",Jordan Bombed,"\"\" http://www.presstv.ir/detail/187443.html (July 04","2011).\""
201107120020,2011,7,12,"",0,"",60,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1,1,"The attack took place near a natural gas pipeline in El Arish, Shamal Sina, Egypt.","07/12/2011: On Tuesday, near El Arish, Shamal Sina, Egypt, unidentified assailants detonated an improvised explosive device attached to a natural gas pipeline that supplies Jordan and Israel among others. A security guard and his family were injured in the attack. This was the fourth attack on an Egyptian pipeline in northern Sinai this year. The attack caused an unknown amount of damage and no group claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,106,Gas,"",A natural gas pipeline,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to the pipeline.,0,"","","","","","","","","","","","","","","","","\"Xinhua News Agency, \"\"Gas Pipeline Bombed in Egypt's Arish","\"\" Xinhua News Agency",July 12,2011,"http://news.xinhuanet.com/english2010/world/2011-07/12/c_13979256.htm.\"","\"Reuters, \"\"Egypt: Blast Rocks Sinai Gas Pipeline Station","\"\" Reuters",July 12,2011
