201410280033,2014,10,28,"",0,"",118,9,Eastern Europe,Skopje,Skopje,41.99709,21.428082,1,0,"","10/28/2014: Assailants fired two explosive devices at the parliament building in Skopje city, Skopje region, Macedonia. The building was empty at the time of the attack, and no one was injured. Kosovo Liberation Army (KLA) claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Assembly of the Republic of Macedonia,Building,118,Macedonia,"","","","","","","","","","","","","","","","",Kosovo Liberation Army (KLA),"","","","","",The Kosovo Liberation Army (KLA) claimed responsibility for the incident and stated that the group did not not adhere to the Ohrid Framework Agreement because they did not agree with its application.,0,"","",0,-99,0,1,4,E-mail,"","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortars were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A government building was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Armed group takes over Macedonian police station demanding an \"\"independent state\"\"","\"\" Xinhua News Agency",April 21,"2015.\"","\"\"\"Vecer",Macedonia: Who fired at the Parliament and why?,"\"\" Focus Bulgaria",October 30,"2014.\""
201504100047,2015,4,10,"",0,"",118,9,Eastern Europe,Skopje,Skopje,41.997546,21.428066,1,0,"","04/10/2015: Assailants threw grenades that detonated near a government building in Skopje, Skopje region, Macedonia. There were no reported casualties in the blasts. The Kosovo Liberation Army (KLA) claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Government of Macedonia,Building,118,Macedonia,"","","","","","","","","","","","","","","","",Kosovo Liberation Army (KLA),"","","","","",The National Liberation Army (NLA) (Macedonia) claimed responsibility for the incident and stated that they did not observe the Ohrid Framework Agreement.,0,"","",0,-99,0,1,4,E-mail,"","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Armed group takes over Macedonian police station demanding an \"\"independent state\"\"","\"\" Xinhua News Agency",April 21,"2015.\"","\"\"\"Explosion close to Macedonian govt office in Skopje","\"\" Focus Bulgaria",April 11,"2015.\"","\"\"\"Albanian group claims responsibility for attack on govt. HQ"
201504210048,2015,4,21,"",0,"",118,9,Eastern Europe,Northeastern,Gosince,42.213658,21.517902,1,0,The incident occurred in the Lipkovo district.,"04/21/2015: Assailants stormed a police department and took four officers hostage in Gosince village, Lipkovo municipality, Macedonia. The officers were able to free themselves soon afterward. The Kosovo Liberation Army (KLA) claimed responsibility and stated that the group did not observe the Ohrid Framework Agreement, although sources questioned the veracity of this claim.",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",3,Police,22,"Police Building (headquarters, station, school)",Macedonian Police,Police Station,118,Macedonia,"","","","","","","","","","","","","","","","",Kosovo Liberation Army (KLA),"","","","","",The National Liberation Army (NLA) (Macedonia) claimed responsibility for the incident and stated that the group did not observe the Ohrid Framework Agreement.,0,"","",0,40,0,1,8,Personal claim,"","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,1,0,0,1,4,Unknown,-99,An unknown number of weapons and phones were stolen in this attack.,1,4,0,1,"","","",0,"","","","","",3,Hostage(s) escaped (not during rescue attempt),4,"","\"\"\"40 Armed Men Storm Police Station in Macedonia",Take 4 Officers Hostage,"\"\" Sofia News Agency",April 21,"2015.\"","\"\"\"Armed group takes over Macedonian police station demanding an \"\"independent state\"\"","\"\" Xinhua News Agency",April 21,"2015.\""
201505030116,2015,5,3,"",0,"",118,9,Eastern Europe,Polog,Mala Recica,41.991521,20.944237,1,0,The incident occurred in the Tetovo district.,"05/03/2015: Assailants threw a grenade at a Democratic Union for Integration (DUI) office in Mala Recica area, Tetovo municipality, Polog region, Macedonia. A child was injured in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Democratic Union for Integration (DUI),Building,118,Macedonia,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,118,Macedonia,"","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,1,0,0,-9,"","","",It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Plus Info",Macedonia: Child injured in explosion in front of DUI office in Mala Recica,"\"\" Focus Bulgaria",May 4,"2015.\"","\"\"\"Radio Free Europe: Powerful explosion occurs in front of DUI office in Mala Recica","\"\" Focus Bulgaria",May 4,"2015.\""
201507300032,2015,7,30,"",0,"",118,9,Eastern Europe,Skopje,Skopje,41.997413,21.428175,1,0,The incident occurred in the Aerodrom municipality,"07/30/2015: An assailant threw an explosive device at the parking lot of the Aerodrom police station in Aerodrom municipality, Skopje city, Macedonia. Three cars were damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Macedonian Police,Police Station,118,Macedonia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Three vehicles were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Blast in Skopje Damages Three Cars",No Injuries,"\"\" Sofia News Agency",July 30,"2015.\"","\"\"\"Powerful Blast Rocks Macedonian Police Station",No Injuries,"\"\" Demanjo",July 30
201703070045,2017,3,7,"",0,"",118,9,Eastern Europe,Pelagonia,Bitola,41.029677,21.329216,1,0,"","03/07/2017: Assailants threw incendiary devices at the Museum of Albanian Alphabet in Bitola, Pelagonia, Macedonia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Museum of Albanian Alphabet,Museum,118,Macedonia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that the attack occurred after a demonstration regarding the Tirana platform and a potential coalition between the Social-Democratic SDSM party and various Albanian parties.",0,"","",0,4,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Petrol bombs were used in the attack.,0,0,0,0,0,0,1,4,Unknown,-99,A museum was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Museum of Albanian alphabet attacked in Macedonian city; Museum of Albanian alphabet attacked in Macedonian city","\"\" The Canadian Press",March 7,"2017.\"","\"\"\"Bitola prosecutors charge four boys over attack on Albanian Alphabet Museum","\"\" Macedonian Information Agency",March 21,"2017.\"","\"\"\"Masked men threw Molotov cocktails at the Museum of the Albanian Alphabet in Bitola"
