201308110016,2013,8,11,"",0,"",1002,9,Eastern Europe,Berane,Berane,42.844884,19.874756,1,0,"","08/11/2013: An explosive device detonated outside of the home of a Montenegrin journalist near Berane city, Berane municipality, Montenegro. No one was injured in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Viesti Newspaper,Journalist: Tufik Softic,1002,Montenegro,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, authorities stated that the bombing at the journalist's home was a warning for him to stop his work on crime and corruption.",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Montenegro: Explosive device has been thrown in t ...","\"\" Focus Bulgaria",August 12,"2013.\"","\"\"\"SEEMO worried by numerous attacks on staff of daily Vijesti","\"\" B92",August 13,"2013.\"","\"\"\"Experts urge Montenegro to protect journalists"
201312260021,2013,12,26,"",0,"",1002,9,Eastern Europe,Podgorica,Podgorica,42.442575,19.268646,1,0,"","12/26/2013: An assailant threw an explosive device at the office of Mihail Jovic, editor-in-chief of the Vijesti Daily newspaper, in Podgorica, Podgorica municipality, Montenegro. There were no reported casualties; however, the office was damaged. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Vijesti Daily,Editor-in-Chief: Mihail Jovic,1002,Montenegro,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that the newspaper whose offices had a history of criticizing the Montenegrin government and that the paper's journalists had been attacked before.",0,"","",0,1,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A thrown explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A newspaper office was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Montenegro newspaper offices targeted in blast","\"\" Associated Press Online",December 27,"2013.\"","\"\"\"Bomb targets Montenegrin newspaper critical of government","\"\" Reuters",December 27,"2013.\"","\"\"\"Montenegro: Explosion in front of Vijesti newspap ..."
