198305280003,1983,5,28,"",0,"",70,3,South America,Saint Laurent Du Maroni,Saint-Laurent-du-Maroni,5.495556,-54.030833,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Government Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198305280004,1983,5,28,"",0,"",70,3,South America,Saint Laurent Du Maroni,Saint-Laurent-du-Maroni,5.495556,-54.030833,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Government Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198305280005,1983,5,28,"",0,"",70,3,South America,Cayenne,Cayenne,4.922813,-52.326976,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,"",Monument,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199611080008,1996,11,8,"",0,"",70,3,South America,Cayenne,Cayenne,4.922813,-52.326976,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Govt Building,70,French Guiana,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199612100003,1996,12,10,"",0,"",70,3,South America,Cayenne,Cayenne,4.922813,-52.326976,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Agriculture Bldg.,70,French Guiana,"","","","","","","","","","","","","","","","",Farmers,Protesters,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199704240009,1997,4,24,"",0,"",70,3,South America,Cayenne,Cayenne,4.922813,-52.326976,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Government,Police,69,France,"","","","","","","","","","","","","","","","",Separatists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",12,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199708040010,1997,8,4,"",0,"",70,3,South America,Cayenne,Cayenne,4.922813,-52.326976,1,0,"","",1,1,1,-9,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Government,Police station,69,France,"","","","","","","","","","","","","","","","",Separatists,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
