199204280008,1992,4,28,"",0,"",201,4,East Asia,Kaohsiung,Kaohsiung,22.617778,120.301389,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",16,Telecommunication,90,Telephone/Telegraph,"",Telephone Booth across street from McDonalds Restaurant,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),3000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199204290011,1992,4,29,"",0,"",201,4,East Asia,New Taipei,New Taipei,25.0,121.496111,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,Quanta Foods,McDonalds Restaurant,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199206170010,1992,6,17,"",0,"",201,4,East Asia,"",Kaohsiung,22.617778,120.301389,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Police,Unit,201,Taiwan,"","","","","","","","","","","","","","","","",Gang,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,7,Grenade,"","","","","","","","",Automatic firearm; Grenades,0,"","",9,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208110004,1992,8,11,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",8,Educational Institution,50,Other Personnel,language school,owners,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",3,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300005,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300006,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300007,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300008,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300009,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300010,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
