197401310002,1974,1,31,"",0,"",178,5,Southeast Asia,Singapore,Unknown,1.27986,103.848989,4,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,4,Multinational Corporation,"",Shell Oil Co. Tank farm,217,United States,"","","","","","","","","","","","","","","","",Japanese Red Army (JRA),"",Popular Front for the Liberation of Palestine (PFLP),"","","","",0,0,"",0,4,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,4,Unknown,"","",1,5,0,"","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198503180002,1985,3,18,"",0,"",178,5,Southeast Asia,Singapore,Singapore,1.27986,103.848989,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Canadian/Islraeli Missions,178,Singapore,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198711100002,1987,11,10,"",0,"",178,5,Southeast Asia,"",Singapore,1.27986,103.848989,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,Shell,Shell Tower,178,Singapore,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198711100003,1987,11,10,"",0,"",178,5,Southeast Asia,Singapore,Singapore,1.27986,103.848989,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",American International Assurance,Building,178,Singapore,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199103260007,1991,3,26,"",0,"",178,5,Southeast Asia,Singapore,Singapore,1.27986,103.848989,1,0,"","",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Singapore Airlines,Flight SQ117 (Airbus A-310 acft),178,Singapore,"","","","","","","","","","","","","","","","",Al-Zulfikar,"","","","","","",0,"","",0,4,"","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,7,Fake Weapons,"","","","","","","","","","",Knives; Fake grenades,4,"",4,2,"","",0,"","","","",1,-99,0,"","",Singapore s Changi Airport,Singapore s Changi Airport,0,"","","","","",5,Successful Rescue,129,"","","","",PGIS,1,1,0,1,""
199203300003,1992,3,30,"",0,"",178,5,Southeast Asia,Singapore,Singapore,1.27986,103.848989,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,"",Soon Ah Tin and Husband *,178,Singapore,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199406060002,1994,6,6,"",0,"",178,5,Southeast Asia,Singapore,Singapore,1.27986,103.848989,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",18,Tourists,97,Tourist,unknown,2 Japanese Tourists,101,Japan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
