201307270002,2013,7,27,"",0,"",208,10,Middle East & North Africa,Tunis,Tunis,36.810384,10.169506,1,0,"","07/27/2013: An explosive device detonated underneath a police patrol vehicle outside a police station in the La Goulette district of Tunis city, Ariana governorate, Tunisia. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to Ansar al-Sharia (Tunisia).",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Tunisian Police,Patrol,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A bomb detonated underneath a car in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle and nearby buildings were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Car bomb explodes in Tunis",causing no casualties,"\"\" Xinhua News Agency",July 27,"2013.\"","\"\"\"TUNISIA: Thousands turn out for funeral of slain Tunisian MP","\"\" France24",July 27,"2013.\""
201307290028,2013,7,29,"",0,"",208,10,Middle East & North Africa,Kasserine,Kasserine,35.170721,8.829889,1,0,"","07/29/2013: Gunmen ambushed a Tunisian army patrol on Mount Chaambi, near Kasserine city, Kasserine governorate, Tunisia. At least eight soldiers were killed and four others were wounded. No group claimed responsibility for the incident; however, authorities attributed the attack to Ansar al-Sharia (Tunisia).",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Tunisian Army,Patrol,208,Tunisia,"","","","","","","","","","","","","","","","",Ansar al-Sharia (Tunisia),"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","",8,0,0,4,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority estimates are reported here.","\"\"\"Nine Tunisian   soldiers   killed in   ambush","\"\" Agence France Presse -- English",July 29,"2013.\"","\"\"\"Tunisian Prime Minister Proclaims Ansar Al-Sharia a �terrorist group�","\"\" The Tunis Times",August 27,"2013.\"","\"\"\"Tunisia Forces Hunt Militants After Soldier Mutilations"
201307290029,2013,7,29,"",0,"",208,10,Middle East & North Africa,Kasserine,Henchir Attel,35.184191,8.806715,2,0,The incident took place on Mount Chaambi.,"07/29/2013: A landmine detonated as a security patrol passed by on Mount Chaambi, near Kasserine city, Kasserine governorate, Tunisia. Three soldiers were wounded. No group claimed responsibility for the incident; however, sources attributed the attack to Okba Ibn Nafaa Brigade.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Tunisian Armed Forces (FAT),Patrol,208,Tunisia,"","","","","","","","","","","","","","","","",Okba Ibn Nafaa Brigade,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",0,0,0,3,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"8 soldiers killed in Tunisia","\"\" CNN",July 30,"2013.\"","\"\"\"Assailants Attack Tunisian Soldiers With Intent To Seize Weapons","\"\" Al-Jazirah Satellite Channel Television",July 29,"2013.\"","\"\"\"Jebel Semmama: two slain terrorists involved in several terrorist attacks"
201307310003,2013,7,31,"",0,"",208,10,Middle East & North Africa,Ben Arous,Mhamdia,36.654029,10.079684,1,0,"","07/31/2013: A roadside explosive device detonated near a National Guard patrol in Mhamdia town, Ben Arous governorate, Tunisia. There were no reported casualties or damages. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Tunisian National Guard,Patrol,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A roadside bomb was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Tunisian armed forces launch attacks on militants","\"\" Reuters",August 2,"2013.\"","\"\"\"Tunisian minister resigns as pressure grows on government","\"\" Lebanon Daily Star",July 31,"2013.\"","\"\"\"Roadside bomb explodes in Tunisia"
201308020001,2013,8,2,"",0,"",208,10,Middle East & North Africa,Tunis,Tunis,36.81881,10.16596,1,0,The incident occurred in Menzah 9 district of the city.,"08/02/2013: An explosive device was discovered and defused outside of the home of a Tunisian Army General in the Menzah 9 neighborhood of Tunis city, Tunis governorate, Tunisa. No casualties were reported. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Tunisian Army,Colonel,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","","A bomb made out of a box, battery and a cord was used in the attack.",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Tunisian forces dismantle explosive in third bomb scare of day","\"\" Reuters",August 2,"2013.\"","","",START Primary Collection,-9,-9
201308040009,2013,8,4,"",0,"",208,10,Middle East & North Africa,Kasserine,Kasserine,35.170721,8.831264,1,0,"","08/04/2013: A land mine detonated near a Tunisian military vehicle in Kasserine city, Kasserine governorate, Tunisia. At least one soldier was killed and five others were injured in the blast. No group claimed responsibility for the incident; however, authorities attributed the attack to Muslim fundamentalists.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),Tunisian Army,Vehicle,208,Tunisia,"","","","","","","","","","","","","","","","",Muslim extremists,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",1,0,0,5,0,0,1,4,Unknown,-99,The victim's military vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","\"\"\"Tunisian soldier killed",seven wounded in landmine by Algeria border,"\"\" Reuters",August 4,"2013.\"","\"\"\"1 soldier killed in landmine blast in Tunisian mountain range","\"\" Xinhua News Agency",August 4,"2013.\""
201308120002,2013,8,12,"",0,"",208,10,Middle East & North Africa,Kasserine,Kasserine,35.168476,8.832268,1,1,"","08/12/2013: Assailants threw grenades and opened fire upon a Tunisian National Guard station in Tebaka valley, near Kasserine town, Kasserine governorate, Tunisia. Two police officers were injured by the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim fundamentalists.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Tunisian National Guard,Patrol Station,208,Tunisia,"","","","","","","","","","","","","","","","",Muslim extremists,"","","","","","",0,"","",0,6,0,0,"","","","","","","","","",6,Explosives,7,Grenade,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Hand grenades and machine guns were used in the attack.,0,0,0,2,0,0,-9,"","","",It is unknown if the national guard station was damage in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Gunmen",Police Exchange Fire in Border Town Near Chaambi Mountain,"\"\" Tunisia Live",August 13,"2013.\"","\"\"\"Tunisia: Islamic terror commando attacks Libya border post","\"\" ANSAmed",August 13,"2013.\""
201309150057,2013,9,15,"",0,"",208,10,Middle East & North Africa,Siliana,Rohia,35.65129,9.05306,1,0,"","09/15/2013: Assailants attacked the Sidi Lommalah Shrine in Rohia town, Siliana governorate, Tunisia. There were no reported casualties; however, the assailants destroyed several artifacts and decorative items and set fire to coffins. No group claimed responsibility for the incident; however, a source attributed the attack to Muslim fundamentalists.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,87,Affiliated Institution,Sidi Lommalah Shrine,Shrine,208,Tunisia,"","","","","","","","","","","","","","","","",Muslim extremists,"","","","","","The specific motive is unknown; however, sources noted that a Salafi imam in the area recently delivered a sermon against the reverence of saints. Sources speculated that the sermon may have provoked the attack.",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A shrine was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Tunisia: Salafi Militants Captured After Setting Fire to Local Shrine","\"\" The Tunis Times",September 16,"2013.\"","","",START Primary Collection,-9,-9
201309160038,2013,9,16,"",0,"",208,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,Incident occurred in Mkissem area,09/16/2013: Assailants crossed the border from Libya and attacked a National Guard checkpost in Tunisia. There were no reports of casualties or property damage. No group claimed responsibility for the attack.,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Tunisian National Guard,Checkpost,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources speculated that the assailants may have been smugglers.",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","",It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Libyan terrorists attack Tunisia border guards","\"\" Magharebia",September 17,"2013.\"","\"\"\"Tunisian army clash with armed Libyan group","\"\" Libya TV",September 17,"2013.\"",""
201310160003,2013,10,16,"",0,"",208,10,Middle East & North Africa,Jendouba,Ghardimaou,36.449268,8.436416,1,0,"","10/16/2013: Assailants attacked a police station in Ghardimaou town, Jendouba governorate, Tunisia. There were no reported casualties or damages resulting from the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Tunisian Police,Police Station,208,Tunisia,"","","","","","","","","","","","","","","","",Muslim extremists,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","",It is unknown if the police station was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Gunmen kill two Tunisian police in northern city","\"\" Reuters",October 17,"2013.\"","\"\"\"Gunmen kill two Tunisian police in northern city","\"\" The Daily Star Online",October 17,"2013.\"",""
201310160004,2013,10,16,"",0,"",208,10,Middle East & North Africa,Jendouba,Ghardimaou,36.449268,8.436416,1,0,Incident occurred in El Mella,"10/16/2013: Assailants attacked a National Guard border post in the El Mella area of Ghardimaou town, Jendouba governorate, Tunisia. There were no reported casualties resulting from the incident. This was one of two similar attacks on border posts in Ghardimaou on the same day. No group claimed responsibility for the incidents.",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Tunisian National Guard,Border Post,208,Tunisia,"","","","","","","","","","","","","","","","",Ansar al-Sharia (Tunisia),"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","",It is unknown if the National Guard post was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Terrorism strikes Tunisia again","\"\" Magharebia",October 18,"2013.\"","","",START Primary Collection,0,0
201310160005,2013,10,16,"",0,"",208,10,Middle East & North Africa,Jendouba,Ghardimaou,36.449268,8.436416,1,0,Incident occurred at the Faj Hassine border post in El Mella,"10/16/2013: Assailants attacked the Faj Hassine National Guard border post in the El Mella area of Ghardimaou town, Jendouba governorate, Tunisia. There were no reported casualties resulting from the incident. This was one of two similar attacks on border posts in Ghardimaou on the same day. No group claimed responsibility for the incidents.",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Tunisian National Guard,Border Post,208,Tunisia,"","","","","","","","","","","","","","","","",Ansar al-Sharia (Tunisia),"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","",It is unknown if the National Guard post was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Terrorism strikes Tunisia again","\"\" Magharebia",October 18,"2013.\"","","",START Primary Collection,0,0
201310170029,2013,10,17,"",0,"",208,10,Middle East & North Africa,Beja,Goubellat,36.542592,9.662453,1,0,"","10/17/2013: Assailants opened fire on a police vehicle in Goubellat town, Beja governorate, Tunisia. At least two police officers were killed and a third police officer was injured in the attack. No group claimed responsibility for the incident; however, security attributed it to Ansar al-Sharia (Tunisia).",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Tunisian Police,Vehicle,208,Tunisia,"","","","","","","","","","","","","","","","",Ansar al-Sharia (Tunisia),"","","","","","",0,"","",0,9,4,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Multiple automatic weapons were used in the attack.,2,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,The victim's vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Tunisia: 9 believed behind   police   ambush killed","\"\" The Associated Press",October 19,"2013.\"","\"\"\"Gunmen kill two Tunisian police in northern city","\"\" Reuters",October 17,"2013.\"","\"\"\"Tunisian   police   targeted in deadly   attack"
201310230047,2013,10,23,"",0,"",208,10,Middle East & North Africa,Sidi Bou Zid,Sidi Ali Bin Aoun,34.851306,9.142848,1,0,"","10/23/2013: Assailants attacked Tunisian National Guards in Sidi Ali Bin Aoun town, Sidi Bou Zid governorate, Tunisia. At least eight soldiers were killed in the incident. No group claimed responsibility for the incident; however, sources attributed the attack to the Okba Ibn Nafaa Brigade. Authorities also suspected that the incident was carried out by Ansar al-Sharia (Tunisia).",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,39,Paramilitary,Tunisian National Guard,Security Forces,208,Tunisia,"","","","","","","","","","","","","","","","",Okba Ibn Nafaa Brigade,"",Ansar al-Sharia (Tunisia),"","","","The specific motive is unknown; however, sources suspected that the attack was aimed at disrupting peace talks between the government and the opposition.",0,1,"",0,-99,0,0,"","",0,"","","","","","",13,Unknown,"","","","","","","","","","","","","","","",8,0,0,0,0,0,-9,"","","",It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty number for this incident conflict across sources. Following GT, protocol, the lowest reliable estimates are reported here.","\"\"\"Hosted Product: Algeria Press Review Security Arab Sources June 1",2017,"\"\" Algeria Security Digest",June 1,"2017.\"","\"\"\"Review of Al-Qa'idah activities in North Africa 17-31 Oct 13","\"\" BBC Monitoring",October 31,"2013.\""
201310300003,2013,10,30,"",0,"",208,10,Middle East & North Africa,Sousse,Sousse,35.832981,10.63875,1,0,"","10/30/2013: A suicide bomber detonated his explosives on a beach near the Riadh Palm hotel in Sousse city, Sousse governorate, Tunisia. After being denied entry to the aforementioned hotel, the assailant then detonated his explosives on the nearby beach. The bomber was killed in the blast and there were no other reported casualties. This was one of two similar incidents that occurred in Tunisia on the same day. No group claimed responsibility for the incidents; however, Tunisian authorities arrested five Ansar al-Sharia members in connection with the attacks.",1,1,1,0,"","",1,1,1,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Not Applicable,Sousse Beach,208,Tunisia,"","","","","","","","","","","","","","","","",Ansar al-Sharia (Tunisia),"","","","","","The specific motive is unknown; however, military analysts noted that the intent was to distract the security apparatus and shift the pressure of the military operations away from other critical parts of the country.",0,"","",0,1,0,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",A suicide bomber equipped with an explosive belt was used in the attack.,1,0,1,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"'Suicide blast' in Tunisian resort","\"\" BBC",October 30,"2013.\"","\"\"\"Suicide attacks terrorise Tunisians","\"\" Magharebia",November 1,"2013.\"","\"\"\"Tunisia tightens security after suicide bombings"
201310300004,2013,10,30,"",0,"",208,10,Middle East & North Africa,Monastir,Monastir,35.771149,10.827331,1,0,"","10/30/2013: A suicide bomber attempted to attack the tomb of Habib Bourguiba, the former president of Tunisia, in Monastir city, Monastir governorate, Tunisia. Police officials apprehended the assailant before he could detonate his explosives. There were no reported casualties. This was one of two similar incidents that occurred in Tunisia on the same day. No group claimed responsibility for the incidents; however, Tunisian authorities arrested five Ansar al-Sharia members in connection with the attacks.",1,1,1,0,"","",1,0,1,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,Not Applicable,Tomb of Former President: Habib Bourguiba,208,Tunisia,"","","","","","","","","","","","","","","","",Ansar al-Sharia (Tunisia),"","","","","","The specific motive is unknown; however, military analysts noted that the intent was to distract the security apparatus and shift the pressure of the military operations away from other critical parts of the country.",0,"","",0,1,1,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",A suicide bomber was detained before he could detonate in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"'Suicide blast' in Tunisian resort","\"\" BBC",October 30,"2013.\"","\"\"\"Suicide attacks terrorise Tunisians","\"\" Magharebia",November 1,"2013.\"","\"\"\"Tunisia tightens security after suicide bombings"
201311130069,2013,11,13,"",0,"",208,10,Middle East & North Africa,Sousse,Sousse,35.832981,10.63875,1,0,"","11/13/2013: A suicide bomber wearing an explosive vest attempted to enter the Riadh Palm Hotel in Sousse city, Sousse governorate, Tunisia. When security guards prevented the assailant from entering the hotel he detonated his explosives. The assailant was the only casualty. No group claimed responsibility for the incident; however, authorities attributed the incident to Ansar Al-Sharia (Tunisia).",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,Riadh Palm Hotel,Hotel,208,Tunisia,"","","","","","","","","","","","","","","","",Ansar al-Sharia (Tunisia),"","","","","","",0,"","",0,1,0,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",An explosive vest was used in the attack.,1,0,1,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Tunisia arrests suspects after failed suicide attacks","\"\" Muslim News",November 14,"2013.\"","","",START Primary Collection,0,0
201311130076,2013,11,13,"",0,"",208,10,Middle East & North Africa,Monastir,Monastir,35.77677,10.825516,1,0,"","11/13/2013: A suicide bomber wearing an explosive vest attempted to attack the Habib Bourguiba mausoleum in Monastir city, Monastir governorate, Tunisia. The assailant was subdued by security personnel before he could detonate the device, and no casualties were reported. No group claimed responsibility for the incident; however, authorities attributed it to Ansar Al-Sharia (Tunisia).",1,1,1,0,"","",0,0,1,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,87,Affiliated Institution,Not Applicable,Mausoleum of Habib Bourguiba,208,Tunisia,"","","","","","","","","","","","","","","","",Ansar al-Sharia (Tunisia),"","","","","","",0,"","",0,1,1,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",A backpack filled with TNT was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Tunisia arrests suspects after failed suicide attacks","\"\" Muslim News",November 14,"2013.\"","","",START Primary Collection,0,0
201402150015,2014,2,15,"",0,"",208,10,Middle East & North Africa,Jendouba,Bulla Regia,36.560394,8.765367,1,1,"","02/15/2014: Gunmen manning an illegal roadblock attacked a vehicle near Bulla Regia, Jendouba governorate, Tunisia. At least four people, including two police officers, were killed and at least four other people were wounded. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Tunisian Police,Officers,208,Tunisia,14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Vehicle,208,Tunisia,"","","","","","","","",Unknown,"","","","","","",0,"","",0,4,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",4,0,0,4,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Four dead in Tunisia militant attack","\"\" BBC",February 16,"2014.\"","\"\"\"Jihadists kill 4 near Roman ruins in Tunisia: ministry","\"\" Agence France Presse -- English",February 16,"2014.\"","\"\"\"Members of Tunisian security forces killed in ambush"
201404110032,2014,4,11,"",0,"",208,10,Middle East & North Africa,Kasserine,Unknown,35.209858,8.660662,4,0,"Event occurred on the mountain Chaambi, Kasserine.","04/11/2014: An explosive device detonated near a tractor on Chaambi Mountain in Kasserine governorate, Tunisia. One civilian was wounded in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Tractor,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","An improvised, roadside planted mine was used in the attack.",0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A tractor was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Mine   blast   wounds one in Tunisia: ministry","\"\" Agence France Presse -- English",April 11,"2014.\"","\"\"\"Mine blast wounds one in Tunisia: ministry","\"\" The Daily Star Online",April 11,"2014.\"","\"\"\"Counterterrorism Digest: 11-12 April 2014"
201404180030,2014,4,18,"",0,"",208,10,Middle East & North Africa,Kasserine,Unknown,35.206705,8.661579,4,0,"Event occurred on Mount Chaambi, Kasserine.","04/18/2014: A land mine detonated near a military vehicle on Mount Chaambi in Kasserine governorate, Tunisia. One soldier was killed and one other was wounded in the blast. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,2,Armed Assault,"","",4,Military,35,Military Transportation/Vehicle (excluding convoys),Tunisian Armed Forces (FAT),Vehicles,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,8,Landmine,5,Firearms,5,Unknown Gun Type,"","","","","","","","","",1,0,0,1,0,0,1,4,Unknown,-99,A military vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","\"\"\"Jebel Chaambi blast kills soldier","\"\" Magharebia",April 18,"2014.\"","\"\"\"Soldier killed in mine explosion on Tunisian-Algerian border","\"\" EuroNews",April 18,"2014.\"","\"\"\"Highlights: Tunisia"
201405220032,2014,5,23,"",0,"",208,10,Middle East & North Africa,Kasserine,Kasserine district,35.166523,8.83326,3,0,The incident occurred in the Mount Chaambi area,"05/23/2014: A land mine detonated near a military vehicle in Mount Chaambi area, Kasserine district, Kasserine governorate, Tunisia. Two soldiers were killed and four others were wounded in the blast. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),Tunisian Armed Forces (FAT),Armored Vehicle,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",2,0,0,4,0,0,1,4,Unknown,-99,A military vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","\"\"\"Mine kills Tunisia soldier",wounds 5 near Algeria border,"\"\" Agence France Presse -- English",May 23,"2014.\"","\"\"\"2 soldiers killed on Tunisian militant mountain","\"\" The Daily Star Online",May 23,"2014.\""
201405270015,2014,5,27,"",0,"",208,10,Middle East & North Africa,Kasserine,Kasserine,35.166361,8.833522,1,0,"","05/27/2014: Assailants opened fire on the private residence of Lotfi Ben Jeddou in Kasserine town, Kasserine governorate, Tunisia. Jeddou, the head of the Tunisian Ministry of the Interior, was not harmed; however, at least four police officers were killed and another was injured in the assault. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the attack. Sources also attributed the incident to the Okba Ibn Nafaa Brigade.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Tunisian Ministry of the Interior,Minister: Lotfi Ben Jeddou,208,Tunisia,"","","","","","","","","","","","","","","","",Al-Qaida in the Islamic Maghreb (AQIM),"",Okba Ibn Nafaa Brigade,"","","","The specific motive is unknown; however, sources speculated that the attack was carried out in retaliation for recent military operations in the area that were deemed successful.",0,0,"",0,-99,0,1,7,"Posted to website, blog, etc.",0,"","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Kalashnikov rifles were used in the attack.,4,0,0,1,0,0,-9,"","","",It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","\"\"\"Attack On Tunisia Minister's Home Kills Four Police","\"\" AFP (World Service)",May 28,"2014.\"","\"\"\"Al Qaeda claims attack on Tunisia minister's home","\"\" Times Live South Africa",June 13,"2014.\"","\"\"\"4 Policemen Killed in Attack on Tunisian Minister's Home"
201406290023,2014,6,29,"",0,"",208,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"",06/29/2014: An explosive device detonated in an unknown location in Tunisia. At least one Tunisian Police officer was wounded in the blast. No group claimed responsibility for the attack.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Tunisian Police,Officer,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Bomb   blast   wounds 6 Tunisia security force members","\"\" Agence France Presse -- English",July 1,"2014.\"","\"\"\"Land mine   kills 4 troops  in Tunisia","\"\" The Gulf Today",July 2,"2014.\"",""
201407010034,2014,7,1,"",0,"",208,10,Middle East & North Africa,Kef,Unknown,36.134558,8.761107,4,0,"","07/01/2014: A land mine detonated near a military vehicle in Kef region, Tunisia. Four soldiers and two National Guard members were wounded in the blast. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),Tunisian Armed Forces (FAT),Vehicle,208,Tunisia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",A roadside landmine was used in the attack.,0,0,0,6,0,0,1,4,Unknown,-99,A military vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Blast   kills 4 soldiers in northern Tunisia","\"\" The Associated Press",July 2,"2014.\"","\"\"\"4 Tunisian soldiers killed by landmine","\"\" Xinhua News Agency",July 3,"2014.\"","\"\"\"Blast wounds Tunisian security force members"
