200202100004,2002,2,10,"",1,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","02/10/2002: In Mogadishu, Somalia, J. Abdulkadir, a Djiboutian soldier who was serving as a bodyguard to Somalia's Foreign Minister, was kidnapped by members of the Habr Gedir Group. The group requested a ransom of $50,000; however, the outcome of this kidnapping was not reported.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Djiboutian Army,"J Abdulkadir, a Djiboutian soldier who was serving as a body guard to Somalia's Foreign Minister",56,Djibouti,"","","","","","","","","","","","","","","","",Habr Gedir Clan,"","","","","",Unknown,0,"","",0,"","",1,10,Unknown,"","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,1,0,-99,-99,"","","","","","","","",7,Unknown,-99,"","\"\"\"Djiboutian soldier kidnapped in Somalia","\"\" Agence France Presse",February 10,"2002.\"","","",CETIS,0,1
197503250001,1975,3,25,"",1,3/30/1975,182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",French government,French Ambassador to Somalia,69,France,"","","","","","","","","","","","","","","","",Front for the Liberation of the French Somali Coast,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,0,5,"",Somalia,1,100000,"",100000,"","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,1,1,1,""
200204280005,2002,4,28,"",1,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","4/28/2002: A Somali official from the United Nations Development Program (UNDP) was abducted in Mogadishu, Benadir region, Somalia. Professor Muhammad Ali Aborkor was on a bus traveling home when gunmen on the bus kidnapped him.  No group claimed responsibility for the incident and motive is unknown.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Development Program (UNDP),Professor Muhammad Ali Aborkor from the United Nations Development Program (UNDP),182,Somalia,"","","","","","","","","","","","","","","","",Gunmen,"","","","","",Unknown,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,1,0,-99,-99,"","",-9,"","","","","",7,Unknown,-99,"","\"\"\"Update - 1- Somali UN worker kidnapped in Mogadishu","\"\" Reuters News",April 29,"2002.\"","\"\"\"UN Staff in Somalia kidnapped by gunmen","\"\" Xinhua General News Service",April 29,"2002.\"","\"\"\"Somalia: UN Staff member kidnapped in Mogadishu"
198004000001,1980,4,0,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),17,Head of State,Somalia,"Mohamed Siad Barre, President",182,Somalia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200205030006,2002,5,3,"",0,"",182,11,Sub-Saharan Africa,Bari,Galgala,10.989985,49.056877,1,1,"","05/03/2002: Gunmen suspected of being loyal to the governor of the Middle Shabeellaha Region, Muhammad Umar Habeb, fired on vehicles near the Galgalto area in Somalia. Six people were killed and six others were injured in the attack which was staged at an illegal roadblock. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Civilians,Civilians traveling in vehicles near the Galgalto area,182,Somalia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",The perpetrators reportedly had a machine gun mounted on top of their vehicle.,6,0,0,6,0,0,1,4,Unknown,"","It is probable, but not stated in the source, that vehicles were damaged in the attack.",0,"","","","","","","","","","","","","","","","","�Somalia: Six People Killed, Six Others Wounded in Ambush by Gunmen,� Radio Banaadir, May 3, 2002.","","",CETIS,-9,-9,0,-9,""
198101000006,1981,1,0,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",Movie house,182,Somalia,"","","","","","","","","","","","","","","","",Somali Salvation Front (SSF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200301130002,2003,1,13,"",0,"",182,11,Sub-Saharan Africa,Bay,Jeera Gulow,2.79759,44.080367,2,0,"","01/13/2003: In Somalia, a group of civilians that included elders and intellectuals of the Asharaf clan attempting to mediate a conflict between warring factions were shot and killed in Jeera Gulow inside Buur Hakaba District by local militia. The victims had just been released after being detained for four hours by militiamen who were manning a checkpoint. At least seven were killed and at least six were wounded.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Asharaf clan,Prominent members of the Asharaf clan,182,Somalia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",7,0,0,"",0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"�Somalia: Militia group kills \"\"at least seven\"\" in southwest",� Radio HornAfrik,January 14,"2003.\"","","",CETIS,-9,-9
198101000007,1981,1,0,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Government-owned Juba hotel,182,Somalia,"","","","","","","","","","","","","","","","",Somali Salvation Front (SSF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200403210002,2004,3,21,"",0,"",182,11,Sub-Saharan Africa,Woqooyi Galbeed,Hargeisa,9.556936,44.074135,1,1,"","03/21/2004: Al-Ittihad al-Islami (Islamic Unity) militants were believed to have opened fire on a vehicle carrying three staff of the German Agency for Technical Assistance (GTZ), killing two and injuring one, near Hargeisa, Woqooyi Galbeed region, Somaliland. Police reported to have arrested five people in connection with the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",12,NGO,62,International NGO,International Aid Workers,"Aid workers of the German Agency for Technical Assistance (GTZ) group near Hargeisa, Somaliland.",75,Germany,12,NGO,62,International NGO,International Aid Workers,"Aid workers near Hargeisa, Somaliland.",999,Multinational,"","","","","","","","",Al-Ittihaad al-Islami (AIAI),"","","","","",Unknown,1,"","",0,"",5,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",The specific gun type used in this incident was not reported.,2,0,0,1,0,0,-9,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Somaliland blames militant Islamic group for murder of aid workers,� Agence France Presse, March 21, 2004.","�Somaliland accuses Puntland, interim government over killing of aid worker,� HornAfrik Online, March 22, 2004.","�Programme summary of Somaliland's Radio Hargeysa news,� Radio Hargeysa, March 22, 2004.",CETIS,0,1,1,1,""
198101000008,1981,1,0,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,"",near a gas station,182,Somalia,"","","","","","","","","","","","","","","","",Somali Salvation Front (SSF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200501120004,2005,1,12,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","01/12/2005: Unknown perpetrators threw a grenade into a cinema in Mogadishu, Somalia. The explosion and resulting stampede killed three people and left nine others injured.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Civilan(s),Civilians in cinema hall,182,Somalia,1,Business,11,Entertainment/Cultural/Stadium/Casino,Mogadishu Cinema,The Tiitiinley Cinema in Mogadishu,182,Somalia,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",One grenade was used in the attack.,3,0,0,9,0,0,1,3,Minor (likely < $1 million),-99,A cinema sustained damage in the attack.,0,"","","","","","","","","","","","","","","","","�Bomb Attack on Mogadishu Cinema Hall Kills Three Soccer Fans,� Dayniile.com, January 13, 2005.","","",CETIS,-9,-9,0,-9,""
198101000009,1981,1,0,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",20,Unknown,"","","",Unknown,182,Somalia,"","","","","","","","","","","","","","","","",Somali Salvation Front (SSF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200501280001,2005,1,28,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","01/28/2005: Two unknown gunmen attacked the HornAfrik radio station in Mogadishu, Somalia with grenades. No one was wounded in the attack, and the men escaped. No group claimed responsibility for the attack.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,HornAfrik Radio Station,The HornAfrik Radio Station offices in Mogadishu,182,Somalia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,2,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Two grenades were used in the attack.,0,0,0,0,0,0,-9,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","",Militiamen loyal to Muhammad Qanyare vowed to find the perpetrators.,"\"\"\"Two Men Attack Somali Radio Station With Grenades",� Radio Shabeelle,January 29,"2005.\"","","",CETIS,-9,-9
198101000010,1981,1,0,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",20,Unknown,"","","",Unknown,182,Somalia,"","","","","","","","","","","","","","","","",Somali Salvation Front (SSF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200505030001,2005,5,3,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,The incident occurred at a stadium in Mogadishu.,05/03/2005: Suspected members of Al-Ittihad al-Islami (Islamic Unity) and Takfir W�al Hijra bombed a stadium in Mogadishu where Somalian Prime Minister Mohamed Ali Gedi was speaking. The explosion killed 15 people and injured 40 others who were attending the event. No group claimed responsibility for the bombing.,1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),17,Head of State,Somalian Government,Prime Minister Mohamed Ali Gedi,182,Somalia,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Supporters of Prime Minister Mohamed Ali Gedi,182,Somalia,"","","","","","","","",Al-Ittihaad al-Islami (AIAI),"",Takfir wal-Hijra (Excommunication and Exodus),"","","",Unknown,0,0,"",0,"",0,0,"","",0,"","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",15,0,0,40,0,0,1,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","","","�Fifteen Killed as Bomb Blast Rocks Mogadishu Stadium During Somali PM's Speech,� Agence France Presse, May 03, 2005.","�Security Agents Link Somali Bombing to Groups Associated with Al-Qaeda,� Xinhua General News Service, May 09, 2005.","",CETIS,0,1,0,1,""
198101000011,1981,1,0,"",0,"",182,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",20,Unknown,"","","",Unknown,182,Somalia,"","","","","","","","","","","","","","","","",Somali Salvation Front (SSF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
