200711090010,2007,11,9,"",0,"",146,11,Sub-Saharan Africa,Agadez,Unknown,16.974169,7.986535,4,0,The incident occurred between the cities of Agadez and Arlit.,"11/09/2007: Soldiers in Niger were attacked by members of the Movement of the People of Niger for Justice (MNJ). Three of the soldiers were wounded and four were missing after the civilian convoy that they were escorting was attacked. The attack occurred on the road between Agadez and Arlit, Niger.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Nigern Armed Forces,soldiers,146,Niger,"","","","","","","","","","","","","","","","",Movement of Niger People for Justice (MNJ),"","","","","","The group was made up of Tuareg rebels who are fighting for greater inclusion in the army, civil service, and mining sector.",0,"","",0,"",0,1,10,Unknown,"","","","","","",0,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,3,0,0,-9,"","","","",1,4,"","",-99,"","",0,"","","","","",7,Unknown,"","","\"\"\"Tuareg raid kills four Niger soldiers in north","\"\" Agence France Presse",November 10,"2007.\"","","",CETIS,0,0
199112120006,1991,12,12,"",0,"",146,11,Sub-Saharan Africa,Agadez,Iferouane,19.0625,8.42,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Military,Army Patrol,146,Niger,"","","","","","","","","","","","","","","","",Tuareg Guerrillas,Guerrillas,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200712150019,2007,12,15,"",0,"",146,11,Sub-Saharan Africa,Agadez (Department),Iferouane,19.0625,8.42,1,0,"",12/15/2007: Rebels attacked a military convoy in Niger killing 30 wounding and injuring scores.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Nigern Military,soldiers,146,Niger,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",30,0,0,"",0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Niger: MNJ Rebels Attack Military Convoy, Government Says Three Soldiers Dead� MISNA. December 05, 2007.","","",CETIS,-9,-9,0,-9,""
199112250010,1991,12,25,"",0,"",146,11,Sub-Saharan Africa,Tillaberi,Mangaize,14.68153,1.954201,2,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,Village of Mangaize,146,Niger,"","","","","","","","","","","","","","","","",Tuareg Guerrillas,Guerrillas,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200801080012,2008,1,8,"",0,"",146,11,Sub-Saharan Africa,Niamey (Administrative Region),Niamey,13.516667,2.116667,1,0,"","01/08/2008:  The director of a radio station called Radio et Musique (R&M) hit a land mine with his car in Niamey, Niger at around 10:30 pm (2130 GMT) .  The victim's name was Abdou Mahaman who died from critical injury later at a hospital while a female passenger suffered minor injuries. The persons who planted the mine are not known while Mahaman was not believed to be a specific target.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Radio station,Journalist,146,Niger,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",1,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The vehicle was damaged.,0,"","","","","","","","","","","","","","","","","\"\"\"Niger journalist dies in mine blast","\"\" Agence France Presse",January 9,"2008.\"","\"\"\"VOA NEWS: NIGERIANS SEARCH FOR LANDMINES IN CAPITAL AFTER EXPLOSION KILLS ONE","\"\" US Fed News",January 9,"2008.\"","\"\"\"Niger; Media Director Killed by Landmine"
199112300011,1991,12,30,"",0,"",146,11,Sub-Saharan Africa,Agadez,Aderbissinat,15.620232,7.894257,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,town of Anderbissinat,146,Niger,"","","","","","","","","","","","","","","","",Tuareg Guerrillas,Guerrillas,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",1,1,0,"","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200801210008,2008,1,21,"",1,"",146,11,Sub-Saharan Africa,Tanout Department,Tanout,14.97089,8.88786,1,0,"In Tanout, 150 kilometers from Zinder, in the southeast  of the country and southen edge of the Agadez region","1/21/2008: Members of Movement of Niger People for Justice (MNJ)attacked the town of Tanout, in Tanout department, Niger.  The assailants raided the town in the evening, killing three people, injuring five, and abducting seven; one of the abductees was the prefect or local senior government official.  The assailants stated that they were retaliating against the prefect; they stated that the prefect was getting local official to report on residents who were supporting the MNJ.  The outcome of the abduction is unknown.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,7,Facility/Infrastructure Attack,2,Government (General),18,"Government Personnel (excluding police, military)",Niger prefect,A prefect or senior official in Tanout,146,Niger,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians in the vicinity of Tanout,146,Niger,16,Telecommunication,"","",Telecommunication,Telecommunication installations in Tanout,146,Niger,Movement of Niger People for Justice (MNJ),"","","","","",The assailants stated that they were retaliating against the prefect; they believed he was getting local officials to report on residents who were supporting the rebels.,0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","",0,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","\"\"\"Heavy machine guns\"\"\"",3,0,0,5,0,0,1,4,Unknown,"","Vehicles were destroyed, as were power and telecommunication installations",1,7,0,-99,-99,"","",-9,"","","","","",7,Unknown,-99,"","\"Abdoulaye Massalatchi, \"\" Niger rebels attack town",abduct senior officials,"\"\" Reuters",January 22,"2008.\"","\"\"\"Niger: Rebels raid town in south east","\"\" IRIN",January 22,"2008.\""
199201220016,1992,1,22,"",0,"",146,11,Sub-Saharan Africa,Agadez,Arlit,18.7325,7.368056,1,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",18,Tourists,96,Tour Bus/Van,"",Tourist Vehicle Carrying French tourists,69,France,18,Tourists,96,Tour Bus/Van,"",Tourist Vehicle Carrying Italian tourists,98,Italy,18,Tourists,96,Tour Bus/Van,"",Tourist Vehicle Carrying German tourists,75,Germany,Tuareg Guerrillas,Guerrillas,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",4,"","",1,3,Minor (likely < $1 million),20000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200801250008,2008,1,25,"",1,"",146,11,Sub-Saharan Africa,Agadez Department,Arlit,18.7325,7.368056,1,1,"Outside of Arlit on the main road leading north to the border, 750 miles from Niamey","1/25/2008: Suspected Tuareg rebels kidnapped five civilians near Arlit, Agadez department, Niger.  Officials believe that the intended target of the attack was the deputy chairman of the National Commission for Human Rights who was supposed to be in the area but did not appear.  The outcome of the abduction is unknown.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians in the vicinity of Arlit,146,Niger,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Niger government,The deputy chairman of the National Commission for Human Rights,146,Niger,"","","","","","","","",Tuareg extremists,"","","","","","\"Specific motive is unknown; however, sources believe that the assailants were targeting a government official and took civilians instead.  Officials believe it was a \"\"planned settling of scores\"\".\"",1,"","",0,-99,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",No specific mention of weapons was made,0,0,0,0,0,0,0,"","","","",1,5,0,-99,-99,"","",-9,"","","","","",7,Unknown,-99,"","\"Abdoulaye Massalatchi, \"\"Suspected rebels kidnap 5 civilians - Niger govt","\"\" Reuters",January 28,"2008.\"","","",UMD Algeria 2010-2012,-9,-9
199202090004,1992,2,9,"",0,"",146,11,Sub-Saharan Africa,Agadez,Agadez,16.974169,7.986535,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Paramilitary Police,Patrol,146,Niger,"","","","","","","","","","","","","","","","",Tuareg Guerrillas,Guerrillas,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200803170004,2008,3,17,"",0,"",146,11,Sub-Saharan Africa,Niamey Capital District,Bani Bangou,15.0408,2.705,1,0,"","\"03/17/2008:  Tuareg rebels belonging to the Movement of Niger People for Justice attacked a government outpost in Banibangou, 125 miles north of the capital Niamey of Niger, killing two security force members and kidnapping a third. An Internet statement posted by the rebels claimed that they seized a police officer, two military vehicles and \"\"all weapons\"\" stored at a nearby military post. Their reasoning is behind their feelings of being marginalized by the government.\"",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",3,Police,22,"Police Building (headquarters, station, school)",Niger Security Forces,A Government Post manned by Police,146,Niger,"","","","","","","","","","","","","","","","",Movement of Niger People for Justice (MNJ),"","","","","",Unknown,0,"","",0,"",0,1,7,"Posted to website, blog, etc.","","","","","","",-9,13,Unknown,"","","","","","","","","","","","","","","",2,0,"",0,0,"",0,"","","","",1,1,0,-99,-99,Mali,Unknown,-9,"","","","","",7,Unknown,-99,"","\"\"\"Tuareg rebels kill two in Niger attack: ministry",� Agence France Presse,March 18,"2008.\"","Mamane Dalatou, �2 killed in Tuareg attack in Niger ,� Associated Press Worldstream, March 17, 2008.","",CETIS,0,0
199202190015,1992,2,19,"",0,"",146,11,Sub-Saharan Africa,Agadez,Arlit district,18.28183,8.00003,3,1,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,"6 conservation project workers, head of a conservation project, 2 forest*",146,Niger,"","","","","","","","","","","","","","","","",Air and Azawak Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",0,"","","","",1,6,0,"","","",Niger,0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200805150040,2008,5,15,"",1,"",146,11,Sub-Saharan Africa,Zinder,Tanout,14.97089,8.88786,1,0,"The attack took place in Tanout, Zinder, Niger, Africa.","05/15/2008: On Thursday in Tanout, Zinder, Niger, assailants kidnapped a Member of Parliament (MP), his deputy, his son, and one civilian. The Niger People's Movement for Justice (MNJ) claimed responsibility and no damage was reported.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",African Government.,"A member of Parliament, his deputy, and his son.",334,Asian,14,Private Citizens & Property,71,Race/Ethnicity Identified,"",A Nigerien civilian.,334,Asian,"","","","","","","","",Movement of Niger People for Justice (MNJ),"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,1,10,Unknown,"","","","","","","",13,Unknown,"","","","","","","","","","","","","","",It is unknown if weapons were used in the attack.,0,0,0,0,0,0,0,"","","","",1,4,0,"",-99,"","",0,"","","","","",7,Unknown,-99,"","\"National Counterterroism Center, \"\"Two Government Officials",One Child,One Civilian Kidnapped by MNJ in Tanout,Zinder,"Niger\"\"",Worldwide Incidents Tracking System,February 8,"2010.\"","\"Reuters: Alertnet.org, \"\"Niger Tuareg Rebels Free Abducted Rights Official\"\""
199203150012,1992,3,15,"",0,"",146,11,Sub-Saharan Africa,Iferouane,Iferouane,19.0625,8.42,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Village of Iferouane,146,Niger,"","","","","","","","","","","","","","","","",Air and Azawak Liberation Front,"","","","","","",0,"","",0,80,"","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Rocket; Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200806070026,2008,6,7,"",0,"",146,11,Sub-Saharan Africa,Zinder,Tatokou,15.107421,8.547382,1,0,"The attack occurred in Tatokou, Zinder, Niger.","06/07/2008: On Saturday, in Tatokou, Zinder, Niger, assailants poured gasoline on a civilian and set him on fire, wounding him.No group claimed responsibility, although it was widely believed the Niger People's Movement for Justice was responsible.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",The target of the attack was a civilian.,146,Niger,"","","","","","","","","","","","","","","","",Movement of Niger People for Justice (MNJ),"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","",Gasoline was used in the attack.,0,0,0,1,0,0,-9,4,Unknown,"",It Is unknown if the attack caused any property damage.,0,"","","","","","","","","","","","","","","","","\"BBC Monitoring Africa, \"\"Tuareg Rebels Said Launch Fresh Attacks in South Central Niger\"\"",LexisNexis Academic,Radio France Internationale,June 7,"2008.\"","\"National Counterterrorism Center, \"\"One Civilian Wounded in Assault by Suspected MNJ in Tatokou",Zinder,"Niger\"\"",Worldwide Incidents Tracking System
199205240008,1992,5,24,"",0,"",146,11,Sub-Saharan Africa,Tillaberi,Bankilare,14.5775,0.727222,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Village of Bankilare,146,Niger,"","","","","","","","","","","","","","","","",Tuareg Guerrillas,Guerrillas,"","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
