200812300011,2008,12,30,"",0,"",25,6,South Asia,Sarpang,Unknown,26.870557,90.485401,4,0,The attack took place in the Sarpang District of Bhutan.,"12/30/2008: On Tuesday afternoon, at 1500 hrs, a tractor carrying six forest rangers was blown up by and IED in Sarpang, Bhutan. The foresters were going from Sarpang to their camp in Phisboo. The attackers then opened fire, killing four rangers and burned their bodies using the tractor tires. One wounded forester escaped to Singay village and informed Police, while the other wounded forester hid in the jungle until he was rescued by a search team at 2200 hours. The injured rangers were taken to the Gelephu hospital for treatment.The militants took two SLR rifles and 40 rounds and a motorala handset from the forest rangers. The United Revolutionary Front of Bhutan claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,2,Armed Assault,"","",2,Government (General),18,"Government Personnel (excluding police, military)",Bhutan Forest Rangers.,A forest ranger tractor,25,Bhutan,"","","","","","","","","","","","","","","","",The United Revolutionary Front of Bhutan,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,1,10,Unknown,"","","","","","","",6,Explosives,17,Other Explosive Type,5,Firearms,5,Unknown Gun Type,"","","","","","","","",An improvised explosive device was used in the attack. Unknown firearms were also used in the attack.,4,0,0,2,0,0,1,4,Unknown,"",The attack caused damage to the tractor.,0,"","","","","","",-9,"","","","","","","","","","\"BBC Monitoring South Asia, \"\" Group Claims Responsibility for Attack on Bhutan Foresters\"\"",LexisNexis Academic,BBC Worldwide Monitoring,January 04,"2009.\"","\"Indo-Asian News Service, \"\"Security Alert in Bhutan After Maoists Kill Four Rangers","\"\" LexisNexis Academic",Indo-Asian News Service,January 01
201110100002,2011,10,10,"",0,"",25,6,South Asia,Chukha,Phuntsholing,26.864907,89.386442,1,0,"The attack occurred in Phuentsholing, Chukha, Bhutan.","10/10/2011: On Monday evening, in Phuentsholing, Chukha, Bhutan, unknown assailants detonated two improvised explosive devices simultaneously. One of the bombs was near a cash machine and the other was on the opposite side of a border gate. The blasts wounded two civilians and caused an unknown amount of property damage to the machine and gate. No group claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",Civilians,25,Bhutan,"","","","","",The target was a border gate.,"","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Two improvised explosive devices were used in the attack.,0,0,0,2,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to the machine and gate.,0,"","","","","","","","","","","","","","","","","\"Agence France Presse, \"\"Minor Blasts Ahead of Bhutan Royal Wedding","\"\" LexisNexis Academic",Agence France Presse,October 10,"2011.\"","\"Xinhua News Agency, \"\"Twin Blasts Rock Bhutan Border Town Days Before Royal Wedding","\"\" LexisNexis Academic",Xinhua News Agency,October 10
