200612020014,2006,12,2,"",0,"",25,6,South Asia,Chukha,Phuntsholing,26.864907,89.386442,1,0,"","12/02/2006: An explosion occurred near a petrol station in the Bhutanese town of Phuntsholing, killing at least four men, three of them Indians. Bhutanese officials blamed the explosion on Indian separatist rebels active in the border area, but no claim of responsibility was reported.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,Petrol station,Unknown,25,Bhutan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",separatist agenda,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",4,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","Bhutan Seals Borders With India After Blast, Agence France-Presse, December 2, 2006","","",CETIS,-9,-9,0,-9,""
200801200009,2008,1,20,"",0,"",25,6,South Asia,Unknown,Unknown,"","",5,0,"","01/20/2008:  Unknown perpetrators set off four bombs: one in the capital of Thimphu and three others in the districts of Samste, Chukha and Dagana of Bhutan between the hours of 11am and 2pm.  While one bomb was targeted at a marketplace, the attacks killed no one, injured one person and caused some property damage like broken windows and torn off walls of shops.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Public places,Civilians,25,Bhutan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",-9,"","","","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,"",1,0,"",1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","Attacks occurred as Bhutan was getting prepared to hold its first democratic national elections.  The unknown perpetrators are suspected of being members of either the Bhutan Tiger Force, the Bhutan Maoists, or the Communist Party of Bhutan.","�Serial blasts rock Bhutan, woman injured,� The Press Trust of India, January 20, 2008.","�Explosions rock Bhutan ahead of first polls,� Agence France Presse � English, January 21, 2008.","Wasbir Hussain, �Four bombs shake Bhutan, injuring 1, ahead of election to end royal rule,� The Associated Press, January 21, 2008.",CETIS,-9,-9,0,-9,""
200803170007,2008,3,17,"",0,"",25,6,South Asia,Chukha,Pasakha,26.835204,89.453231,1,0,"","03/17/2008:  An Indian worker sustained shrapnel injuries from an improvised explosive device (IED) planted in a bush by the United Revolutionary Front of Bhutan about 40 meters from the Bhutan Oil Distributor's petrol pump in Pasakha, Bhutan.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,Bhutan oil distributor,Bhutan Oil Distributor's petrol pump,25,Bhutan,"","","","","","","","","","","","","","","","",The United Revolutionary Front of Bhutan,"","","","","",Unknown,0,"","",0,"",0,1,5,Note left at scene,"","","","","","",-9,6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","","",1,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"IED blast in Bhutan",Indian worker injured,� Press Trust of India,March 18,"2008\"","","",CETIS,0
