201504200073,2015,4,20,"",0,"",74,7,Central Asia,Tbilisi,Tbilisi,41.716715,44.783361,1,0,"","04/20/2015: An explosive device was discovered in a school yard in Tbilisi city, Tbilisi region, Georgia. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,Government of Georgia,School,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Explosive device found in schoolyard in Georgia","\"\" Xinhua General News Service",April 20,"2015.\"","\"\"\"Explosive device found in school yard","\"\" InterpressNews",April 20,"2015.\"",""
201602260037,2016,2,26,"",0,"",74,7,Central Asia,Tbilisi,Tbilisi,41.71706,44.783022,1,0,"","02/26/2016: Assailants opened fire on Aleksi Petriashvili in Tbilisi, Georgia. Petriashvili, a former state minister and leader of the Free Democrats party, was wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Free Democrats,Leader: Aleksi Petriashvili,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,9,Melee,27,Unknown Weapon Type,"","","","","","","","","",0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Georgian Opposition Leader Attacked",Shot,"\"\" Radio Free Europe",February 26,"2016.\"","\"\"\"Unknown gunmen shoot",wound Georgian opposition leader Petriashvili - ministry,"\"\" Reuters UK",February 26
201610020031,2016,10,2,"",0,"",74,7,Central Asia,Shida Kartli,Gori,41.985414,44.108411,1,0,"","10/02/2016: Assailants opened fire at a campaign rally for Irakli Okruashvili, an independent candidate, in Gori, Shida Kartli, Georgia. Two people were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Not Applicable,Campaign Rally for Irakli Okruashvili,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Car Bomb Rips Through Georgian Opposition Leader's Car","\"\" Georgia Today",October 5,"2016.\"","","",START Primary Collection,-9,-9
201610040024,2016,10,4,"",0,"",74,7,Central Asia,Tbilisi,Tbilisi,41.716667,44.783333,1,0,"","10/04/2016: An explosive device detonated targeting the vehicle of Givi Targamadze in Tbilisi, Georgia. Targamadze, a United National Movement (UNM) member of parliament, was unharmed; however, four people were injured in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Georgian Parliament,Vehicle of Member of Parliament: Givi Targamadze,74,Georgia,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,74,Georgia,"","","","","","","","",Unknown,"","","","","","",0,"","",0,2,1,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",A remote-controlled explosive device planted inside a vehicle was used in the attack.,0,0,0,4,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","\"\"\"GEORGIA: Georgian Prime Minister Condemns Suspected Bomb Attack on Opposition Politician October 05","\"\" Perth Now",October 5,"2016.\"","\"\"\"Car Bomb Rips Through Georgian Opposition Leader's Car","\"\" Georgia Today",October 5,"2016.\"","\"\"\"Georgian opposition leader Givi Targamadze's car blown up"
201610170033,2016,10,17,"",0,"",74,7,Central Asia,Abkhazia,Sokhumi,43.001525,41.023415,1,0,"","10/17/2016: An explosive device detonated prematurely outside a television and radio station in Sokhumi, Abkhazia, Georgia. The assailant was killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",20,Unknown,"","",Unknown,Unknown,74,Georgia,"","","","","","","","","","","","","","","","",Islamic State of Iraq and the Levant (ISIL),"","","","","","The specific motive is unknown; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) may have carried out the attack in retaliation for Russia's military involvement in Syria.",0,"","",0,1,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",1,0,1,0,0,0,1,3,Minor (likely < $1 million),-99,Unspecified property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Newly Independent States","\"\" Russia & CIS Military Weekly",October 21,"2016.\"","\"\"\"Newly Independent States","\"\" Russia & CIS Military Daily",October 18,"2016.\"","\"\"\"Abkhazian president says too early to label explosion outside Abkhazian state TV and radio company's Sukhum office terror attack"
201710190032,2017,10,19,"",0,"",74,7,Central Asia,Kvemo Kartli,Kizilajlo,41.446525,44.172998,1,0,The incident occurred in the Marneuli district.,"10/19/2017: Assailants opened fire on the Georgian Dream - Democratic Georgia campaign headquarters in Kizilajlo, Kvemo Kartli, Georgia. At least five people, including municipal candidate Jeyhun Chovdarov, were injured in the attack. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,0,0,1,Assassination,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Georgian Dream - Democratic Georgia,Candidate: Jeyhun Chovdarov,74,Georgia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources stated that the attack occurred two days before the Marneuli municipal elections were scheduled to take place.",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,5,0,0,1,3,Minor (likely < $1 million),-99,A headquarters was damaged in this attack.,0,"","","","","","","","","","","","","","","","There is doubt that this incident meets terrorism-related criteria. Sources suspected that the attack was related to intra-party rivalry, though Georgian Dream officials denied this claim. The victims included Azad Chobanov, Vugar Bayramov, Anar Mamishov, and Elmar Huseynov.","\"\"\"20/10/2017 Municipal candidate of Azerbaijani origin shot in Georgia 03:27 20 October","\"\" Azeri-Press Information Agency",October 20,"2017.\"","\"\"\"Condition of two Azerbaijanis subjected to armed attack in Marneuli is critical","\"\" Report.AZ",October 20,"2017.\"","\"\"\"Georgian Dream's Campaign Headquarters Attacked in Marneuli"
