201512280055,2015,12,28,"",0,"",108,5,Southeast Asia,Vientiane,Unknown,18.811618,103.089592,4,0,"","12/28/2015: An explosive device detonated near a truck traveling to a Phu Bia Mining Company work camp in Vientiane province, Laos. There were no reported casualties in the blast. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Truck,108,Laos,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A truck was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"BOMB EXPLOSION KILLS TWO CHINESE IN LAOS","\"\" States News Service",January 28,"2016.\"","","",START Primary Collection,-9,-9
201512300044,2015,12,30,"",0,"",108,5,Southeast Asia,Vientiane,Namphanoy,18.9057,103.092,2,0,"","12/30/2015: An explosive device was discovered and defused on a road in Namphanoy village, Vientiane province, Laos. No group claimed responsibility for the attack.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",20,Unknown,"","",Unknown,Unknown,108,Laos,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A roadside bomb was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"BOMB EXPLOSION KILLS TWO CHINESE IN LAOS","\"\" States News Service",January 28,"2016.\"","","",START Primary Collection,-9,-9
201601240010,2016,1,24,"",0,"",108,5,Southeast Asia,Xaisomboun,Unknown,18.944451,102.946212,4,0,"","01/24/2016: An explosive device detonated targeting the vehicle of a Chinese mining company in Xaysomboun province, Laos. Two employees were killed and one was wounded in the attack. No group claimed responsibility for the incident.",1,1,1,1,4,Lack of Intentionality,0,1,0,3,Bombing/Explosion,"","","","",1,Business,10,Mining,Unknown,Vehicle,44,China,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A roadside bomb was used in the attack.,2,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the most reliable estimates are reported here. There is doubt that this incident meets terrorism-related criteria. A source suspected that the device may have been an unexploded ordinance left over from the Vietnam War.","\"\"\"BOMB EXPLOSION KILLS TWO CHINESE IN LAOS","\"\" States News Service",January 28,"2016.\"","\"\"\"Two Chinese killed in 'bomb' blast in Laos - Xinhua","\"\" Reuters UK",January 25,"2016.\"","\"\"\"Laos: 'Bomb Attack' Kills Two Chineses"
201603010064,2016,3,1,"",0,"",108,5,Southeast Asia,Louangphrabang,Phoukhoune district,19.456214,102.422806,3,0,"","03/01/2016: Assailants opened fire on employees of a Chinese company in Phoukhoune district, Louangphrabang, Laos. At least one worker was killed and three others were injured in the assault. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,"","",Unknown,Shed of Company,44,China,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,3,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"One Chinese killed",three injured in Laos in militant attack,"\"\" Xinhua News Agency",March 2,"2016.\"","\"\"\"One Chinese worker killed in Laos 'militant' attack - Xinhua","\"\" Reuters UK",March 2,"2016.\""
201603020039,2016,3,1,"",0,"",108,5,Southeast Asia,Louangphrabang,Phoukhoune district,19.456214,102.422806,3,0,"","03/01/2016: Assailants opened fire on a bus and a pickup truck in Phoukhoune district, Louangphrabang, Laos. At least five people were injured in the assault. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unknown,Bus,108,Laos,14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Truck,108,Laos,"","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,5,0,0,-9,"","","",It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"One Chinese killed",three injured in Laos in militant attack,"\"\" Xinhua News Agency",March 2,"2016.\"","\"\"\"One Chinese worker killed in Laos 'militant' attack - Xinhua","\"\" Reuters UK",March 2,"2016.\""
201603230037,2016,3,23,"",0,"",108,5,Southeast Asia,Vientiane,Kasi,19.253649,102.276569,1,0,The event occurred in Muang Kasi.,"03/23/2016: Assailants opened fire on a civilian bus in Kasi, Vientiane, Laos. At least six Chinese nationals were injured in the assault. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Unknown,Bus,44,China,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,6,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Small-arms attacks in northern Laos highlight increased terrorism risk in the 6-12 month outlook","\"\" IHS Global Insight",April 25,"2016.\"","\"\"\"Who's killing foreigners in northern Laos?","\"\" The Nation (Thailand)",March 29,"2016.\"","\"\"\"Six Chinese nationals wounded in Laos bus shooting - Xinhua"
201706160065,2017,6,16,"",0,"",108,5,Southeast Asia,Xaisomboun,Unknown,18.923275,103.102289,4,0,"","06/16/2017: Assailants shot and killed a Chinese national in Xaisomboun, Laos. No group claimed responsibility; however, source noted that the incident was part of a larger of attacks against Chinese nationals in Laos as disapproval of China's rising economic clout in the nation.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,44,China,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources suspected that the attack may have been related to China's growing economy.",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Analysts: Attacks on Chinese in Laos Show �Growing Disaffection� With China�s Rising Economic Clout","\"\" Asia Times Online",July 15,"2017.\"","","",START Primary Collection,-9,-9
