201212290015,2012,12,29,"",0,"",53,8,Western Europe,Limassol,Kellak,34.81601,33.158323,1,0,"","12/29/2012: An explosive device was discovered and defused near the residence of Demetris Christofias, the President of Cyprus, in Kellak village, Lemesos city, Lemesos district, Cyprus. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),17,Head of State,Government of Cyprus,Vacation Home of President,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,0,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","",An explosive device weighing three kilograms hidden in a bag was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Explosives found near Cyprus president's country house","\"\" Xinhua News Agency",December 29,"2012.\"","","",START Primary Collection,-9,-9
201303240011,2013,3,24,"",0,"",53,8,Western Europe,Limassol,Limassol,34.70634,33.022789,1,0,"","03/24/2013: Two masked assailants threw an explosive device at a Bank of Cyprus branch in Limassol, Limassol, Cyprus. The assailants specifically targeted the bank's Automatic Teller Machine (ATM). No injuries were reported and no group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Bank of Cyprus,Branch,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A thrown explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An ATM was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Cyprus Bailout 2013: Bomb Blast Hits Bank of Cyprus as Country Staves Bankruptcy by Closing Popular Bank of Cyprus","\"\" International Business Times Canada",March 25,"2013.\"","","",START Primary Collection,-9,-9
201305290020,2013,5,29,"",0,"",53,8,Western Europe,Paphos,Kissonerga,34.816667,32.4,1,0,"","05/29/2013: An explosive device was thrown at the Kissonerga community council office in Kissonerga village, Paphos district, Cyprus. No one was injured in the blast; however, the building and a nearby bar were damaged. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Government of Kissonerga,Council Office,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,31,Pipe Bomb,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The Kissonerga community council office and a nearby bar were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Bomb explodes at Kissonerga council offices","\"\" Cyprus Mail",May 29,"2013.\"","","",START Primary Collection,-9,-9
201307150024,2013,7,15,"",0,"",53,8,Western Europe,Limassol,Limassol,34.70713,33.022617,1,0,"","07/15/2013: An explosive device detonated in a residential area in Limassol city, Limassol district, Cyprus. There were no reported casualties, but a building and a vehicle were damaged in the explosion. This was one of two attacks in Limassol on July 15th, 2013. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Not Applicable,Residential Area,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A high powered homemade explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The entrance to a building and a nearby vehicle were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Limassol rocked by explosions","\"\" Cyprus Mail",July 15,"2013.\"","","",START Primary Collection,-9,-9
201307150025,2013,7,15,"",0,"",53,8,Western Europe,Limassol,Limassol,34.70713,33.022617,1,0,"","07/15/2013: An explosive device detonated near a vehicle in Limassol city, Limassol district, Cyprus. There were no reported casualties; however, a vehicle was damaged in the blast. This was one of two attacks in Limassol on July 15th, 2013. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Vehicle,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A homemade explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Limassol rocked by explosions","\"\" Cyprus Mail",July 15,"2013.\"","","",START Primary Collection,-9,-9
201310170028,2013,10,17,"",0,"",53,8,Western Europe,Nicosia,Nicosia,35.174838,33.329122,1,0,The incident occurred in the Ayios Dometios neighborhood of the city.,"10/17/2013: A grenade detonated in Nicosia city, Nicosia district, Cyprus. No casualties were reported, but a vehicle was damaged. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Vehicle,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A hand grenade was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),137.46,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Hand grenade damages car","\"\" Cyprus Mail",October 17,"2013.\"","","",START Primary Collection,-9,-9
201310220004,2013,10,22,"",0,"",53,8,Western Europe,Nicosia,Nicosia,35.174375,33.329249,1,0,The incident occurred in the Ayios Dometios neighborhood of the city.,"10/22/2013: An explosive device detonated near a vehicle in Nicosia city, Nicosia district, Cyprus. There were no reported casualties; the car and an adjacent home were damaged in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Vehicle,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle and a home were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Nicosia blast damages car","\"\" Cyprus Mail",October 22,"2013.\"","","",START Primary Collection,-9,-9
201310250037,2013,10,25,"",0,"",53,8,Western Europe,Nicosia,Nicosia,35.185224,33.390906,1,0,The incident occurred in the Kaimakli area.,"10/25/2013: An explosive device detonated targeting a vehicle in the Kaimakli neighborhood of Nicosia city, Nicosia district, Cyprus. There were no reported casualties; the car was destroyed. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Vehicle,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle and a nearby house were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Bomb destroys car","\"\" Cyprus Mail",October 25,"2013.\"","","",START Primary Collection,-9,-9
201311140034,2013,11,14,"",0,"",53,8,Western Europe,Larnaca,Larnaca,34.914652,33.631157,1,0,"","11/14/2013: An explosive device was found on the pavement outside a betting shop in Larnaca city, Larnaca district, Cyprus. Police successfully defused the device without incident. No group claimed responsibility for the attack.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Unknown,Betting Shop,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Police defuse explosive device in Larnaca","\"\" Cyprus Mail",November 14,"2013.\"","","",START Primary Collection,-9,-9
201311250035,2013,11,25,"",0,"",53,8,Western Europe,Limassol,Ypsonas,34.683333,32.95,1,0,"","11/25/2013: An explosives-laden vehicle detonated in Ypsonas village, Limassol district, Cyprus. There were no reported casualties in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Car,53,Cyprus,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",A cylinder bomb in a car was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Explosion in Limassol","\"\" Cyprus Mail",November 26,"2013.\"","","",START Primary Collection,-9,-9
