200702050003,2007,2,5,"",0,"",99,11,Sub-Saharan Africa,Lacs,Tiebissou,7.16085,-5.234986,1,0,"","02/05/2007: A bomb exploded in a car at a military base in Tiebissou, Cote D'Ivoire; the two people in the car were injured. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Tiebissou Military Base,soldiers,99,Ivory Coast,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Unknown,Civilians,"","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,2,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","",The soldier was in the military car with his civilian girlfriend when it exploded.,"\"\"\"Cote d�Ivoire:  Grenade Reportedly Explodes at FDS base in Interior; Two Injured� Abidjan L�Inter.  February 5","2007.\"","","",CETIS,-9,-9,0,-9
199505040003,1995,5,4,"",0,"",99,11,Sub-Saharan Africa,Unknown,Pimeke,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Village,99,Ivory Coast,"","","","","","","","","","","","","","","","",Liberia Peace Council,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Machete,1,"",0,0,"",0,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199506060008,1995,6,6,"",0,"",99,11,Sub-Saharan Africa,Lagunes,Abidjan,5.316667,-4.033333,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",son of French dip,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,"","","",Ivory Coast,0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199510160022,1995,10,16,"",0,"",99,11,Sub-Saharan Africa,Lagunes,Abidjan,5.316667,-4.033333,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"",political offices (PDCI),99,Ivory Coast,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",Fure bomb,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199510160023,1995,10,16,"",0,"",99,11,Sub-Saharan Africa,Zanzan,Kramoyaokro,8.82079,-3.419553,2,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",1,Business,9,Farm/Ranch,"",farm settlement/gov't,99,Ivory Coast,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",18,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199510220006,1995,10,22,"",0,"",99,11,Sub-Saharan Africa,Agneby,Akoupe,6.382882,-3.888034,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",passenger car,216,Great Britain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199510220007,1995,10,22,"",0,"",99,11,Sub-Saharan Africa,Fromager,Gagnoa,6.130529,-5.946367,1,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",villages/settlements,99,Ivory Coast,"","","","","","","","","","","","","","","","",Tribal Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Firearm; Machete,16,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199601060005,1996,1,6,"",0,"",99,11,Sub-Saharan Africa,Lagunes,Abidjan,5.316667,-4.033333,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",15,Religious Figures/Institutions,85,Religious Figure,unknown,American Missionaries' Vehicle,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,2,2,4,0,"",Ivory Coast,0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199602190012,1996,2,19,"",0,"",99,11,Sub-Saharan Africa,Unknown,unknown,"","",5,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,9,Farm/Ranch,"",plantation,99,Ivory Coast,"","","","","","","","","","","","","","","","",U/I Liberians,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Small caliber,5,"","",7,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199707100001,1997,7,10,"",0,"",99,11,Sub-Saharan Africa,Lagunes,Abidjan,5.316667,-4.033333,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Ivorian Popular Front (FPI),Leader,99,Ivory Coast,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Small caliber,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200009290008,2000,9,29,"",0,"",99,11,Sub-Saharan Africa,Lagunes,Abidjan,5.316667,-4.033333,1,0,"","09/29/2000: Student activists attack the Le Liberal newspaper office in the Riviera II district in Abidjan, Cote d'Ivoire with rocks and stones. The group was called the Federation of University and High School Students of Cote d'Ivoire.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Le Liberal Newspaper,Newspaper offices in Riviera District,99,Ivory Coast,"","","","","","","","","","","","","","","","",Federation of Students and Scholars of Cote d'Ivoire (FESCI),"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",9,Melee,21,Blunt Object,"","","","","","","","","","","","",Rocks and stones were used in the attack.,0,0,"",0,0,"",1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Cote d'Ivoire: Students Attack Daily Le Liberal Paper Office,� Abidjan Le Patriote, September 30, 2000.","","",CETIS,0,0,0,0,""
200010040002,2000,10,4,"",0,"",99,11,Sub-Saharan Africa,Lagunes,Abidjan,5.316667,-4.033333,1,0,The bus terminal in Adjame neighborhood,"10/4/2000: A bomb exploded at the bus terminal in the Adjame neighborhood in Abidjan, Ivory Coast.  Four people were killed in the explosion and at least six were injured.  The explosion originated in an office used for storing luggage.  State television stated that the bombers, four Nigerian nationals, were the ones who were killed in the explosion.  The motive behind the attack is unknown.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,101,Bus Station/Stop,A bus station,A bus station in Abidjan,99,Ivory Coast,14,Private Citizens & Property,73,Vehicles/Transportation,Civilians,Civilians in the vicinity of the bus station,99,Ivory Coast,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",4,0,"",6,0,0,1,4,Unknown,"",A bomb exploded in a bus station,0,"","","","","","","","","","","","","","","","State television states that the four dead individuals were actually the bombers; however, the source is less reputable and the validity of this claim should be questioned","\"\"\"Bomb at Abidjan",Ivory Coast bus terminal kills four,"\"\" Dow Jones International News",October 4,"2000.\"","\"\"\"Four killed in Ivory Coast bomb blast","\"\" Reuters",October 4,"2000.\""
200101070002,2001,1,7,"",0,"",99,11,Sub-Saharan Africa,Lagunes,Abidjan,5.316667,-4.033333,1,0,"","01/07/2001: A group of 31 insurgents threw a coup in an attempt to overthrow the government in the Ivory Coast. The assailants are suspected to be members of the main opposition party. 12 were killed, 10 were militants while 2 were security forces stopping the coup. The militants were able to take over the national radio and television before being stopped by the army.",1,1,1,0,"","",0,0,0,9,Unknown,"","","","",2,Government (General),21,Government Building/Facility/Office,Cote D' Ivoire,National Radio Station,99,Ivory Coast,2,Government (General),"","",Cote D' Ivoire Government,National Television Station,99,Ivory Coast,"","","","","","","","",Unknown,"","","","","",The opposition party wanted to overthrow the existing government.,0,"","",0,31,"",-9,"","","","","","","","",-9,13,Unknown,"","","","","","","","","","","","","","","",12,0,10,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�More Bodies Found After Ivorian Coup Attempt,� Agence France Presse, January 9, 2001.","�Cote d� Ivoire: Coulibaly Named in Coup Attempt Claimed to Benefit Ouattara,� Soir Info, January 9, 2001","�Ivory Coast-Coup Gbagbo Says Coup Attempt was �Terrorist Action� by �Amateurs�,� EFE News Service, January 8, 2001.",CETIS,-9,-9,0,-9,""
