201412010066,2014,12,1,"",0,"",215,10,Middle East & North Africa,Abu Dhabi,Abu Dhabi,24.490743,54.396166,1,0,"","12/01/2014: A female assailant attacked a United States (US) teacher in the Reem Island mall, Abu Dhabi city, Abu Dhabi emirate, United Arab Emirates. The teacher, Ibolya Ryan, was killed in the attack. This was one of two attacks targeting US civilians carried out by the same assailant on the same day. An unknown group claimed responsibility for the incident and Dalal al Hashemi confessed to having carried out the attack.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,Unknown,Kindergarten Teacher: Ibolya Ryan,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,1,1,8,Personal claim,"","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",A butcher knife was used in the attack.,1,1,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"UAE: Stabbing of US teacher a 'lone terrorist act'","\"\" The Associated Press",December 7,"2014.\"","\"\"\"Suspect Is Held in Killing of American in Abu Dhabi","\"\" The New York Times",December 5,"2014.\"","\"\"\"Woman who stabbed American teacher in Abu Dhabi didn't act alone"
201412010067,2014,12,1,"",0,"",215,10,Middle East & North Africa,Abu Dhabi,Abu Dhabi,24.465375,54.366353,1,0,"","12/01/2014: An explosive device was discovered outside the home of a Egyptian-United States (US) doctor in Abu Dhabi city, Abu Dhabi emirate, United Arab Emirates. The device was safely defused. An unknown group claimed responsibility for the incident and Dalal al Hashemi confessed to having carried out the attack.",1,1,1,0,"","",1,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Unknown,Residence of Doctor: M. H. H.,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,1,1,8,Personal claim,"","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A primitive bomb was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Suspect Is Held in Killing of American in Abu Dhabi","\"\" The New York Times",December 5,"2014.\"","\"\"\"American doctor praises UAE law enforcement officials","\"\" Gulf News (United Arab Emirates)",December 7,"2014.\"","\"\"\"Abu Dhabi doctor relives bomb plot"
