199001070009,1990,1,7,"",0,"",359,9,Eastern Europe,Azerbaijan,Khankendi,39.810998,46.751147,1,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,Government,bridge,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199002180009,1990,2,18,"",0,"",359,9,Eastern Europe,"",Askeran district,39.936667,46.832778,3,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),bus company,bus,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",15,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199003240001,1990,3,24,"",0,"",359,9,Eastern Europe,Azerbaijan,Baganis-Airum,41.096667,45.081944,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Azerbaijani village,villagers,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian nationalists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199003240002,1990,3,24,"",0,"",359,9,Eastern Europe,Unknown,Airum Pirili,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Azerbaijani village,villagers,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian nationalists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199003240003,1990,3,24,"",0,"",359,9,Eastern Europe,Azerbaijan,Chaily,41.126667,45.3075,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Azerbaijani village,villagers,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian nationalists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199003240004,1990,3,24,"",0,"",359,9,Eastern Europe,Azerbaijan,Tartar district,40.210278,46.809167,3,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"",Bus,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199003240012,1990,3,24,"",0,"",359,9,Eastern Europe,"",Buynaksk,42.798771,47.108715,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,106,Gas,"",Gasoline station (government owned),359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199003240013,1990,3,24,"",0,"",359,9,Eastern Europe,Armenia,Meghri district,39.319439,46.146092,3,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Railway,Train en route to Baku from Megri,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199004120005,1990,4,12,"",1,4/13/1990,359,9,Eastern Europe,"",Aygepar,40.930004,45.467064,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,6,Hostage Taking (Kidnapping),"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,5 Soviet Soldiers,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,0,"",0,0,"",0,"","","","",1,5,0,0,1,"",Soviet Union,0,"","","","","",2,Hostage(s) released by perpetrators,5,"","","","",PGIS,1,1,0,1,""
199004140012,1990,4,14,"",0,"",359,9,Eastern Europe,Armenia,Yerevan,40.17857,44.535763,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,KGB,Local KGB HQ,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"",1,0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
