201407170023,2014,7,17,"",0,"",205,5,Southeast Asia,Yala,Unknown,6.541102,101.280408,4,0,Incident occurred in Yala province.,"07/17/2014: Assailants launched a grenade and opened fire at a police station in Yala province, Thailand. Three assailants were killed and five police officers were wounded in the ensuing clash. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Royal Thai Police,Baan Nam Dam Police Station,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,30,0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,5,Unknown Gun Type,"","","","","","","","",M-79 grenade launchers were used in the attack.,3,0,3,5,0,"",1,3,Minor (likely < $1 million),-99,A police station was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Gunmen fire M-79 grenades at police officers in Yala province","\"\" Pattaya Mail",July 18,"2014.\"","\"\"\"Thailand: Gunmen fire M-79 grenades at police officers in Yala province","\"\" Thai News Service",July 21,"2014.\"",""
201407200009,2014,7,20,"",0,"",205,5,Southeast Asia,Narathiwat,Tanyong Mat,6.296525,101.728714,1,0,"","07/20/2014: Two explosive devices detonated simultaneously at the Bank for Agriculture and Agricultural Cooperatives in Tanyong Mat municipality, Narathiwat province, Thailand. No one was injured in the attack. This was one of three attacks in Tanyong Mat on this date. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Bank for Agriculture and Agricultural Cooperatives (BAAC),Bank,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,2,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",an explosive device placed at the base of an electricity pole was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Thailand: Two bomb suspects in Narathiwat identified","\"\" Thai PBS Online",July 20,"2014.\"","\"\"\"Thailand: Suspects arrested for South bombs","\"\" Thai News Service",July 23,"2014.\"","\"\"\"Selection List: Thai Press From Pattani"
201407200011,2014,7,20,"",0,"",205,5,Southeast Asia,Narathiwat,Tanyong Mat,6.296525,101.728714,1,0,"","07/20/2014: An explosive device detonated in front of a railway station in Tanyong Mat municipality, Narathiwat province, Thailand. No one was injured in the attack. This was one of three attacks in Tanyong Mat on this date. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Tanyongmas Railway Station,Train Station,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,2,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",An explosive device placed at the base of a clock tower was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Thailand: Two bomb suspects in Narathiwat identified","\"\" Thai PBS Online",July 20,"2014.\"","\"\"\"Thailand: Suspects arrested for South bombs","\"\" Thai News Service",July 23,"2014.\"","\"\"\"Selection List: Thai Press From Pattani"
201407200012,2014,7,20,"",0,"",205,5,Southeast Asia,Narathiwat,Tanyong Mat,6.296525,101.728714,1,0,"","07/20/2014: An explosive device was discovered hidden in a trash bin near a clock tower at a railway station and defused in Tanyong Mat municipality, Narathiwat province, Thailand. This was one of three attacks in Tanyong Mat on this date. No group claimed responsibility for the incident.",1,1,1,0,"","",1,0,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Tanyongmas Railway Station,Train Station,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,2,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A 25 kilogram explosive device placed in an oil can in a trash bin was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Thailand: Two bomb suspects in Narathiwat identified","\"\" Thai PBS Online",July 20,"2014.\"","\"\"\"Thailand: Suspects arrested for South bombs","\"\" Thai News Service",July 23,"2014.\"","\"\"\"Selection List: Thai Press From Pattani"
201407220019,2014,7,22,"",0,"",205,5,Southeast Asia,Pattani,Rusa Milae,6.873954,101.234711,1,1,"","07/22/2014: An explosive device detonated as border patrol soldiers were passing by in Rusa Milae subdistrict, Mueang district, Pattani province, Thailand. Three officers were wounded in the blast. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Border Patrol Police (BPP),Patrol,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,3,0,0,1,3,Minor (likely < $1 million),-99,A pickup truck was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"3 police officers wounded in roadside bomb attack in Pattani's provincial seat","\"\" MCOT",July 22,"2014.\"","\"\"\"Southern Thailand: Social Media Weekly Highlights 16-22 July 2014","\"\" OSC Summary",July 16,"2014.\"",""
201407230014,2014,7,23,"",0,"",205,5,Southeast Asia,Pattani,Panare district,6.862624,101.485031,3,0,"","07/23/2014: An explosive device hidden inside a milk truck and parked outside of a police station was discovered and defused in Panare district, Pattani province, Thailand. This was one of two related incidents in Panare district on this day; the assailants had earlier hijacked the vehicle. No group claimed responsibility for the incident.",1,1,1,0,"","",1,0,0,4,Hijacking,3,Bombing/Explosion,"","",3,Police,22,"Police Building (headquarters, station, school)",Royal Thai Police,Panare District Police Station,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",A bomb encased in a 16.5kg gas tank in a milk truck filled with bottles of gasoline was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A stolen milk truck was used during this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Two killed in Pattani car bomb",eight wounded,"\"\" The Nation - Thailand",July 23,"2014.\"","\"\"\"Southern Thailand: Social Media Weekly Highlights 23-29 July 2014","\"\" OSC Summary",July 23,"2014.\""
201407230015,2014,7,23,"",0,"",205,5,Southeast Asia,Pattani,Na Pradu,6.678769,101.146028,1,0,The incident occurred in village number 1,"07/23/2014: An explosives-laden vehicle detonated at a cockfighting den in Village no. 1, Na Pradu subdistrict, Pattani province, Thailand. Two civilians were killed and eight were wounded by the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Unknown,Cockfighting Ring,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","","",2,0,0,8,0,0,1,3,Minor (likely < $1 million),-99,A stolen vehicle and gambling den were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Vehicle bomb kills 2",hurts 8 in Thailand's south,"\"\" Associated Press",July 23,"2014.\"","\"\"\"Two killed in Pattani car bomb",eight wounded,"\"\" The Nation - Thailand",July 23
201407230097,2014,7,23,"",0,"",205,5,Southeast Asia,Pattani,Tha Kham,6.841334,101.485075,1,1,"","07/23/2014: Assailants hijacked a pickup truck near Tha Kham Subdistrict, Panare district, Pattani province, Thailand. Two people from the truck were tied up and left on the side of the road in Sai Buri district as the assailants drove away. This was one of two related attacks in Panare on this day; the assailants later put an explosive device in the vehicle. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,4,Hijacking,"","","","",1,Business,7,Retail/Grocery/Bakery,Unknown,Milk Delivery Truck,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",9,Melee,24,Rope or Other Strangling Device,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A milk truck was stolen in this attack.,1,3,0,-99,"","","",0,"","","","","",2,Hostage(s) released by perpetrators,3,"","\"\"\"Two killed in Pattani car bomb",eight wounded,"\"\" The Nation - Thailand",July 23,"2014.\"","\"\"\"Southern Thailand: Social Media Weekly Highlights 23-29 July 2014","\"\" OSC Summary",July 23,"2014.\""
201407250017,2014,7,25,"",0,"",205,5,Southeast Asia,Yala,Betong,5.773132,101.07253,1,0,"","07/25/2014: An explosives-laden vehicle detonated outside the Holiday Hill Hotel in Betong district, Yala province, Thailand. Three people were killed and 35 others were wounded in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to separatists.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,Holiday Hill Hotel,Hotel,205,Thailand,18,Tourists,97,Tourist,Not Applicable,Malaysian Tourist,121,Malaysia,"","","","","","","","",Separatists,"","","","","","",0,"","",0,1,0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",A homemade explosive device planted inside a Toyota Vigo truck was used in the attack.,3,0,0,35,0,0,1,3,Minor (likely < $1 million),-99,Multiple vehicles and a hotel were damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","\"\"\"Three dead",dozens wounded in Thai car bomb,"\"\" Agence France Presse -- English",July 25,"2014.\"","\"\"\"Two killed by car bomb blamed on separatists in southern Thailand","\"\" Reuters",July 25,"2014.\""
201407250018,2014,7,25,"",0,"",205,5,Southeast Asia,Yala,Lam Mai,6.582232,101.198661,1,0,"","07/25/2014: Assailants opened fire on a police patrol in Lam Mai area, Yala province, Thailand. A civilian was wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Royal Thai Police,Police Car,205,Thailand,21,Utilities,107,Electricity,Unknown,Electricity Pole,205,Thailand,"","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,5,Unknown Gun Type,"","","","","","","","",Firearms and an M-79 grenade launcher were used in the attack.,0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,An electric pole was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Botched attack on police follows car bomb","\"\" Bangkok Post",July 26,"2014.\"","\"\"\"Thailand: Grenade ambush injures one local in Yala","\"\" Thai PBS Online",July 25,"2014.\"","\"\"\"Southern Thailand: Social Media Weekly Highlights 23-29 July 2014"
201407250021,2014,7,25,"",0,"",205,5,Southeast Asia,Narathiwat,Sukhirin district,5.95323,101.695443,3,0,"","07/25/2014: A roadside bomb detonated near rangers in Sukhirin district, Narathiwat province, Thailand. One ranger was killed and three others were wounded in the blast. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,39,Paramilitary,Thahan Phran,"Rangers: Phakdi sae Oon, Thianchai Panla, Khomsan Phuakngam",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A roadside bomb was used this attack.,1,0,0,3,0,0,1,3,Minor (likely < $1 million),-99,Multiple motorcycles were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Thailand: Betong car bomb kills 2",wounds 36,"\"\" Bangkok Post Online",July 25,"2014.\"","","",START Primary Collection,-9
201407250063,2014,7,25,"",0,"",205,5,Southeast Asia,Pattani,Nong Chik district,6.802897,101.150444,3,0,"","07/25/2014: Assailants opened fire on a civilian in Nong Chik district, Pattani province, Thailand. The civilian was killed in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"'Most peaceful town in far south' targeted",as pick-up explodes near hotel; two killed,three seriously hurt,"\"\" The Nation (Thailand)",July 26,"2014.\"","","",START Primary Collection
201407270016,2014,7,27,"",0,"",205,5,Southeast Asia,Pattani,Toh Bala,6.65313,101.550868,2,0,"","07/27/2014: An explosive device, targeting a Rangers vehicle, detonated in Toh Bala village, Pattani province, Thailand. One civilian was killed and five other people were wounded in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Thahan Phran,Patrol,205,Thailand,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,205,Thailand,"","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A radio-controlled improvised explosive was used in the attack.,1,0,0,5,0,0,1,3,Minor (likely < $1 million),-99,A truck was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Girls killed",hurt in attack in Thailand's south,"\"\" The Associated Press",July 28,"2014.\"","\"\"\"Thailand: Ten-year-old girl killed",two rangers,three civilians injured in Pattani blast,"\"\" The Nation Online"
201407280011,2014,7,28,"",0,"",205,5,Southeast Asia,Narathiwat,Rueso,6.39146,101.517296,1,0,"","07/28/2014: Assailants opened fire on Lance Corporal Asming Yuso in Rueso district, Narathiwat province, Thailand. In addition to three assailants, a soldier was killed and Yuso was wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Royal Thai Police,Lance Corporal: Asming Yuso,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,4,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",4,0,3,1,0,"",1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the most reliable estimates are reported here.","\"\"\"Five dead as fresh violence rattles Thai south","\"\" Agence France Presse -- English",July 28,"2014.\"","\"\"\"Thailand: Three militants shot dead in gunfight","\"\" Thai PBS Online",July 27,"2014.\"","\"\"\"Southern Thailand: Social Media Weekly Highlights 23-29 July 2014"
201408040035,2014,8,4,"",0,"",205,5,Southeast Asia,Yala,Yaha district,6.497523,101.116282,3,0,"","08/04/2014: An explosive device detonated at a rubber plantation near a Ranger base in Yaha district, Yala province, Thailand. Two rangers were killed in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",4,Military,39,Paramilitary,Thahan Phran,"Rangers: Kwanchai Klinboon, Prapan Krualao",205,Thailand,1,Business,9,Farm/Ranch,Unknown,Rubber Plantation,205,Thailand,"","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A homemade bomb was used in the attack.,2,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Two rangers killed by bomb in Yala","\"\" Bangkok Post",August 5,"2014.\"","","",START Primary Collection,-9,-9
201408060011,2014,8,6,"",0,"",205,5,Southeast Asia,Pattani,Bue Re,6.704522,101.58716,1,0,"","08/06/2014: Assailants opened fire on a school vehicle in Bue Re subdistrict, Pattani province, Thailand. The driver was wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,50,Other Personnel,Unknown,School Bus,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A bus was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Thailand: School bus driver wounded in an ambush","\"\" Thai PBS Online",August 5,"2014.\"","\"\"\"Southern Thailand: Social Media Weekly Highlights 6-12 August 2014","\"\" OSC Summary",August 6,"2014.\"",""
201408090020,2014,8,9,"",0,"",205,5,Southeast Asia,Yala,Wankra,6.545272,101.278966,2,0,"","08/09/2014: An explosive device detonated near a Ranger patrol in Wankra village, Yala province, Thailand. Five people, including four Rangers and one assailant, were wounded in the blast. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,39,Paramilitary,Thahan Phran,Regiment 22 Rangers,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A homemade bomb in a 10 kilogram cooking gas cylinder was used in the attack.,0,0,0,5,0,1,1,4,Unknown,-99,A military pickup truck was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","\"\"\"Four rangers hurt by bomb in Yala","\"\" The Nation - Thailand",August 9,"2014.\"","\"\"\"Selection List: Thai Press From Pattani",Yala,Narathiwat Provinces 11-17 August 2014,"\"\" OSC Summary",August 11
