197608280003,1976,8,28,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",NANACO Shipping,49,Costa Rica,"","","","","","","","","","","","","","","","",Coordination of the United Revolutionary Organization (CORU),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",3,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
197611080001,1976,11,8,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Nicaraguan Consulate,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
197611080002,1976,11,8,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Guatemalan Embassy,83,Guatemala,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
197704110002,1977,4,11,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",U.S. Military Mission,217,United States,"","","","","","","","","","","","","","","","",Revolutionary Commandos of Solidarity,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197704110003,1977,4,11,"",0,"",49,2,Central America & Caribbean,Alajuela,Alajuela,10.015949,-84.221124,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,"","Pan Am facility, Juan Santamaria Apt",217,United States,"","","","","","","","","","","","","","","","",Revolutionary Commandos of Solidarity,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197704110004,1977,4,11,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,"",Pan American Airlines offices,217,United States,"","","","","","","","","","","","","","","","",Revolutionary Commandos of Solidarity,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197706280001,1977,6,28,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Salvadorna Consulate,61,El Salvador,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197706280002,1977,6,28,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Nicaraguan Consulate,145,Nicaragua,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197805110002,1978,5,11,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Chicken Establishment,49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197811090004,1978,11,9,"",0,"",49,2,Central America & Caribbean,"",Los Chiles,11.031028,-84.714691,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),"",Civil Guard Patrol,49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearms,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197903010006,1979,3,1,"",0,"",49,2,Central America & Caribbean,Alajuela,Penjamo,10.949985,-84.783367,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","",National guard,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),Ricardo Morales Aviles Squad and Mario Narvaes Column,"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Ambush,3,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
