200802210005,2008,2,21,"",0,"",1001,9,Eastern Europe,Belgrade,Belgrade,44.802416,20.465601,1,0,"","02/21/2008:  In related incidents, a group of purported Serb protesters broke into and torched the US Embassy in Belgrade, which resulted in property damage to the structure.  One person, who was believed to be a protester, perished in the blaze and approximately 150 civilians were injured.  No group claimed responsibility for this incident.",1,1,1,0,"","",1,1,0,2,Armed Assault,7,Facility/Infrastructure Attack,"","",7,Government (Diplomatic),46,Embassy/Consulate,United States Department of State,US Embassy in Belgrade,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,3,Handgun,8,Incendiary,18,Arson/Fire,"","","","","","","","","",2,0,1,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","Simon Roughneen �Despite security push, rioters torch embassy in Belgrade; Kosovo support costs U.S.,� The Washington Times, February 22, 2008.","�'Thugs' burn U.S. Embassy; Serbs rage over Kosovo's independence,� Grand Rapids Press, February 22, 2008.","Slobodan Lekic, �Serbs Break Into US Embassy, Set Fire,� Associated Press Online, February 22, 2008.",CETIS,-9,-9,1,1,"200802210005, 200802210006"
200802210006,2008,2,21,"",0,"",1001,9,Eastern Europe,Belgrade,Belgrade,44.802416,20.465601,1,0,"","02/21/2008:  In related incidents, a group of purported Serb protesters broke into and torched the Croatian Embassy in Belgrade, which resulted in property damage to the structure.  No group claimed responsibility for this incident.",1,1,1,0,"","",1,1,0,2,Armed Assault,7,Facility/Infrastructure Attack,"","",7,Government (Diplomatic),46,Embassy/Consulate,Croatia Ministry of Foreign Affairs,Croatian Embassy in Belgrade,50,Croatia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,3,Handgun,8,Incendiary,18,Arson/Fire,"","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Serb protesters set US embassy ablaze in Belgrade,� Guardian Unlimited, February 21,  2008.  �Serb protesters set US embassy ablaze in Belgrade�, Guardian Unlimited, February 21,  2008.","�Croatia Lodges Protest With Serbia Following Attack on Embassy in Belgrade,� Paris AFP, February 22, 2008.","�Croatian police arrest 44 at anti-Serbian protest in capital,� HINA, February 22, 2008.",CETIS,-9,-9,1,1,"200802210006, 200802210005"
200806070014,2008,6,7,"",0,"",1001,9,Eastern Europe,Central Serbia,Bujanovac,42.460823,21.764447,1,0,"The bombing attack took place inside the police station's impound car yard in Bujonevac, Central Serbia province, Serbia and Montenegro.","06/07/2008: On Saturday, a highly powerful explosive device planted next to a police Jeep parked inside the police station's impound car yard exploded in Bujonevac, Central Serbia province, Serbia and Montenegro. Car parts were scattered within a 50-meter area from the blast which also damaged the police administration building as well as nearby buildings and cars. There were no casualties in the explosion and no claim of responsibility was made for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Serbian Law Enforcement,The police station,1001,Serbia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",A powerful IED comprised of unknown explosives was used in the VBIED bombing attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Car parts were scattered within a 50-meter area from the blast which also damaged the police administration building as well as nearby buildings and cars.,0,"","","","","","","","","","","","","","","","","\"Balkan Insight, \"\"Police Investigate South Serbia Blast","\"\" June 9",2008,"http://balkaninsight.com/en/main/news/10845/.\"","\"Associated Press Worldstream, \"\"Reports: Explosion Blows Up Serb Police Jeep in Tense South","\"\" Lexis Nexis",Associated Press Worldstream,June 7,"2008.\""
