200703150005,2007,3,15,"",0,"",23,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,The incident occurred 400 kilometers north of Cotonou,"03/15/2007: Gunmen fired on a convoy carrying the president of Benin, Yaha Boni, who emerged unharmed but four guards were wounded. The attack occurred when Boni was returning from a meeting, 400 kilometers (250 miles) north of the main city, Cotonou.  No claim of responsibility was reported.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),17,Head of State,Yaya Boni,President of Benin,23,Benin,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,5,0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Kalashnikovs and other automatic weapons were used,0,0,0,4,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Gunmen Fire on Convoy of Benin President,� Agence France Presse, March 16, 2007.","","",CETIS,-9,-9,0,-9,""
199212290006,1992,12,29,"",0,"",23,11,Sub-Saharan Africa,Littoral,Cotonou,6.366667,2.433333,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",Wife Western Diplomat (Country Not Stated),"","","","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,-9,-9,""
199405130009,1994,5,13,"",0,"",23,11,Sub-Saharan Africa,Littoral,Cotonou,6.366667,2.433333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,Unknown,Bar-Restaurant,23,Benin,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199410030002,1994,10,3,"",0,"",23,11,Sub-Saharan Africa,Littoral,Cotonou,6.366667,2.433333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Beninese customs service,Customs HQ,23,Benin,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199410060004,1994,10,6,"",0,"",23,11,Sub-Saharan Africa,Littoral,Cotonou,6.366667,2.433333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Interior Minister,Home of Interior Minister Mama Adamou N'Diaye,23,Benin,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199511150004,1995,11,15,"",0,"",23,11,Sub-Saharan Africa,Littoral,Catonou,6.366667,2.433333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Conference Center/ Govt,23,Benin,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rocket,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199602100005,1996,2,10,"",0,"",23,11,Sub-Saharan Africa,Atacora,Unknown,10.795493,1.676069,4,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),18,"Government Personnel (excluding police, military)","",Minister of Interior,23,Benin,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,"","","",Benin,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199603210013,1996,3,21,"",0,"",23,11,Sub-Saharan Africa,Littoral,Cotonou,6.366667,2.433333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),14,Judge/Attorney/Court,"",House of Court Member,23,Benin,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
