199509060007,1995,9,6,"",0,"",71,12,Australasia & Oceania,Papeete,Papeete,-17.534984,-149.569504,1,0,"","",1,1,1,-9,"","",0,1,0,8,Unarmed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Gov't,Residence of High Commissioner,69,France,"","","","","","","","","","","","","","","","",Anti-Nuclear extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,21,Blunt Object,"","","","","","","","","","","","",Stones,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199509060008,1995,9,6,"",0,"",71,12,Australasia & Oceania,"",Papeete,-17.534984,-149.569504,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Gov't,High Commission Office,69,France,"","","","","","","","","","","","","","","","",Anti-Nuclear extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199509060009,1995,9,6,"",0,"",71,12,Australasia & Oceania,Papeete,Papeete,-17.534984,-149.569504,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",6,Airports & Aircraft,44,Airport,Gov't,Faca International Airport Terminals,69,France,"","","","","","","","","","","","","","","","",Anti-Nuclear extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",13,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
