198301270001,1983,1,27,"",0,"",111,11,Sub-Saharan Africa,Maseru,Maseru,-29.310013,27.480083,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",9,Food or Water Supply,52,Water Supply,"",Water storage installation,111,Lesotho,"","","","","","","","","","","","","","","","",Lesotho Liberation Army (LLA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198302130001,1983,2,13,"",0,"",111,11,Sub-Saharan Africa,Maseru,Maseru,-29.310013,27.480083,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,"",Fuel Depot ( Caltex Depot ),111,Lesotho,"","","","","","","","","","","","","","","","",Lesotho Liberation Army (LLA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),50000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198303030001,1983,3,3,"",0,"",111,11,Sub-Saharan Africa,Maseru,Maseru,-29.310013,27.480083,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",9,Food or Water Supply,52,Water Supply,"",Water reservoir situated on Caledon River,111,Lesotho,"","","","","","","","","","","","","","","","",Lesotho Liberation Army (LLA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198303250001,1983,3,25,"",0,"",111,11,Sub-Saharan Africa,Berea,Teyateyaneng,-29.151098,27.742368,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Unknown number of homes of government party supporters,111,Lesotho,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198303260003,1983,3,26,"",0,"",111,11,Sub-Saharan Africa,Maseru,Maseru,-29.310013,27.480083,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",Electrical Installations,111,Lesotho,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,6,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198303260004,1983,3,26,"",0,"",111,11,Sub-Saharan Africa,Berea,Teyateyaneng,-29.151098,27.742368,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",unk # of homes of government party supporters,111,Lesotho,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198303260014,1983,3,26,"",0,"",111,11,Sub-Saharan Africa,Quthing,Unknown,-30.324445,28.018575,4,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,"",paramilitary force at Ongeluksnek border post,111,Lesotho,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","",Automatic firearm; Mortar,20,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198303270003,1983,3,27,"",0,"",111,11,Sub-Saharan Africa,Leribe,Pitseng,-29.008167,28.213623,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,87,Affiliated Institution,"",Roman Catholic Mission,221,Vatican City,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,6,Explosives,7,Grenade,"","","","","","","","",Firearm; Grenades,1,0,"",1,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198304090022,1983,4,9,"",0,"",111,11,Sub-Saharan Africa,Leribe,Tlale,-29.011728,28.183029,2,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,"",Court Building,111,Lesotho,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,13,Unknown,"","","","","","","","","","",Explosives; Arms,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198306260019,1983,6,26,"",0,"",111,11,Sub-Saharan Africa,Quthing,Taung,-30.364923,27.614002,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Village of Taung,111,Lesotho,"","","","","","","","","","","","","","","","",Opposition Militants,Guerrillas,"","","","","",0,"","",0,100,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,8,Incendiary,18,Arson/Fire,13,Unknown,"","","","","","",Gunfire; Burned; Attacked,3,0,"",7,0,"",1,"","","","Damages: arson, damaged residence",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198307060001,1983,7,6,"",0,"",111,11,Sub-Saharan Africa,Butha-Buthe,Makhunoane,-28.626902,28.45635,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,39,Paramilitary,"",house where Lesotho Paramilitary Force members were harboured,111,Lesotho,"","","","","","","","","","","","","","","","",Lesotho Liberation Army (LLA),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,5,"","",0,"","",1,"","","","Damages: explosion, destroyed residence",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198308040002,1983,8,4,"",0,"",111,11,Sub-Saharan Africa,Maseru,Maseru,-29.306434,27.479972,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),17,Head of State,lesotho,"dr. leabua jonathan, prime minister",111,Lesotho,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Car bomb,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198404190003,1984,4,19,"",0,"",111,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,"","","",In Ha Momanteko under Headman Motseki Matipa,111,Lesotho,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",1,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198809130003,1988,9,13,"",1,9/14/1988,111,11,Sub-Saharan Africa,Maseru,Maseru,-29.310013,27.480083,1,0,"","",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Catholic Church,Bus Carrying Nuns and others to Pope John Paul,221,Vatican City,"","","","","","","","","","","","","","","","",Lesotho Liberation Army (LLA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",11,"","",1,3,Minor (likely < $1 million),10000,"",1,69,0,26,0,"",Lesotho,0,"","","","","",5,Successful Rescue,"","","","","",PGIS,0,1,1,1,""
199405080012,1994,5,8,"",0,"",111,11,Sub-Saharan Africa,Maseru,Maseru,-29.310013,27.480083,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",1,Business,7,Retail/Grocery/Bakery,Unknown,shop owned by Indians,92,India,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199405080013,1994,5,8,"",0,"",111,11,Sub-Saharan Africa,Maseru,Maseru,-29.310013,27.480083,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",1,Business,7,Retail/Grocery/Bakery,Unknown,Shop owned by South Africans,183,South Africa,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199405100008,1994,5,10,"",0,"",111,11,Sub-Saharan Africa,Leribe,Unknown,-28.951077,28.252662,4,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,unknown,shop,111,Lesotho,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
