197010060001,1970,10,6,"",0,"",209,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,2,Armed Assault,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"","vehicle, USAF member",217,United States,"","","","","","","","","","","","","","","","",Turkish People's Liberation Army,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200205130005,2002,5,13,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"","05/13/2002: In the second of two small bombing incidents in Istanbul, Turkey, a bomb exploded near the Ceylan International Hotel. Just minutes before this incident a bomb exploded inside a parking lot near the Ritz-Carlton Hotel. No one was injured in either blast. The police stated that these bombings had nothing to do with the hostage situation that occurred at Istanbul�s Marmara Hotel on May 4, 2002. Local authorities suspected the People's Liberation Party-Front (DHKP-C) may have been behind the incidents, but no group claimed responsibility for the attacks.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,International Hotel,Ceylan International Hotel,"","","","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","Simon Woodward, �Two Minor Bomb Blasts in Istanbul,� World Market Analysis, May 14, 2002.","","",CETIS,-9,-9,-9,-9,"200205130005, 200205130004"
197010270002,1970,10,27,"",0,"",209,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,"",U.S. Military Annex Exchange,217,United States,"","","","","","","","","","","","","","","","",Turkish People's Liberation Army,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200208270003,2002,8,27,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"","08/27/2002: Two unidentified perpetrators threw a bomb at the party headquarters of the Nationalist Action Party (MHP), in Istanbul, Turkey. The building sustained damage, but there were no reported injuries. The incident was suspected to have been related to parliamentary elections held on November 3, 2002.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Nationalist Action Party (MHP),Nationalist Action Party (MHP) office,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,2,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The windows of the two-story building were shattered and a hole was blasted through a wall.,0,"","","","","","","","","","","","","","","","","\"�Turkey: Bomb Hurled at MHP Representation in Kartal Causes Material Damage,\"\" NTV",August 27,"2002.\"","\"�Blast at Turkish Party Office, No Injuries,\"\" ONASTA News Agency",August 27,"2002.\"","",CETIS,-9
197011100001,1970,11,10,"",0,"",209,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,"",Pan Am Office,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200301100008,2003,1,10,"",0,"",209,10,Middle East & North Africa,Eskisehir,Eskisehir,39.776667,30.520556,1,0,"",01/10/2003: A McDonald�s restaurant was fired upon by an unknown number of assailants wielding shotguns in Eskisehir City inside Turkey. The restaurant suffered damage although no one was inside at the time. There were no casualties.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,4,Multinational Corporation,McDonald's,Ismet Inonu Boulevard McDonald's,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Turkey: Assailants Fire on McDonalds in Eskisehir; Nobody Hurt.� Anatolia. January 10, 2003.","","",CETIS,-9,-9,0,-9,""
197011210001,1970,11,21,"",0,"",209,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",U.S. Embassy,217,United States,"","","","","","","","","","","","","","","","",Turkish People's Liberation Army,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,28,Dynamite/TNT,"","","","","","","","","","","","",Dynamite,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200302070003,2003,2,7,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"","02/07/2003: During the night, Ali Ilker Urbak hijacked a plane parked at Istanbul's airport and took two flight attendants hostage. Urbak claimed to have a explosives, claiming that he had dynamite sticks. The plane was soon stormed by Turkish police, and he was subdued in less than one minute and without any weapons. All the passengers on the plane had left before Urbak entered the aircraft.  The explosives he claimed to have were actually candles tied together to resemble a stack of dynamite. After he was arrested, Urbak's initial testimony to the Turkish police stated that he wanted to denounce any US military action against Iraq and gain attention for saying so. Later on, he changed his testimony and claimed he hijacked the aircraft in order to fly to Moscow to see a former Russian girlfriend.  The Police claimed that he was intoxicated when arrested.  He was arrested, put in jail, and was arraigned on 02/09/2003.  There was no available word on the outcome of the trial.",1,1,1,1,2,Other Crime Type,0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Turkish Airlines,Turkish Airlines aircraft at Istanbul airport,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","Urbak was intoxicated when he stated his motivations for the incident, but claimed to have acted to denounce any U.S. military action against Iraq and to see his girlfriend in Moscow.",0,"","",1,1,1,0,"","","","","","","","","",7,Fake Weapons,"","","","","","","","","","","","","","",Urbak used candles to pretend as dynamite.,0,0,0,0,0,0,0,"","","","",1,2,0,1,"","","",0,"","","","","",5,Successful Rescue,2,Anatolia news agency also claimed that Urbak had wanted to go to London after going to Moscow.,"\"\"\"Turkish hostage-taker wanted to protest US threats against Iraq","\"\" AFP",February 8,"2003.\"","\"\"\"Turkey: Police Fail to Connect Hijacker to Terrorist","\"\" Anatolia",February 9,"2003.\"","\"\"\"Man who attempted to hijack plane jailed pending trial"
197011230002,1970,11,23,"",0,"",209,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Portuguese Embassy,162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,3,Minor (likely < $1 million),25000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200302270002,2003,2,27,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"",Late 02/26/2003 to early 02/27/2003: A bomb exploded in front of the local United Parcel Service (UPS) cargo company office in Istanbul.  The blast smashed the door and windows of the office.  There was no claim of responsibility.  The bomb was homemade and contained in a small metal box.,1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,United Parcel Service (UPS),UPS Office in Istanbul,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The door and windows were destroyed in the explosion.,0,"","","","","","","","","","","","","","","","","\"\"\"Turkey: Two Time Bombs in Istanbul Cause Minor Material Damage","\"\" Anatolia",February 27,"2003.\"","\"\"\"Two Bombs Explode in Istanbul","\"\" Turkish Daily News",February 28,"2003.\"",""
197012240001,1970,12,24,"",0,"",209,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,"","","","",4,Military,"","","",TUSLO6 DET 30,217,United States,"","","","","","","","","","","","","","","","",Turkish People's Liberation Army,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200302270003,2003,2,27,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"",Late 02/26/2003 to early 02/27/2003: A bomb exploded in front of a branch of the Turkish MNG Factor Leasing office.  The windows were destroyed.  The bomb was homemade and placed in small metal boxes.,1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,MNG Factory Leasing,MNG Factor Leasing office in Istanbul,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The windows were destroyed.,0,"","","","","","","","","","","","","","","","","\"\"\"Turkey: Two Time Bombs in Istanbul Cause Minor Material Damage","\"\" Anatolia",February 27,"2003.\"","\"\"\"Two Bombs Explode in Istanbul","\"\" Turkish Daily News",February 28,"2003.\"",""
197012290001,1970,12,29,"",0,"",209,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,"","",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Ankara Police,Police Officer,209,Turkey,"","","","","","","","","","","","","","","","",Turkish People's Liberation Army,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200303040008,2003,3,4,"",0,"",209,10,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,0,"","\"03/04/2003: Unknown perpetrators threw two Molotov cocktails at the Kurdistan Democratic Party's office in Ankara, Turkey. One was thrown inside the office and started a fire, while the second was thrown outside the building. A fax sent earlier in the day said \"\"Revenge will be taken for this incident","\"\" referring to the burning of Turkish flags at anti-Turkish demonstrations in Northern Iraq.\"",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Kurdistan Democratic Party,"KDP office in Ankara, Turkey",209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Two Molotov cocktails were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","A window was broken and a fire caused damage to the office, but the extent of fire damage is unknown.",0,"","","","","","","","","","","","","","","","","\"\"\"Turkey: Molotov Cocktails Thrown at KDP Office in Ankara",� Anatolia,March 5,"2003.\"","�Iraq Kurdish KDP Offices in Turkey Said to be Burned Down in Arson Attack,� Arbil Jamawar, March 10, 2003.","\"\"\"KDP�s Ankara Bureau Set on Fire",� Turkish Daily News,March 6
197101070001,1971,1,7,"",0,"",209,10,Middle East & North Africa,Malatya,Malatya,38.355879,38.296474,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",U.S. Air Force Truck,217,United States,"","","","","","","","","","","","","","","","",Turkish People's Liberation Army,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200303120005,2003,3,12,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"","03/12/2003: Unknown perpetrators threw two petrol bombs at a post office in Istanbul, Turkey, injuring no one and damaging the ground floor of the two-story building.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Turkish post office,"Post office in Istanbul, Turkey",209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,"","","","","","","","","","","","","","",Two petrol bombs were thrown at the building.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The ground floor of the two-story building was damaged.,0,"","","","","","","","","","","","","","","","","�Two Petrol Bombs Hurled at Istanbul Building Cause Damage,� Anatolia, March 12, 2003.","","",CETIS,-9,-9,0,-9,""
