201105100002,2011,5,10,"",0,"",209,10,Middle East & North Africa,Adana,Adana,36.992054,35.346512,1,0,"The incident occurred in the portion of Adana city that falls within Yuregir district, Adana province.","05/10/2011: On Tuesday, in the Yuregir area of Adana, Turkey, unidentified militants used Molotov Cocktails to attack the election bureau office of Omer Celik. The attack caused an unknown amount of property damage to the office. No casualties were reported and no group has claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Justice and Development Party,The election bureau office of Justice and Development Party candidate Omer Celik,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Molotov cocktails were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to the building.,0,"","","","","","","","","","","","","","","","","\"Today's Zaman, \"\"AK Party Diyarbakir Election Office Attacked","\"\" Today's Zaman",May 18,2011,"http://www.todayszaman.com/news-244304-ak-party-diyarbakir-election-office-attacked.html.\"","Human Rights Foundation of Turkey (HRFT), �11 May 2011-Daily Human Rights Report,� Daily Human Rights Report, May 10, 2011.","",ISVG,-9
201105130009,2011,5,13,"",0,"",209,10,Middle East & North Africa,Adana,Saricam District,37.103893,35.52194,3,0,"","05/13/2011: On Friday, in Saricam District, Adana Province, Turkey, unidentified militants used Molotov Cocktails to attack the election bureau office of Omer Celik with the Justice and Development Party. The attack, which was the second one against Celik since 05/10/2011, caused an unknown amount of property damage to the election office. No casualties were reported and no group has claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Justice and Development Party,An election office of Omer Celik of the Justice and Development party was targeted in the attack.,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Molotov cocktails were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to an election office.,0,"","","","","","","","","","","","","","","","","\"Today's Zaman, \"\"AK Party Diyarbakir Election Office Attacked","\"\" Today's Zaman",May 18,2011,"http://www.todayszaman.com/news-244304-ak-party-diyarbakir-election-office-attacked.html.\"","Human Rights Foundation of Turkey (HRFT), �14-16 May 2011-Daily Human Rights Report,� Daily Human Rights Report, May 16, 2011.","",ISVG,-9
201105170006,2011,5,17,"",0,"",209,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.922218,40.184376,1,0,"","05/17/2011: On Tuesday, in Diyarbakir, Turkey, unidentified assailants threw Molotov cocktails and the Justice and Development Party's election office in an incendiary device attack. The building was not damaged. No casualties were reported and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Justice and Development Party,A political party office was targeted in the incident.,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A Molotov cocktail was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","Jane�s Intelligence, �Incendiary Attack Damages AKP Election Office in Turkey's Diyarbakir,� Terrorism Watch Report, Today's Zaman, May 18, 2011.","\"Today's Zaman, \"\"AK Party Diyarbakir Election Office Attacked","\"\" Today's Zaman",May 18,2011,"http://www.todayszaman.com/news-244304-ak-party-diyarbakir-election-office-attacked.html.\"","Human Rights Foundation of Turkey (HRFT), �Seventeen May 2011 - Daily Human Rights Report,� Daily Human Rights Report, May 17, 2011.",ISVG,-9
201105170007,2011,5,17,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"The incident occurred on a road in the Okmeydani neighborhood, Istanbul, Istanbul.","05/17/2011: On Tuesday night, in the Okmeydani district of Istanbul, Turkey, a group of unidentified masked militants threw a Molotov cocktail inside a public bus after they forced the passengers and the driver to exit. The fire was eventually put out by the driver and passengers, but the fire had already damaged the interior. No casualties were reported and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,99,Bus (excluding tourists),"",A public bus was targeted in the incident.,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The interior of the bus was damaged by the fire.,0,"","","","","","","","","","","","","","","","","Jane�s Intelligence, �Incendiary Attack Damages Bus in Turkey's Istanbul,� Terrorism Watch Report, Today's Zaman, May 19, 2011.","\"Today's Zaman, \"\"Public Bus Set Ablaze after Group Throws Molotov Cocktail","\"\" Today's Zaman",May 18,2011,"http://www.todayszaman.com/news-244322-public-bus-set-ablaze-after-group-throws-molotov-cocktail.html.\"","",ISVG,-9
201105190012,2011,5,19,"",0,"",209,10,Middle East & North Africa,Sanliurfa,Sanliurfa,37.177044,38.794147,1,0,"","05/19/2011: On Thursday, in Sanliurfa, Turkey, unidentified individuals threw Molotov cocktails at the Justice and Development Party office. An unspecified amount of damage was caused to the building but no casualties were reported and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Justice and Development Party,A Justice and Development Party office,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Molotov cocktails were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage to the office building.,0,"","","","","","","","","","","","","","","","","\"Today's Zaman, \"\"Molotov Cocktail Thrown at AK Party Election Office","\"\" Today's Zaman",May 19,2011,"http://www.todayszaman.com/news-244506-molotov-cocktail-thrown-at-ak-party-election-office.html.\"","Human Rights Foundation of Turkey (HRFT), �19-20 May 2011-Daily Human Rights Report,� Daily Human Rights Report, May 19, 2011.","",ISVG,-9
201105220009,2011,5,22,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"The incident occurred in Sisli, Istanbul, Istanbul.","05/22/2011: On Sunday, at the Okmeydani Sark Kahvesi bus stop in the Sisli neighborhood in Istanbul, Turkey, a group of about 20 unidentified masked militants threw a Molotov cocktail at a public bus. The Molotov cocktail caused the bus to catch fire, forcing the driver and passengers to exit the bus before it eventually completely burned up. The militants then fled the scene, escaping capture by responding police. No casualties were reported and no group claimed responsibility for the attack although separatist organizations are believed to be responsible.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,99,Bus (excluding tourists),"",A public bus,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,20,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",A public bus was completely burned in the attack.,0,"","","","","","","","","","","","","","","","","\"Today's Zaman, \"\"Second Molotov Attack in Weeks Sets Bus Ablaze","\"\" Today's Zaman",May 23,2011,"http://www.todayszaman.com/news-244806-second-molotov-attack-in-week-sets-bus-ablaze.html.\"","Kamilpasha, Jenny White, �Bus Set Afire in Istanbul,� http://kamilpasha.com/?p=4693 (May 23, 2011).","",ISVG,-9
201105220017,2011,5,22,"",0,"",209,10,Middle East & North Africa,Mardin,Nusaybin district,37.154504,41.339913,3,0,"The incident occurred on the main road between Nusaybin and Cizre districts in Nusaybin, Mardin.","05/22/2011: On Sunday, under a bridge on the main road between Nusaybin and Cizre districts in Mardin, Turkey, unidentified militants planted three improvised explosive devices in tubes, which had a long cable running away from the road and connected to a remote control. The devices contained a total of 36 kilograms of TNT explosive. Security forces later destroyed the explosives. There were no casualties in the attempted bombing and no group claimed responsibility.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Turkish Government,An election rally,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,28,Dynamite/TNT,"","","","","","","","","","","","",A remote controlled improvised explosive device was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Xinhua News Agency, \"\"Hidden Explosives Detected on Main Road in Southeast Turkey","\"\" Xinhua News Agency",May 23,2011,"http://news.xinhuanet.com/english2010/world/2011-05/23/c_13889923.htm.\"","\"ANSA English Media Service, \"\"Turkey: Elections � Kurd Explosive Devices Found; Found under A Bridge in Area Set aside for Premier�s Rally","\"\" LexisNexis Academic",ANSA English Media Service,May 23
201105250001,2011,5,25,"",0,"",209,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.922218,40.184376,1,0,"","05/25/2011: On Wednesday, in Diyarbakir, Turkey, Turkey, unidentified militants detonated a percussion bomb targeting an election office of the Justice and Development Party. The blast caused no casualties but did shatter the windows of the building. No group claimed responsibility for the attack, however, police believe that the pro-Kurdish Peace and Democracy Party (BDP) and the Kurdistan Workers' Party (PKK) are behind these attacks.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Justice and Development Party,An election office of the Justice and Development Party,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A homemade percussion bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Some windows were shattered as a result of the attack.,0,"","","","","","","","","","","","","","","","","Jane�s Intelligence, �IED Attack Targets AK Party Office in Turkey's Diyarbakir,� Terrorism Watch Report, Today's Zaman, May 26, 2011.","\"Today's Zaman, \"\"Percussion Bomb Explodes at AK Party Diyarbakir Office","\"\" Today's Zaman",May 26,2011,"http://www.todayszaman.com/news-245142-percussion-bomb-explodes-at-ak-party-diyarbakir-office.html.\"","",ISVG,0
201105250010,2011,5,25,"",0,"",209,10,Middle East & North Africa,Diyarbakir,Silvan,38.141497,41.011491,1,0,"","05/25/2011: On Wednesday, in Silvan village outside Diyarbakir, Turkey, suspected members of the Kurdistan Workers' Party (PKK) entered a stone quarry owned by the head of the local Justice and Development Party member Haci Nedim Kilicaslan. Once inside the quarry the militants captured the quarry operator and a security guard and secured them to a chair with electrical cables. The militants then went outside and set fire to four large machines in the quarry causing about $380,904 USD (600,000 T�rk lirasi) in damages. Militants then wrote pro-PKK slogans on the walls of the quarry and left the scene. No casualties were reported and no group claimed responsibility, although the PKK is thought to be responsible.",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",1,Business,10,Mining,"",Stone quarry machinery,209,Turkey,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Justice and Development Party,"Haci Nedim Kilicaslan, owner of the stone quarry and member of the Justice and Development Party, was targeted in the attack.",209,Turkey,"","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,11,Sabotage Equipment,"","","","","","","","","","",An unknown incendiary device was used in the attack.  Wrote PKK slogans on the walls of the quarry using unknown materials.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),380904,The attack caused damage to four large quarry machines and damage from vandalism on the quarry walls.,1,2,0,-99,"","","",0,"","","","","",2,Hostage(s) released by perpetrators,2,The summary of this incident was partially based on an article originally written in Turkish.,"\"Today's Zaman, \"\"PKK Terrorist Vandalize Stone Quarry of AK Party Member","\"\" Today's Zaman",May 25,2011,"http://www.todayszaman.com/news-245108-pkk-terrorists-vandalize-stone-quarry-of-ak-party-member.html.\"","\"La Vanguardia Liberal, \"\"AK Party Chairman Targeted at Stone Center in Terror Raid","\"\" La Vanguardia Liberal",May 25,2011
201105260011,2011,5,26,"",0,"",209,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,0,"The incident occurred in the Etiler neighborhood, in the Levent neighborhood of Istanbul, Istanbul.","05/26/2011: On Thursday morning around 0900, under the Koc overpass in Etiler neighborhood, the Levent sub district of Istanbul, Turkey, a bicycle bomb detonated near a bus stop wounding eight people, including three women, four men and one police officer. The blast also damaged a public bus, a private vehicle and several nearby buildings. No other casualties were reported and no group claimed responsibility for the attack, but it is believed that the Kurdistan Workers Party (PKK) was responsible. One person has been arrested in connection with the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",The bomb targeted citizens in the area.,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,8,0,0,1,3,Minor (likely < $1 million),"","The blast damaged a public bus, a private vehicle and several buildings.",0,"","","","","","","","","","","","","","","","","\"Today's Zaman, \"\"Percussion Bomb Explosions in Mersin",Diyarbakir,"\"\" Today's Zaman",May 27,2011,"http://www.todayszaman.com/news-245354-percussion-bomb-explosions-in-mersin-diyarbakir.html.\"","\"Yesim Comert, \"\"Istanbul Blast Injures at Least Seven","\"\" CNN",May 26
201105270002,2011,5,27,"",0,"",209,10,Middle East & North Africa,Mersin,Mersin,36.802461,34.629759,1,0,"","05/27/2011: On Friday early in the morning, in Mersin city, Mersin province, Turkey, unidentified militants threw an improvised explosive device (IED) into the Justice and Development party office. The IED exploded, damaging the building but causing no casualties. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Justice and Development Party,A political party office,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The building was damaged in the attack.,0,"","","","","","","","","","","","","","","","","\"Xinhua News Agency, \"\"Two Wounded in Explosion in Southeastern Turkey","\"\" Xinhua News Agency",May 27,2011,"http://news.xinhuanet.com/english2010/world/2011-05/27/c_13897580.htm.\"","\"Today's Zaman, \"\"Percussion Bomb Explosions in Mersin",Diyarbakir,"\"\" Today's Zaman",May 27
201105270003,2011,5,27,"",0,"",209,10,Middle East & North Africa,Sirnak,Cizre,37.33083,42.184602,1,0,"","05/27/2011: On Friday, on Idil Avenue in Cizre, Sirnak, Turkey, Turkey, about 30 Kurdistan Workers Party (PKK) supporters threw Molotov cocktails at the Ufuk High School Private Boys' Dormitory, catching the building on fire and injuring three children that were inside, as well as damaging the building. Before attacking the dormitory, 60 protesters also attempted to block traffic while riot police used water cannons and tear gas to disperse the crowd. Seven suspects have been arrested and one detained in connection with the attack. No group claimed responsibility for the attack, but the Kurdistan Workers Party was suspected.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",8,Educational Institution,49,School/University/Educational Building,Ufuk High School Private Boys' Dormitory,A dormitory building,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,30,7,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Molotov cocktails were used in the attack.,0,0,0,3,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unspecified amount of damage to the dormitory.,0,"","","","","","","","","","","","","","","","","\"Today's Zaman, \"\"PKK Supporters Attempt to Burn Students",Three Children Heavily Injured,"\"\" Today's Zaman",May 27,2011,"http://www.todayszaman.com/news-245396-pkk-supporters-attempt-to-burn-students-three-children-heavily-injured.html.\"","\"Today's Zaman, \"\"PKK Attack on Imam-Hatip Students in Cizre Said Organized from BDP Tent","\"\" World News Connection",Today's Zaman
201106010010,2011,6,1,"",0,"",209,10,Middle East & North Africa,Sirnak,Cizre district,37.332695,42.104851,3,0,"","06/01/2011: On Wednesday, in the Cizre sub district of Sirnak, Turkey, Turkey, a group of 100 Kurdistan Workers Party (PKK) members attacked the 13th century Red Madrassa with stones. The PKK members were attending a concert organized by the Peace and Democracy Party on a field near the building. Reports from the region said the attackers broke into the building and damaged the interior as well. All of the windows on the building were shattered in the attack, and no group has claimed responsibility.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,87,Affiliated Institution,Red Madrassa,The 13th century Red Madrassa,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,100,0,0,"","","","","","","","","",9,Melee,21,Blunt Object,"","","","","","","","","","","","",Stones were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack shattered all the windows and damaged the interior of the Red Madrassa.,0,"","","","","","","","","","","","","","","","","\"Today's Zaman, \"\"PKK Supporters Attack Historic Shrine in Cizre","\"\" Today's Zaman",June 1,2011,"http://www.todayszaman.com/news-245846--pkk-supporters-attack-historic-shrine-in-cizre.html.\"","\"PKK Terrorism, \"\"PKK Supporters Attack Historic Shrine in Cizre","\"\" http://www.pkkterrorism.org/2011/06/01/pkk-supporters-attack-historic-shrine-in-cizre/ (June 1","2011).\"",""
201106030010,2011,6,3,"",0,"",209,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.922218,40.184376,1,0,"","06/03/2011: On Friday night, in the Yenisehir District, Diyarbakir Province, Turkey, Kurdistan Workers' Party (PKK) supporters vandalized a dormitory at the Imam-Hatip High School. The individuals first shattered the windows with stones, and then attempted to enter the building, but were forced back by guards. The individuals hung flags of the Kurdistan Communities Union on the dormitory, just before throwing Molotov cocktails inside. One staff member at the dormitory was slightly injured in the attack. No other casualties were reported.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",8,Educational Institution,49,School/University/Educational Building,Imam-Hatip High School,A dormitory at Imam-Hatip High School,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,1,9,Other,"","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",An unknown number of Molotov cocktails were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack damaged one dormitory building.,0,"","","","","","","","","","","","","","","","","\"Today's Zaman, \"\"PKK Supporters Target Two Dorms in Separate Attacks in Diyarbakir","\"\" Today's Zaman",June 6,2011,"http://www.todayszaman.com/news-246349-pkk-supporters-target-two-dorms-in-separate-attacks-in-diyarbakir.html.\"","\"Hurriyet, \"\"European Union Condemns Cizre Dorm Attack","\"\" Hurriyet",June 2,2011
201106120005,2011,6,12,"",0,"",209,10,Middle East & North Africa,Sirnak,Sirnak,37.522653,42.452637,1,0,"","06/12/2011: On Sunday night around 2300, in Sirnak city, Sirnak province, Turkey, an improvised explosive device that was planted by unidentified militants detonated and wounded at least 11 civilians. The people were celebrating the victory of Kurdish candidates in the parliamentary election. The blast caused an unknown amount of property damage. No other casualties were reported and no group has claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",Civilians,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,11,0,0,1,4,Unknown,"",The attack caused an unknown amount of property damage.,0,"","","","","","","","","","","","","","","",It is unknown if civilians were the primary target of this attack.,"\"Jane's Intelligence, \"\"IED Attack Wounds 11 Civilians in Turkey's Sirnak","\"\" Terrorism Watch Report",Reuters,June 13,"2011.\"","\"Saudi Press Agency, \"\"Bomb Explodes in Southeast Turkey",11 Wounded,"\"\" LexisNexis Academic",Saudi Press Agency
201107030004,2011,7,3,"",0,"",209,10,Middle East & North Africa,Bingol,Genc,38.750384,40.554192,1,1,"","07/03/2011: On Sunday, near the town of Genc, in Bingol, Turkey, suspected Kurdistan Workers' Party (PKK) members opened fire on a convoy of trucks carrying construction supplies to a military outpost. One non-commissioned military officer was killed and a ranked soldier was wounded. A civilian driver was also wounded during the attack. It is unknown if the attack caused any property damage. The military launched an operation in an attempt to capture the militants presumed to be responsible. No group claimed responsibility, although the Kurdistan Workers' Party (PKK) is suspected.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Turkish Military,A military convoy carrying construction supplies,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,1,0,0,2,0,0,-9,"","","",It is unknown if the attack caused any property damage.,0,"","","","","","","","","","","","","","","","","\"Anatolia, \"\"Turkey: One Soldier Killed",Another Wounded in PKK Attack in Southeast,"\"\" World News Connection",Anatolia,July 3,"2011.\"","\"Today's Zaman, \"\"One Soldier Dies in Eastern Turkey Terrorist Attack","\"\" Today's Zaman",July 3
201107090007,2011,7,9,"",1,"",209,10,Middle East & North Africa,Diyarbakir,Lice,38.457543,40.647071,1,1,"","07/09/2011: On Saturday evening around 2145, in Diyarbkir, Turkey, three Turkish military personnel, including two soldiers and a medical officer, were kidnapped by suspected Kurdistan Workers' Party (PKK) members by unknown means. The three individuals were stopped at a checkpoint near the town of Lice, which turned out to be an ambush. The status of the hostages is unknown. No group claimed responsibility, although the Kurdistan Workers' Party (PKK) is suspected.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Turkish Military,"Three Turkish military personnel, including two soldiers and a medical officer,",209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",It is unknown if weapons were used in the attack.,0,0,0,0,0,0,0,"","","","",1,3,0,"",-99,"","",-9,"","","","","",7,Unknown,-99,"","\"Simon Cameron-Moore, \"\"Kurdish Rebels Abduct Three People in SE Turkey","\"\" Reuters",July 10,2011,"http://www.trust.org/alertnet/news/kurdish-rebels-abduct-three-people-in-se-turkey/.\"","\"Anatolia, \"\"Turkey's AA: PKK Kidnaps Three Persons in Diyarbakir",Rescue Operation Under Way,"\"\" World News Connection",Anatolia
201107130005,2011,7,13,"",1,7/18/2011,209,10,Middle East & North Africa,Tunceli,Unknown,39.303758,39.412422,4,0,The incident occurred on the Tunceli to Ovacik highway in Tunceli province.,"07/13/2011: On Wednesday evening around 2100, in Tunceli, Turkey, suspected members of the Kurdistan Workers' Party (PKK) stopped a truck of three construction workers and took two of the men hostage by unknown means. The two men were working on a military building in Ovacik. The military launched an operation in the area to locate the men. The two men were released on the night of 7/18/2011 in the village of Yayla Gunu. No casualties were reported and no group claimed responsibility, although the Kurdistan Workers' Party is suspected.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","","",Two Turkish construction workers,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",It is unknown if weapons were used in the attack.,0,0,0,0,0,0,0,"","","","",1,2,0,"",5,"","",-9,"","","","","",2,Hostage(s) released by perpetrators,2,"","\"Anatolia, \"\"PKK Blocks Road",Kidnaps Two Workers in Tunceli,"\"\" World News Connection",Anatolia,July 14,"2011.\"","\"Today's Zaman, \"\"PKK Kidnaps Two Construction Workers in Tunceli Raid","\"\" Today's Zaman",July 14
201108060005,2011,8,6,"",0,"",209,10,Middle East & North Africa,Bitlis,Hizan district,38.185846,42.527418,3,0,"","08/06/2011: On Saturday night around 2300, in the Hizan district, of the Bitlis Province, Turkey, militants fired upon the district governor�s residence, killing one officer and wounding another. The victims were identified as Erdem Orhan and the deceased as Yasin Hobek; the district governor Mustafa Adil Tekeli was not injured in the attack. Officials reported that Kurdistan Workers' Party (PKK) militants used long range weapons and shoulder fired rockets to attack the residence. No damage was reported and no group claimed responsibility, although the PKK was suspected.",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Hizan District Government,The district governor�s residence,209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack was political.,1,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","",Unknown firearms and an unknown number of rockets were used in the attack.,1,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The assassination was unsuccessful.,"\"Today's Zaman, \"\"Police Officer Killed in PKK Attack on District Governor","\"\" Today's Zaman",August 7,2011,"http://www.todayszaman.com/news-252950-police-officer-killed-in-pkk-attack-on-district-governor.html.\"","\"Hurriyet, \"\"Four Turkish Police Injured after �ukurca Landmine Blast","\"\" Hurriyet",August 7,2011
201108070001,2011,8,7,"",1,8/10/2011,209,10,Middle East & North Africa,Bingol,Adakli district,39.245127,40.571649,3,0,"","08/07/2011: On Sunday night, in the Adakli district of Bingol, Turkey, suspected Kurdistan Workers' Party (PKK) militants kidnapped a prominent businessman, identified as Abdullah Tuz. Tuz was released by the suspected militants on 08/10/2011. No group claimed responsibility, although the PKK is suspected.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"","A prominent businessman, identified as Abdullah Tuz,",209,Turkey,"","","","","","","","","","","","","","","","",Kurdistan Workers' Party (PKK),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",It is unknown if weapons were used in the attack.,0,0,0,0,0,0,0,"","","","",1,1,0,"",3,"","",-9,"","","","","",2,Hostage(s) released by perpetrators,1,"","\"Today's Zaman, \"\"PKK Kidnaps Prominent Businessman in Turkey's Southeast","\"\" Today's Zaman",August 8,2011,"http://www.todayszaman.com/news-253059-pkk-kidnaps-prominent-businessman-in-turkeys-southeast.html.\"","\"Today's Zaman, \"\"PKK Terrorists Kill Two",Kidnap Three,"\"\" Today's Zaman",August 10
