201707120016,2017,7,12,"",0,"",231,11,Sub-Saharan Africa,Harare,Kuwadzana,-17.832667,30.933316,1,0,"","07/12/2017: Assailants threw petrol bombs at a Movement for Democratic Change - Tsvangirai (MDC-T) party vehicle in Kuwadzana, Harare, Zimbabwe. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the attack to the Zimbabwe African Nationalist Union - Patriotic Front (ZANU-PF).",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",22,Violent Political Party,"","",Movement for Democratic Change - Tsvangirai (MDC-T),Vehicle,231,Zimbabwe,"","","","","","","","","","","","","","","","",Zimbabwe African Nationalist Union (ZANU),Patriotic Front,"","","","","The specific motive is unknown; however, sources suspected that the attack may have been related to Zimbabwe's upcoming general elections.",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Petrol bombs were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Stop violence",Mugabe told following 'savage attacks' in some parts,"\"\" News24.com",July 20,"2017.\"","\"\"\"Zimbabwean opposition leaders attacked ahead of polls","\"\" Anadolu Ajansi",July 19,"2017.\""
201707180028,2017,7,19,"",0,"",231,11,Sub-Saharan Africa,Harare,Harare,-17.864021,31.029813,1,0,"","07/19/2017: Assailants set fire to a bar owned by Movement for Democratic Change - Tsvangirai (MDC-T) vice president Elias Mudzuri in Harare, Zimbabwe. There were no reported casualties, though the bar was destroyed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Zimbabwe African Nationalist Union - Patriotic Front (ZANU-PF).",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Unknown,Bar,231,Zimbabwe,"","","","","","","","","","","","","","","","",Zimbabwe African Nationalist Union (ZANU),Patriotic Front,"","","","","The specific motive is unknown; however, sources suspected that the attack may have been related to Zimbabwe's upcoming general elections.",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A bar was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Mudzuri blames Zanu PF for arson attack","\"\" Zimbabwe Daily",July 20,"2017.\"","\"\"\"Stop violence",Mugabe told following 'savage attacks' in some parts,"\"\" News24.com",July 20,"2017.\""
201707180043,2017,7,19,"",0,"",231,11,Sub-Saharan Africa,Harare,Kuwadzana,-17.833295,30.933271,1,0,"","07/19/2017: Assailants opened fire on the residence of Wilton Njanjasi in Kuwadzana, Harare, Zimbabwe. Njanjasi, a Movement for Democratic Change - Tsvangirai (MDC-T) ward councilor, was not harmed, but a security guard was held at gunpoint and injured during the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Zimbabwe African Nationalist Union - Patriotic Front (ZANU-PF).",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),7,Facility/Infrastructure Attack,"","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Government of Kuwadzana,Residence of Ward Councillor: Wilton Njanjasi,231,Zimbabwe,"","","","","","","","","","","","","","","","",Zimbabwe African Nationalist Union (ZANU),Patriotic Front,"","","","","The specific motive is unknown; however, sources suspected that the attack may have been related to the Zimbabwe's upcoming general elections.",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,9,Melee,27,Unknown Weapon Type,"","","","","","","","","",0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A home was damaged in this attack.,1,1,0,-99,"","","",0,"","","","","",2,Hostage(s) released by perpetrators,1,"","\"\"\"Stop violence",Mugabe told following 'savage attacks' in some parts,"\"\" News24.com",July 20,"2017.\"","\"\"\"Zimbabwean opposition leaders attacked ahead of polls","\"\" Anadolu Ajansi",July 19,"2017.\""
