200604070020,2006,4,7,"",0,"",130,1,North America,Tamaulipas (State),Nuevo Laredo,27.480024,-99.510535,1,0,"","04/07/2006: Carlos Rueda died in a hail of gunfire in a poor section of Nuevo Laredo, Mexico. No group claimed responsibility for the attack, and the perpetrators are unknown..",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,68,Named Civilian,Citizenry of Nuevo Laredo,Carlos Rueda,130,Mexico,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Investigators recovered 17 shell casings from a high-powered weapon at the scene of the second killing.,1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Two men killed in separate shootings in violent northern Mexican border city,� Associated Press Worldstream, April 08, 2006.","","",CETIS,-9,-9,0,-9,""
197311260001,1973,11,26,"",0,"",130,1,North America,Jalisco,Guadalajara,20.673343,-103.344177,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,"",Bank of London Branch,216,Great Britain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200604120012,2006,4,12,"",0,"",130,1,North America,Tamaulipas (State),Nuevo Laredo,27.480024,-99.510535,1,0,"","04/12/2006: Hit men armed with assault rifles shot dead four men and wounded three others as they drove through Nuevo Laredo, Mexico. No group claimed responsibility for the attack.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Citizenry of Nuevo Laredo,Men driving through Nuevo Laredo,130,Mexico,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,-9,"","","","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",4,0,0,3,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The attack is thought to be related to the drug violence that was ongoing in that region.,"�Drug gang violence again strikes Mexico; 4 men are killed in Nuevo Laredo; 1 dies and 8 hurt in a grenade attack,� The Houston Chronicle, April 13, 2006.","","",CETIS,-9,-9,0,-9,""
197311260002,1973,11,26,"",0,"",130,1,North America,Jalisco,Guadalajara,20.673343,-103.344177,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,"",Monument,130,Mexico,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604120013,2006,4,12,"",0,"",130,1,North America,Guerrero (State),Petatl�n,17.536723,-101.26687,1,0,"","04/12/2006: A man lobbed a grenade into a busy restaurant in the Pacific coast town of Petatl�n, Mexico, at 1:00 a.m., killing a man and injuring eight people. No group claimed responsibility for the attack.",0,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,Business in Petatl�n,Restaurant in Petetl�n,130,Mexico,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,0,-9,"","","","","","","","",-9,6,Explosives,7,Grenade,"","","","","","","","","","","","","",1,0,0,30,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","--The OSC Report held the number injured at 30, apart from 8 as reported in the Houston Chronicle. The hospital director said it treated 30, but the federal Attorney General's Office only 16 were injured, and the attacked stemmed from an argument between two people. --There was an attempt on the life of Mayor Antonio Armenta Miralrio, member the Party of the Democratic Revolution (PRD) just moments before the explosion, and he and his wife were at the bar just minutes before the explosion, leading investigators to believe that there was a connection. The Mayor was not there but his driver was one of the serious injuries taken to area hospitals, along with many victims who were city hall employees. Some witnesses say, however, that the attack stemmed from a fight that had taken place at the scene earlier, perhaps related to drug trafficking. --The town is a notorious transit point for drug trafficking, and is among the backdrop where brutal cartels battle for control of the cocaine, heroin and marijuana trade. This attack was among much violence in the state of Guerrero against policemen, business people, lawyers, taxi drivers, and government employees around this Easter holiday and since 2003 due to cartel conflict. The U.S. Embassy in Mexico City considers much of this violence to be politically motivated.","�Highlights: Mexico Western Crime/Narcotics/Security Issues 13 Apr 06,� Mexico -- OSC Report in Spanish, April 13, 2006.","�Violence Shakes Towns on Mexico Coast,� Associated Press Online, April 12, 2006.","�Drug gang violence again strikes Mexico; 4 men are killed in Nuevo Laredo; 1 dies and 8 hurt in a grenade attack,� The Houston Chronicle, April 13, 2006.",CETIS,-9,-9,0,-9,""
197312030002,1973,12,3,"",0,"",130,1,North America,Federal,Mexico City,19.371887,-99.086624,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Cuban Chancery,51,Cuba,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200607020015,2006,7,2,"",0,"",130,1,North America,Oaxaca (State),Oaxaca,17.054348,-96.712954,1,0,"","07/02/2006: Local civilians in Oaxaca, Mexico took four elections officials hostage. The civilians demanded access to election materials that are necessary in order to vote. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),19,Election-related,Federal Electoral Institute (IFE),"Carlos Garcia Revilla, president of the local IFE board",130,Mexico,"","","","","","","","","","","","","","","","",Unknown,"","","","","",To obtain election materials required to vote,0,"","",0,"","",0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","",0,0,"",0,0,0,"","","","",1,4,0,"",-99,"","",0,"","","","","",7,Unknown,-99,"","�Highlights: Mexico Eastern and DF/Interior Crime/Narcotics/Security Issues 1-3 Jul 06,� Mexico � OSC Report, July 3, 2006.","","",CETIS,-9,-9,0,-9,""
197401200001,1974,1,20,"",0,"",130,1,North America,Federal,Mexico City,19.371887,-99.086624,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Cuban Embassy,51,Cuba,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200608240006,2006,8,24,"",0,"",130,1,North America,Quintana,Cancun,21.158964,-86.845937,1,0,Office buildings,"08/24/2006: Grenades exploded at the offices of two newspapers, Por Esto and Quequi Quintana Roo, in Cancun, Mexico in a coordinated attack, injuring one civilian. No group has claimed responsibility for the attacks.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Por Esto,Unknown,130,Mexico,10,Journalists & Media,"","",Quequi Quintana Roo,Civilians,"","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,1,0,0,1,4,Unknown,"",Both buildings were damaged.,0,"","","","","","","","","","","","","","","","","�Grenades Hurled at Newspaper Offices in Cancun,� ACAN-EFE, August 24, 2006.","","",CETIS,-9,-9,0,-9,""
197402010003,1974,2,1,"",0,"",130,1,North America,Jalisco,Guadalajara,20.673343,-103.344177,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,"",Coca Cola Bottling Plant,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",1,3,Minor (likely < $1 million),100000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200611060005,2006,11,6,"",0,"",130,1,North America,Oaxaca,Mexico City,19.371887,-99.086624,1,0,"","11/06/2006: Powerful bombs exploded at a bank, a political party's headquarters, and a federal election court in Mexico City, Mexico. No oone claimed responsibility for the bombing and there were no reported casualties.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Scotiabank,Domestic Buisness,130,Mexico,22,Violent Political Party,"","",headquarters of Institutional Revolutionary Party,Other,130,Mexico,2,Government (General),14,Judge/Attorney/Court,Federal Electoral Tribunal,Government,130,Mexico,Unknown,"","","","","",Unknown,0,"","",0,"",0,0,2,Call (post-incident),"","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","Laurence Iliff, �Bombs Rattle Mexico City,� The Dallas Morning News, November 07, 2006.","Dane Schiller, Dudley Althaus, Minea Nieto, San Antonio Express News Staff, �Bombings Shake Up Mexico; Three Attacks in the Capital add to Fears about the Nation's Stability,� The Houston Chronicle, November 7, 2006.","Staff, �Scotiabank Targeted in Mexican Bombing Campaign,� The Globe and Mail (Canada), November 07, 2006.",CETIS,-9,-9,0,-9,""
