197102080002,1971,2,8,"",0,"",94,10,Middle East & North Africa,Gilan,Unknown,37.146795,49.536102,4,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Geudarmerie Post,94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200510150001,2005,10,15,"",0,"",94,10,Middle East & North Africa,Khuzestan,Ahvaz,31.285506,48.643416,1,0,"","10/15/2005: Unidentified perpetrators detonated two bombs, consecutively, in a market in Ahvaz, Iran killing four people and injuring 102 others. The homemade bombs were hidden in trash bins along Ahvaz�s heavily populated Naderi Avenue. No group claimed responsibility for the bombing.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,Ahvaz Businesses,A market on Ahvaz's Naderi Avenue,94,Iran,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians in Ahvaz,94,Iran,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",The bombs were homemade and had been concealed inside trash bins located along the street.,4,0,0,102,0,0,1,3,Minor (likely < $1 million),-99,"",0,"","","","","","","","","","","","","","","","","�Bombs kill 4, wound 90 in Arab province of Iran,� Agence France Presse, October 15, 2005.","�Roundup: Four dead, 100 wounded in bombings in southern Iran,� Deutsche Presse-Agentur, October 15, 2005.","�Official says three killed in blast in south-western Iran,� BBC Monitoring Middle East, October 15, 2005.",CETIS,-9,-9,0,-9,""
197104000001,1971,4,0,"",0,"",94,10,Middle East & North Africa,Gilan,Bandar Anzali,37.474249,49.458725,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Iranian Navy,Officers,94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",3,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200510170009,2005,10,17,"",0,"",94,10,Middle East & North Africa,Khuzestan,Ahvaz,31.285506,48.643416,1,0,The incident occurred under Kianpars Bridge in Ahvaz.,"10/17/2005: A bomb was found and defused under the Kianpars Bridge in the Ahvaz, Iran. No group claimed responsibility for the attempted bombing.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,Kianpars Bridge,Kianpars Bridge in the Ahvaz,94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,28,Dynamite/TNT,"","","","","","","","","","","","","The device was concealed inside a package and wired up containing eight anti-personnel mines, around a kilogram (two pounds) of TNT, one stun grenade and a large number of fuses.",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",Iranian authorities suspected that the bombing was the result of an outside state action.,"�Iran police defuse bomb under bridge in restive city,� Agence France Presse, October 18, 2005.","","",CETIS,-9,-9,0,-9,""
197104000002,1971,4,0,"",0,"",94,10,Middle East & North Africa,Esfahan,Isfahan,32.65246,51.67462,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","",Iranian General's car,94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,3,Minor (likely < $1 million),3500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200601050007,2006,1,5,"",0,"",94,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","01/05/2006: Sunni militants kidnapped nine Iranian soldiers, presumably four days prior in Iran, and showed footage of them, threatening to kill the captives unless sixteen colleagues were freed from Iranian jails. The group claimed to be the Organization of God's Soldiers for Sunni Mujahidin, known as Jundallah, and the soldiers were thought to be held in Pakistan. The outcome of the kidnapping was unknown",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",soldiers,Iranian soldiers,94,Iran,"","","","","","","","","","","","","","","","",Jundallah (Iran),"","","","","",Kidnapped captives would be killed if 16 of Jundallah's colleagues were not freed from Iranian jails,1,"","",0,"",0,1,6,Video,"","","","","","",-9,13,Unknown,"","","","","","","","","","","","","","","","",0,0,"",0,0,0,"","","","",1,9,0,"",4,Pakistan,"",1,-99,"","","",Video footage was taken of the victims.,7,Unknown,-99,Militants demanded release of 16 of their colleagues from Iranian jails.,"\"\"\"Sunnis Take Nine Hostage in Iran",� The Australian,January 6,"2006\"","","",CETIS,0,1
197104000003,1971,4,0,"",0,"",94,10,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police station,94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200601240003,2006,1,24,"",0,"",94,10,Middle East & North Africa,Khuzestan,Ahvaz,31.285506,48.643416,1,0,The incident occurred on Kianpars Street in Ahvaz.,"01/24/2006: A bomb exploded on Kianpars Street inside Saman Bank in Ahvaz, Khuzestan Province, Iran, killing at least nine people and wounding 15 others. There was presumably property damage as well, though the extent of it was not reported. This attack seems to be related to another bomb attack in another location that occurred simultaneously. A group called The Arab Struggle Movement for the Liberation of Ahvaz claimed responsibility for the blasts.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Saman Bank Corp,A branch of Saman Bank,94,Iran,"","","","","","","","","","","","","","","","",Al-Ahwaz Arab People's Democratic Front,"","","","","",Unknown,0,"","",0,"",0,1,10,Unknown,"","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",9,0,0,15,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Ahvaz Bomb Blasts Kill 9 People, Wound 45; Politicians React,� Mehr News Agency, January 24, 2006.","�German EU Presidency Criticizes Iran�s Execution of 4 Arabs,� Associated Press Worldstream, February 1, 2007.","Usamah Mahdi, �Ahvazi Arab Party Threatens More Attacks on Iranian Establishments, Interests,� Ilaf, January 25, 2006.",CETIS,0,0,0,0,"200601240003, 200601240004"
197104070001,1971,4,7,"",0,"",94,10,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Tehran,Chief of Military Justice,94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200601240004,2006,1,24,"",0,"",94,10,Middle East & North Africa,Khuzestan,Ahvaz,31.285506,48.643416,1,0,The incident occurred on Golestan Road in Ahvaz.,"01/24/2006: A bomb exploded on Golestan Road next to the Natural Resources Department in Ahvaz, Khuzestan Province, Iran, injuring an unspecified number of people but causing no deaths. This attack seems to be related to another bomb attack in another location that occurred simultaneously. A group called The Arab Struggle Movement for the Liberation of Ahvaz claimed responsibility for the blasts.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Natural Resources Department,Natural Resources Department building,94,Iran,"","","","","","","","","","","","","","","","",Al-Ahwaz Arab People's Democratic Front,"","","","","",Unknown,0,"","",0,"",0,1,10,Unknown,"","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,"",0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Ahvaz Bomb Blasts Kill 9 People, Wound 45; Politicians React,� Mehr News Agency, January 24, 2006.","�German EU Presidency Criticizes Iran�s Execution of 4 Arabs,� Associated Press Worldstream, February 1, 2007.","Usamah Mahdi, �Ahvazi Arab Party Threatens More Attacks on Iranian Establishments, Interests,� Ilaf, January 25, 2006.",CETIS,0,0,0,0,"200601240004, 200601240003"
197105050001,1971,5,5,"",0,"",94,10,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),"","","",U.S. - Iran Society Center,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
