199203190011,1992,3,19,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,101,Bus Station/Stop,"",Central Bus Station,168,Rwanda,"","","","","","","","","","","","","","","","",Rwanda Patriotic Front (RPF),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive,5,"","",36,"","",1,3,Minor (likely < $1 million),100000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199203310010,1992,3,31,"",0,"",168,11,Sub-Saharan Africa,Kigali,Nyabisindu,-1.948401,30.11122,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicle,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,4,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199204250006,1992,4,25,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,101,Bus Station/Stop,"",Bus Station,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,1,"","",34,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205010007,1992,5,1,"",0,"",168,11,Sub-Saharan Africa,Gitarama,Rugango,-2.23256,29.78043,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Van,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Mine,13,"","",23,"","",1,3,Minor (likely < $1 million),20000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205010008,1992,5,1,"",0,"",168,11,Sub-Saharan Africa,Gitarama,Ruhango,-2.23256,29.78043,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",Commercial Center,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,17,"","",13,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205020006,1992,5,2,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kimisagara,-1.952795,30.046301,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",Minibus Taxi #AB 9794,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,4,"","",11,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205020007,1992,5,2,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",Minibus,168,Rwanda,"","","","","","","","","","","","","","","","",Rwanda Patriotic Front (RPF),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,4,"","",13,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199205060015,1992,5,6,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Hotel Restaurant,168,Rwanda,"","","","","","","","","","","","","","","","",Rwanda Patriotic Front (RPF),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",30,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199205070015,1992,5,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Education Minister Agathe Uwilingiymana,168,Rwanda,"","","","","","","","","","","","","","","","",National Republican Movement for Democracy and Development (MRND),"","","","","","",0,"","",0,25,"","","","","","","","","","","",6,Explosives,7,Grenade,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Grenades; Machete,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199211290015,1992,11,29,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Canadian missionary,Canada missionary,38,Canada,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199212250001,1992,12,25,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Kigali Night Club,Kigali Night Club,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive - defused,0,"","",12,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199212310005,1992,12,31,"",0,"",168,11,Sub-Saharan Africa,Butare,Butare,-2.607735,29.736193,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Hotel (name not given),21,Belgium,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive - defused,0,"","",7,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199402210005,1994,2,21,"",0,"",168,11,Sub-Saharan Africa,Butare,Mbazi,-2.52749,29.733917,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Coalition for the Defense of the Republic*,Chairman Martin Bucyans,168,Rwanda,"","","","","","","","","","","","","","","","",Hutu extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
199402220001,1994,2,22,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Public Works and Energy Minister (Felicien Gatabazi)*,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199402220002,1994,2,22,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Hutu Tribe,Hutu Tribal Leader Martin Bucyana,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199403120003,1994,3,12,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,"Residence, Former Prime Minister Dismas Nsengiyaremye",168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
