198307190003,1983,7,19,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),19,Election-related,"Electoral Tribunal Office, Equador Ave",electoral office,156,Panama,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198307190004,1983,7,19,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,slotmachine casino in El Dorado Shopping Mall,state owned gambling casino,156,Panama,"","","","","","","","","","","","","","","","",Revolutionary Front for National Liberation,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","Damages: explsion(s), damaged facility and bathroom (casino)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198307200001,1983,7,20,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",night club,156,Panama,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198307210001,1983,7,21,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,"","National bank of Panama headquarters, Via Espana",156,Panama,"","","","","","","","","","","","","","","","",Revolutionary Front for National Liberation,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198407100001,1984,7,10,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Comptroller General Office,"",156,Panama,"","","","","","","","","","","","","","","","",Gutierrez Gomez Resistance Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198407100002,1984,7,10,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Ministry of Finance,156,Panama,"","","","","","","","","","","","","","","","",Gutierrez Gomez Resistance Group,Caloma Resistance,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198603160007,1986,3,16,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",General comptrollers offices,156,Panama,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198603160008,1986,3,16,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",El Machetazo department store,156,Panama,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198603160009,1986,3,16,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",El Pote restaurant,156,Panama,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198603170003,1986,3,17,"",0,"",156,2,Central America & Caribbean,Panama,Panama City,8.994269,-79.518792,1,0,"","",1,1,1,-9,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Gago Supermarket on Brazil St.,156,Panama,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",0,3,Minor (likely < $1 million),0,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
