198111260001,1981,11,26,"",0,"",176,11,Sub-Saharan Africa,Mont Buxton,Victoria,-4.616858,55.44939,1,0,"","",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),"",Air India Boeing 707 (on way from Zimbabwe to Bombay),92,India,"","","","","","","","","","","","","","","","",Mercenaries,"","","","","","",0,"","",0,44,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Kalashnikovs - Soviet made,0,"","",0,"","",0,"","","","",0,"","","","","Durban, SA","Durban, SA",0,"","","","","",2,Hostage(s) released by perpetrators,79,"","","","",PGIS,-9,-9,1,1,""
198111260006,1981,11,26,"",0,"",176,11,Sub-Saharan Africa,Mont Buxton,Victoria,-4.616858,55.44939,1,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,"",Airport (Pointe Larue International Airport),176,Seychelles,"","","","","","","","","","","","","","","","",Mercenaries,"","","","","","",0,"","",0,45,"","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,Rocket propelled grenades; Rocket; Mortar; Automatic firearm - AK-47,0,"","",0,"","",1,"","","","Damages: explosion(s)/mortars/rockets/RPGs, damaged cargo terminal building and control tower (airport)",1,100,0,0,"","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
