199611260001,1996,11,26,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Official Manuel Antiono Apolinario,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199702030001,1997,2,3,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",0,1,1,1,2,Other Crime Type,0,0,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,"",Lam Pui-Kwan,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199702110003,1997,2,11,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicle,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199702110004,1997,2,11,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicle,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199702110005,1997,2,11,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicle,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199702110006,1997,2,11,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicle,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199704070003,1997,4,7,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Govt,Police Vehicle,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199704110003,1997,4,11,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",Vehicle at casino guards,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199704170001,1997,4,17,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,New Century Gambling Group,Lam Sai-shing,89,Hong Kong,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199707060002,1997,7,6,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,2,Restaurant/Bar/Caf�,I Wek Karaoke Bar,Bar,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,6,"","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,0,"","",8,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199707110001,1997,7,11,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",18,Tourists,96,Tour Bus/Van,New Century Hotel,Tour Bus,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199707290001,1997,7,29,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicles,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199707300003,1997,7,30,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,8,Hotel/Resort,New Century Hotel,Hotel,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199707300004,1997,7,30,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Building,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199707310002,1997,7,31,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Govt,Police Headquarters,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199709040002,1997,9,4,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Gambling Inspector,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199712080002,1997,12,8,"",0,"",117,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Vehicle of gambling inspector,117,Macau,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199805010001,1998,5,1,"",0,"",117,4,East Asia,Macau,Macau,22.19328,113.548296,1,0,This incident occurred 43 miles outside of Hong Kong.,"05/01/1998: A remote bomb detonated under the car belonging to Judiciary Police Director Dr. Antonio Marques Baptista as he approached it near Hong Kong, China. The explosion caused damage to the car but no casualties. No group claimed credit for the attack which was believed to be in response to a crackdown on the Triad criminal organization.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Judiciary Police Director,"Judiciary Police Director Dr. Antonio Marques Baptista near Hong Kong, China",44,China,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The bomb was an attempted assassination and meant to intimidate the police division tasked with stopping organized crime.,0,"","",0,"",24,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",One government-owned Mitsubishi Spacewagon was destroyed in the attack.,0,"","","","","","","","","","","","","","","",This attack followed a week of triad-related raids and arrests of suspected gangland members.,"Harold, Bruning, �Macao Police Arrest Alleged Triad Leader,� Hong Kong Standard, May 2, 1998.","Adam Lee, �Bomb Destroys Macao Police Chief Car,� Hong Kong South China Morning Post, May 2, 1998.","",CETIS,-9,-9,1,1,""
199805080002,1998,5,8,"",0,"",117,4,East Asia,Macau (Special Administrative Region),Macao,22.192266,113.547631,1,0,"","05/08/1998: A number of Molotov cocktails were thrown at a number of vehicles and motorcycles in Macau, China. The attacks, which occurred within a two-hour period, damaged 14 vehicles and 8 motorcycles, but caused no injuries. Two shops were also affected by the fire but suffered only minor damage. The group 14 K Triad was suspected in the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"","Vehicles and Motorcycles in Macau, China",44,China,1,Business,7,Retail/Grocery/Bakery,"","Shops in Macau, China",44,China,"","","","","","","","",14 K Triad,"","","","","",Several motives for the attacks have been posed: 1) an act of revenge by the followers of alleged 14 K triad leader Wan Kuok-koi for his pre-trial detention; 2) 14 K Triad's response to the Macau government's decision to ban the release of the movie Casino; 3) a rival faction of 14K Triad flexing its muscles.,1,"","",0,"",8,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Fourteen vehicles and eight motorcycles were damaged or destroyed. Two stores were slightly damaged.,0,"","","","","","","","","","","","","","","","This was one of four related attacks (cf. 199805110001-03; 199805080002). Local media reportedly received anonymous phone calls the day of the attacks claiming that 100 vehicles would be burned in response to the pre-trial detention of Wan. Edmund Ho, who was expected to be Macau's first chief executive in 1999, reportedly owned one of the shops damaged in this attack.","Harald Bruning, �Macao Jittery After 22 Arson Attacks on Vehicles,� Hong Kong Standard, May 9, 1998.","�Further Fire Bomb Attacks in Macao,� Hong Kong RTHK Radio 4, May 8, 1998.","�Eight Arrested in Macao Following Molotov Cocktail Attacks,� Lisbon RTP International Television in Portuguese, May 12, 1998.",CETIS,1,0,1,1,""
199805110001,1998,5,11,"",0,"",117,4,East Asia,Macau (Special Administrative Region),Macao,22.192266,113.547631,1,0,"","05/11/1998: A private car was set ablaze on Avenida de Horta e Costa about 3:30 am in Macau, China. The blaze, which was quickly extinguished by firemen, caused no injuries. The attack was part of a wave of similar attacks, believed to have been perpetrated by the 14 K Triad.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"","A Vehicle in Macau, China",44,China,"","","","","","","","","","","","","","","","",14 K Triad,"","","","","",Several motives for the attacks have been posed: 1) an act of revenge by the followers of alleged 14 K triad leader Wan Kuok-koi for his pre-trial detention; 2) 14 K Triad's response to the Macau government's decision to ban the release of the movie Casino; 3) a rival faction of 14K Triad flexing its muscles.,1,"","",0,8,8,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",One privately owned vehicle was damaged by fire.,0,"","","","","","","","","","","","","","","","","Harald Bruning, �Macao Jittery After 22 Arson Attacks on Vehicles,� Hong Kong Standard, May 9, 1998.","�Eight Arrested in Macao Following Molotov Cocktail Attacks,� Lisbon RTP International Television in Portuguese, May 12, 1998.","Harald Bruning, �Police Raid 'Firebomb Factory' Amid Arson Attacks,� Hong Kong Standard, May 12, 1998.",CETIS,1,0,1,1,"199805110001, 199805110002, 199805110003"
199805110002,1998,5,11,"",0,"",117,4,East Asia,Macau (Special Administrative Region),Macao,22.192266,113.547631,1,0,"","05/11/1998: One hour following a similar attack on a private vehicle, three cars and 15 motorcycles parked on Avenida de Venceslau de Morais in Macau, China were set ablaze. The attack was part of a wave of similar attacks, believed to have been perpetrated by the 14 K Triad.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"","Vehicles and Motorcycles in Macau, China",44,China,"","","","","","","","","","","","","","","","",14 K Triad,"","","","","",Several motives for the attacks have been posed: 1) an act of revenge by the followers of alleged 14 K triad leader Wan Kuok-koi for his pre-trial detention; 2) 14 K Triad's response to the Macau government's decision to ban the release of the movie Casino; 3) a rival faction of 14K Triad flexing its muscles.,1,"","",0,8,8,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Three vehicles and 15 motorcycles were damaged or destroyed.,0,"","","","","","","","","","","","","","","","","Harald Bruning, �Macao Jittery After 22 Arson Attacks on Vehicles,� Hong Kong Standard, May 9, 1998.","�Eight Arrested in Macao Following Molotov Cocktail Attacks,� Lisbon RTP International Television in Portuguese, May 12, 1998.","Harald Bruning, �Police Raid 'Firebomb Factory' Amid Arson Attacks,� Hong Kong Standard, May 12, 1998.",CETIS,1,0,1,1,"199805110002, 199805110001, 199805110003"
199805110003,1998,5,11,"",0,"",117,4,East Asia,Macau (Special Administrative Region),Macao,22.192266,113.547631,1,0,"","05/11/1998: Following the arrest of eight suspects related to a string of similar attacks, a motorcycle was set ablaze near the Lan Heung Hok restaurant in Macau, China. There were no casualties reported. The attack was believed to have been perpetrated by the 14 K Triad.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","","A Motorcycle in Macau, China",44,China,"","","","","","","","","","","","","","","","",14 K Triad,"","","","","",Several motives for the attacks have been posed: 1) an act of revenge by the followers of alleged 14 K triad leader Wan Kuok-koi for his pre-trial detention; 2) 14 K Triad's response to the Macau government's decision to ban the release of the movie Casino; 3) a rival faction of 14K Triad flexing its muscles.,1,"","",0,8,8,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",One motorcycle was destroyed in the incident.,0,"","","","","","","","","","","","","","","","","Harald Bruning, �Macao Jittery After 22 Arson Attacks on Vehicles,� Hong Kong Standard, May 9, 1998.","�Eight Arrested in Macao Following Molotov Cocktail Attacks,� Lisbon RTP International Television in Portuguese, May 12, 1998.","Harald Bruning, �Police Raid 'Firebomb Factory' Amid Arson Attacks,� Hong Kong Standard, May 12, 1998.",CETIS,1,0,1,1,"199805110003, 199805110001, 199805110002"
199809080001,1998,9,8,"",0,"",117,4,East Asia,Macau (Special Administrative Region),Macao,22.192266,113.547631,1,0,"","09/08/1998: Fifteen people were injured in Macau, China, when an explosion went off on a parked motorcycle. The explosion was detonated as policemen and journalists crowded around the scene of a car bomb, which had gone off 20 minutes earlier. No one was killed, and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Civilians,Civilians in Macau,44,China,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Time fuse,0,0,0,15,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Bomb blasts injure 14 in Macau violence,� Agence France Presse, September 8, 1998.","15 injured in Macau triad bomb trap,� South China Morning Post, September 9, 1998.","�Macao Triad Bomb Trap Injures 15 Police, Journalists,� Hong Kong South China Morning, September 9, 1998.",CETIS,-9,-9,1,1,""
