199408270004,1994,8,27,"",0,"",180,9,Eastern Europe,Notranjsko-kra�ka,Unknown,45.683333,14.233333,4,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",18,Tourists,97,Tourist,unk,Czech tourists at rest stop,54,Czech Republic,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199609240002,1996,9,24,"",0,"",180,9,Eastern Europe,Maribor,Maribor,46.554722,15.646667,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,"",Home of Judge,180,Slovenia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199610220006,1996,10,22,"",0,"",180,9,Eastern Europe,"",Maribor,46.554722,15.646667,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Bar,180,Slovenia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199611040003,1996,11,4,"",0,"",180,9,Eastern Europe,Velenje,Velenje,46.359167,15.110278,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Republican Union Party HQ,"",180,Slovenia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199710060001,1997,10,6,"",0,"",180,9,Eastern Europe,Ljubljana,Ljubljana,46.055278,14.514444,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Defense Ministry,180,Slovenia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200011190006,2000,11,19,"",0,"",180,9,Eastern Europe,Ljubljana (Municipality),Ljubljana,46.055278,14.514444,1,0,"","11/19/2000: In Slovenia, unknown perpetrators fired several shots at the Defense Ministry building on Ljubljana's Kardelj Square. There was minor damage to the building, but no one was hurt in the attack.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Slovene Ministry of Defense,The Slovene Defense Ministry building on Ljubljana's Kardelj Square,180,Slovenia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Unknown perpetrators fire shots at Slovene Defense Ministry headquarters",� HINA,November 19,"2000.\"","","",CETIS,-9,-9
