197602120003,1976,2,12,"",0,"",17,2,Central America & Caribbean,Bimini,Anguilla Cays,23.567846,-79.587372,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",11,Maritime,58,Commercial Maritime,"",Soviet Ship Dzhordano,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,0,"","",0,"","",1,3,Minor (likely < $1 million),2500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198103300005,1981,3,30,"",0,"",17,2,Central America & Caribbean,New Providence,Nassau,25.06,-77.345,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Social Democratic Party,Car and home of Norman Solomon leader of Social Democratic Party,17,Bahamas,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","Damages: arson/petrol bomb, destroyed car, damaged residence",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199702130001,1997,2,13,"",0,"",17,2,Central America & Caribbean,"",Nassau,25.06,-77.345,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,"\"Housing Minister Charles \"\"Chuck\"\" Virgill\"",17,Bahamas,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199708030008,1997,8,3,"",0,"",17,2,Central America & Caribbean,New Providence,Nassau,25.06,-77.345,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",18,Tourists,95,Tourism Travel Agency,Havanatur (Bahamas) Ltd.,Tourist office,51,Cuba,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
