197312080002,1973,12,8,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"","USSR Embassy, former",359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200703280003,2007,3,28,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","03/28/2007: Bombs exploded in Santiago, Chile, causing damage but no casualties. The attack was seen as a protest in memory of teenagers killed by the Pinochet dictatorship.   No claim of responsibility was reported.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,68,Named Civilian,Civilians,Santiago,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Four Bombs Explode in Santiago, No One Hurt,� EFE, March 28, 2007.","","",CETIS,-9,-9,0,-9,""
197605010003,1976,5,1,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",U.S. Ambassador Residence,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200710160009,2007,10,16,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","10/16/2007: No casualties were reported but an office of the Chilectra power company was damaged when explosives planted by an unknown number of unknown perpetrators detonated at approximately 4:00 AM outside a Chilectra office in La Cisterna neighborhood, Santiago, Santiago Province, Chile.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,7,Facility/Infrastructure Attack,"","",21,Utilities,107,Electricity,Chile power company,An office of the Chilectra power company in La Cisterna.,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",An office of the Chilectra power company was damaged.,0,"","","","","","","","","","","","","","","","","Simon Wardell, �Chilean power utility�s offices hit by bomb blast,� Global Insight, October 17, 2007.","�Chile: explosive device goes off at electric utility company,� La Tercera de la Hora (Santiago, Chile), October 16, 2007.","�Chile: explosion outside power company causes damage, no injuries,� Madrid EFE, October 16, 2007.",CETIS,-9,-9,0,-9,""
197607230002,1976,7,23,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,Argentine Airlines office,"unk, manager",43,Chile,"","","","","","","","","","","","","","","","",Movement of the Revolutionary Left (MIR) (Chile),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,9,Letter Bomb,"","","","","","","","","","","","",Package bomb,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200712100002,2007,12,10,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","12/10/2007: A homemade bomb went off outside of the Spanish Chamber of Commerce offices in Santiago, Chile. Some light damages were made to the building, as well as to others in the neighborhood, but no one was injured during the explosion. There was no claim of responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,The Spanish Chamber of Commerce,The Spanish Chamber of Commerce offices in Santiago.,185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",The bomb was homemade.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Chile: Bomb Explodes at Spanish Chamber Office in Santiago; No Injuries",� Madrid EFE,December 10th,"2007.\"","","",CETIS,-9,-9
197704290002,1977,4,29,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.559984,-70.55744,1,0,"","",1,1,1,-9,"","",0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","",building,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","Damages: explosion, device failed to detonate (building)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200712180001,2007,12,18,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","12/18/2007: A bomb exploded outside of a branch of Telefonica, a telecommunications company, located in Santiago, Chile. The explosion damaged the branch as well as a near by store front though the bomb caused little structural damage. The bomb injured no one and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",16,Telecommunication,"","",Telefonica,Unknown,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",-9,"","","","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","",A firebomb was the weapon used in the attack.,"Kate Joynes, �Small Explosion Occurs at Telefonica Branch in Chile� Global Insight, December 19, 2007.","�Firebomb Attack in Chile Damages Downtown Bank� EFE, December 20, 2007.","",CETIS,-9,-9,0,-9,""
197707050005,1977,7,5,"",0,"",43,3,South America,Arica and Parinacota,Arica,-18.477323,-70.314534,1,0,"","",1,1,1,-9,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Ladeco Airlines,B-727,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,60,0,"","",Peru,Peru,0,"","","","","","","","","","","","",Hijacking DB,-9,-9,0,-9,""
200712180004,2007,12,18,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","12/18/2007: In one of four bombing incidents in Chile during the three day period of December 18-20, a bomb exploded outside a Telefonica Chile office in the Santiago metro area, causing material damage but no injuries. No specific group has claimed responsibility for this or any of the other incidents, but anti-globalization groups are believed to be responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,Chile's business,Telefonica Chile,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Anti-globalization,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",The only details given was that it was a bomb.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Some damage was caused to the Telefonica Chile office.,0,"","","","","","","","","","","","","","","","This was one of four bombing attacks in Santiago, Chile during December 18-20, 2007 (cf. 200712180003, cf. 200712190001, cf. 200712190002 and cf. 200712200001). Two targeted banks, Banco Santander Chile and Banco de Chile, one targeted a Telefonica Chile office, and one targeted a police garrison. In all of these attacks, no one was injured. No specific group claimed responsibility for any of the incidents, but anti-globalization groups were believed to be responsible. However in the final incident, 200712200001, the perpetrators left a note referencing a 100-year old attack on striking miners by army soldiers. Also of note, on December 9, 2007, a bomb exploded outside the Spanish Chamber of Commerce offices in Santiago.","�Firebomb Attack in Chile Damages Downtown Bank,� OSC Feature � EFE, December 20, 2007.","","",CETIS,-9,-9,0,-9,"200712180004, 200712190001, 200712190002, 200712200001"
197709120001,1977,9,12,"",0,"",43,3,South America,Santiago Metropolitan,Santiago,-33.366238,-70.505302,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,"",Bank Office,43,Chile,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
