201407290016,2014,7,29,"",0,"",75,8,Western Europe,North Rhine-Westphalia,Wuppertal,51.256856,7.151574,1,0,"","07/29/2014: Assailants threw petrol bombs at a synagogue in Wuppertal city, North Rhine-Westphalia state, Germany. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Unknown,Synagogue,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources speculated that the attack may have been part of a larger trend violence against Jewish targets in response to the conflict in the Gaza Strip.",0,"","",0,3,1,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Molotov cocktails were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"German Police Detain 'Palestinian' Teen Over Synagogue Attack","\"\" AFP (North European Service)",July 29,"2014.\"","\"\"\"Second man arrested after synagogue attack","\"\" The Local Germany",July 30,"2014.\"","\"\"\"Arrests in Europe amid Gaza tensions and anti-Semitism"
201408100063,2014,8,10,"",0,"",75,8,Western Europe,North Rhine-Westphalia,Bielefeld,52.029146,8.532607,1,0,"","08/10/2014: Assailants set a mosque on fire in Bielefeld town, North Rhine-Westphalia state, Germany. No additional information is available.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Suleymaniye Mosque,Mosque,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mosque and Qurans were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Fire Damages Another Islamic Site in Sweden","\"\" The New York Times",December 30,"2014.\"","\"\"\"Mosque fires in Germany trigger concerns of Islamophobia","\"\" Daily Sabah Online",August 26,"2014.\"",""
201408110052,2014,8,11,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,The incident occurred in the Kreuzberg area of the city.,"08/11/2014: Assailants set fire to the Mevlana mosque in Kreuzberg neighborhood, Berlin city, Berlin state, Germany. There were no reports of casualties in the attack, but the mosque was damaged. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Mevlana Mosque,Mosque,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mosque was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Police suspect arson in Berlin mosque fire","\"\" The Local Germany",August 28,"2014.\"","\"\"\"Mosque fires in Germany trigger concerns of Islamophobia","\"\" Daily Sabah Online",August 26,"2014.\"",""
201408250087,2014,8,25,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,The incident occurred in the Tiergarten area of the city.,"08/25/2014: An assailant threw an incendiary device at the Christian Democratic Union (CDU) Headquarters in Tiergarten neighborhood, Berlin city, Berlin state, Germany. There were no reported casualties in the attack. The German Resistance Movement claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Christian Democratic Union (CDU),Headquarters,75,Germany,"","","","","","","","","","","","","","","","",German Resistance Movement,"","","","","","",0,"","",0,-99,0,1,5,Note left at scene,"","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A petrol bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The Christian Democratic Union of Germany (CDU) Federal Headquarters building was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Police suspected neo-Nazis behind attack on the Reichstag","\"\" Berliner Morgenpost",September 30,"2014.\"","\"\"\"Attacks in Berlin's government district with new \"\"resistance movement\"\"","\"\" Panteres",December 15,"2014.\"",""
201408280032,2014,8,28,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,The incident occurred in the Treptow neighborhood,"08/28/2014: Assailants set fire to a power cable shaft of the subway system in Treptow neighborhood, Berlin city, Berlin state, Germany. There were no reported casualties in the attack. Left wing activists claimed responsibility for the incident and stated that the attack was carried out in order to draw attention to the treatment of illegal immigrants in Germany.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,102,Subway,Deutsche Bahn,Power Cable Shaft,75,Germany,"","","","","","","","","","","","","","","","",Left-wing extremists,"","","","","",Left-Wing extremists claimed responsibility for the incident and stated that the attack was carried out in order to draw attention to the treatment of illegal immigrants in Germany.,0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,-99,A subway system was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Arson attack   interrupts Berlin public transport","\"\" The Associated Press",August 29,"2014.\"","\"\"\"Arson attack interrupts Berlin public transport","\"\" Appeal-Democrat.com",August 29,"2014.\"",""
201408300060,2014,8,30,2014-08-30 00:00:00,0,"",75,8,Western Europe,Lower Saxony,Oldenburg,53.14345,8.214552,1,0,"","08/30/2014: Assailants threw an incendiary device at a Turkish mosque in Oldenburg city, Lower Saxony state, Germany. There were no reported casualties; however, the mosque was damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Haci Bayram Mosque,Mosque,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mosque was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Two mosques attacked in Germany's Lower Saxony","\"\" World Bulletin",September 4,"2014.\"","","",START Primary Collection,-9,-9
201408300061,2014,9,4,2014-09-04 00:00:00,0,"",75,8,Western Europe,Schleswig-Holstein,Moelln,53.620091,10.689131,1,0,"","09/04/2014: Assailants attacked a Turkish mosque in Moelln town, Schleswig-Holstein state, Germany. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Unknown,Turkish Mosque,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A Molotov cocktail was used in the attack.,0,0,0,0,0,0,-9,"","","",It is unknown if a mosque was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Two mosques attacked in Germany's Lower Saxony","\"\" World Bulletin",September 4,"2014.\"","","",START Primary Collection,-9,-9
201409290078,2014,9,29,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,The incident occurred in the Tiergarten area of the city.,"09/29/2014: An assailant threw a Molotov cocktail at the parliament building in Berlin city, Berlin state, Germany. No one was injured in the attack. The German Resistance Movement claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Bundestag,Reichstag Building,75,Germany,"","","","","","","","","","","","","","","","",German Resistance Movement,"","","","","","\"In a note left at the scene, the German Resistance Movement claimed responsibility for the attack and stated that a \"\"multi-cultural",multi-ethnic,"multi-religious and multi historical population\"\" will destroy Germany.\"",0,"","",0,1,0,1,5,Note left at scene,"","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The steps of the parliament building were damaged in this attack.,0,"","","","","","","","","","","","","","","","\"The assailant left a note reading, \"\"The starting point of violence is the ignorance of rulers.\"\"\"","\"\"\"Police suspected neo-Nazis behind attack on the Reichstag","\"\" Berliner Morgenpost",September 30,"2014.\"","\"\"\"Attacker throws Molotov cocktail at Reichstag","\"\" The Local Germany",September 29
201410110069,2014,10,11,"",0,"",75,8,Western Europe,North Rhine-Westphalia,Bad Salzuflen,52.075864,8.760305,1,0,"","10/11/2014: Assailants set fire to a mosque in Bad Salzuflen town, Lippe district, North Rhine-Westphalia state, Germany. There were no reports of casualties in the attack, but the door to the mosque was damaged. Two Yazidi Kurds confessed to committing the attack, stating that they had targeted the mosque due to attacks on Yazidis by the Islamic State of Iraq and the Levant (ISIL) in Syria.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Unknown,Mosque,75,Germany,"","","","","","","","","","","","","","","","",Yazidi extremists,"","","","","","The specific motive is unknown; however, sources posited that the attack was carried out in retaliation to Islamic State of Iraq and the Levant (ISIL) attacks against Yazidis in Syria.",0,"","",0,2,2,1,8,Personal claim,"","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mosque was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"German Police Arrest Two Yazidi Kurds for 11 October Arson Attack on Mosque","\"\" Sueddeutsche Zeitung",November 28,"2014.\"","\"\"\"Another German Mosque Set on Fire","\"\" IslamOnline NET",October 13,"2014.\"",""
201410120059,2014,10,12,"",0,"",75,8,Western Europe,Mecklenburg-West Pomerania,Gross Lusewitz,54.070964,12.338868,1,0,"","10/12/2014: Assailants threw two Molotov cocktails at a building housing political asylum-seekers in Gross Lusewitz town, Mecklenburg-Vorpommern state, Germany. There were no reported injuries in the attack. No group claimed responsibility for the incident; however, sources suspected a political motive.",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",14,Private Citizens & Property,65,Refugee (including Camps/IDP/Asylum Seekers),Unknown,Housing for Asylum Seekers,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Two Molotov cocktails were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Germany: Two Suspects Indicted on Murder Charges Over Arson Attack on Asylum Seekers' Home","\"\" Spiegel Online",October 12,"2015.\"","\"\"\"Attackers throw Molotov cocktails at asylum home","\"\" The Local Germany",October 13,"2014.\"",""
