200707020008,2007,7,2,"",0,"",349,10,Middle East & North Africa,Laayoune-Boujdour-Sakia El Hamra,El Aaiun,27.153611,-13.203333,1,1,The incident occurred in the Laayoune neighborhood of the city.,07/02/2007: Three policemen were attacked by militants with a home-made petrol bomb in Western Sahara. The officers were burned in the incident in Western Sahara which has been occupied by Morocco since 1975.  No claim of responsibility was reported.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Laayoune Police Forces,Three Laayoune policemen,136,Morocco,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,5,0,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","","",0,0,0,3,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","",The reason why the psychological damage is listed as moderate is because this event may lead to strain or a break down in negotiations that the Moroccan government is going through with the Polisario Front.,"\"John Thorne, \"\"3 police officers treated for burns after attack in Western Sahara","\"\" Associated Press Worldstream",July 2,"2007.\"","Attacks on Moroccan police in Western Sahara blow to negotiations - paper, Casablanca Assabah, July 3, 2007.","",CETIS,-9,-9
197804210001,1978,4,21,"",1,6/14/1978,349,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",11,Maritime,57,Civilian Maritime,unk,"fishermen, name unk",185,Spain,"","","","","","","","","","","","","","","","",Polisario Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,8,0,"","","",Western Sahara,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198405150002,1984,5,15,"",0,"",349,10,Middle East & North Africa,Laayoune-Boujdour-Sakia El Hamra,El Aaiun,27.153611,-13.203333,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",11,Maritime,60,Port,"",Port terminal,349,Western Sahara,"","","","","","","","","","","","","","","","",Polisario Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Naval attack,"","","","","","",1,"","","",Damages: destroyed mile long pier with conveyor belt for loading ships (naval port),0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198609100002,1986,9,10,"",0,"",349,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",11,Maritime,58,Commercial Maritime,"",Spanish merchant ship,185,Spain,"","","","","","","","","","","","","","","","",Polisario Front,"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199207070012,1992,7,7,"",0,"",349,10,Middle East & North Africa,Es Semara,Al Mahbes,27.414207,-9.046555,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",U.N. Peace Keeping Force,Patrol (all Italians),422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Mine,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
