198611200007,1986,11,20,"",0,"",196,3,South America,Paramaribo,Paramaribo,5.82789,-55.17622,1,0,"","",1,1,1,0,"","",0,0,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Surinamese Captial,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198701280004,1987,1,28,"",0,"",196,3,South America,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",power trans towers (Afobaka),196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","Damages: explosion, destroyed 2 electrical towers, damaged 1 electrical tower",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198703180008,1987,3,18,"",0,"",196,3,South America,Paramaribo,Paramaribo,5.82789,-55.17622,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Fort Doedel,Military Base,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,15,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198703200005,1987,3,20,"",0,"",196,3,South America,Commewyne,Unknown,5.740211,-54.873122,4,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Stations,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",1,"","",0,"","","","","","","","","","","","",13,Unknown,"","",8,Incendiary,18,Arson/Fire,"","","","","","","","",Executed; Burned,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198704220001,1987,4,22,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,Commercial,Shop,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"198704220001, 198704220002, 198704220003"
198704220002,1987,4,22,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,Commercial,Shop,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"198704220002, 198704220001, 198704220003"
198704220003,1987,4,22,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,Commercial,Shop,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"198704220003, 198704220001, 198704220002"
198704220004,1987,4,22,"",0,"",196,3,South America,Paramaribo,Paramaribo,5.82789,-55.17622,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Military Camp,196,Suriname,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198704240006,1987,4,24,"",0,"",196,3,South America,Para,Suralcoweg,5.653131,-55.252712,2,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,surinam aluminum co.,high tension line pylon,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198704280008,1987,4,28,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Surinam Military,Army Post,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"198704280008, 198704280009"
