200812080008,2008,12,8,"",0,"",14,12,Australasia & Oceania,Western Australia,Joondalup,-31.743357,115.764172,1,0,Joondalup Police Station,"12/08/2008: On Monday, a Holden Rodeo ute vehicle carrying a 220-liter fuel tank was backed into the Joondalup police station and set aflame. The attack damaged two offices, one of which was the inspector's District Office. No casualties were reported.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Joondalup Police station,14,Australia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,1,0,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","",A fuel tank was set ablaze in the attack.,0,0,0,0,0,0,1,4,Unknown,"",The attack caused an unknown amount of property damage.,0,"","","","","","",-9,"","","","","","","","","","\"ABC, \"\"Police Seeking Man Over Firebombings","\"\" http://www.abc.net.au/news/stories/2008/12/10/2442883.htm\"\" (December 10","2008).\"","\"PerthNow, Cox, Nicole, \"\"Attack on Warwick Police Station Follows Joondalup Firebombing","\"\" http://www.news.com.au/perthnow/story/0",21598,24778930-2761,00.html (December 10,"2008).\""
200812100007,2008,12,10,"",0,"",14,12,Australasia & Oceania,Western Australia,Joondalup,-31.743357,115.764172,1,0,"Warwick district, Joondalup Warwick Police station","12/10/2008: On Wednesday morning, at 0235, two private vehicles belonging to Warwick police officers were firebombed in Joondalup, Western Australia, Oceania, Australia.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,25,Police Security Forces/Officers,"",The target were private vehicles of police officers in Warwick,14,Australia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A firebomb was used in the attack,0,0,0,0,0,0,1,4,Unknown,60000,Two private vehicles of Warwick police officers were firebounded.,0,"","","","","","",-9,"","","","","","","","","","\"Watoday, Thomson, Chris, and Chalpat Sonti, \"\"Man Charged Over Joondalup Police Station Bombing","\"\" http://www.watoday.com.au/wa-news/man-charged-over-joondalup-police-station-bombing-20081210-6v6v.html?page=-1 (December 10","2008).\"","\"ABC Premium News, \"\"Second Warwick Police Station Firebombed","\"\" LexisNexis Academic",ABC Premium News,December 10,"2008.\"",""
200910080019,2009,10,8,"",0,"",14,12,Australasia & Oceania,New South Wales,Condell Park,-33.922832,151.011897,1,0,"The explosive was placed on the hood of a car on Market Street at Condell Park, Sydney, New South Wales, Australia.","10/08/2009: On Thursday night at 0100, in Market Street in Condell park, Sydney, New South Wales, Australia, an improvised explosive device placed on the hood of a car detonated, smashing the windows of two townhouses and destroying the vehicle. Investigator Mark Smith says it is not clear if the device was intended for the vehicle or the townhouses 10-15 meters away. No group claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",A civilian vehicle was targeted in the attack.,14,Australia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,29,Sticky Bomb,"","","","","","","","","","","","",An improvised explosive device placed  on the hood of a car was used in the attack.,0,0,0,0,0,0,1,4,Unknown,"",Civilian townhouses were damaged and a vehicle was destroyed.,0,"","","","","","","","","","","","","","","","","\"Abc. Net,\"\"Car",Houses Damaged by Homemade Bomb,"\"\" http://www.abc.net.au/news/stories/2009/10/08/2707922.htm?section=australia(October 8","2009).\"","\"Australian Associated Press,\"\"Highlights of the AAP National Wire at 14:30",October Eight,"\"\" LexisNexis Academic",Australian Associated Press,October 8
201002040023,2010,2,4,"",0,"",14,12,Australasia & Oceania,Western Australia,Perth,-31.952854,115.857339,1,0,"The attack took place at a mosque in Queens Park, Perth.","02/04/2010: On Thursday night, in Queens Park, Perth, Western Australia, Australia, armed assailants fired upon a mosque, damaging the mosque but causing no casualties. No group claimed responsibility, although authorities believed Combat 18 was responsible.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",The target was a mosque.,14,Australia,"","","","","","","","","","","","","","","","",Combat 18,"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",A mosque was damaged in the attack.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One Mosque Damaged in Armed Attack by Suspected Combat 18 in Perth",Western Australia,Australia,"\"\" Worldwide Incidents Tracking System",July 9,"2010.\"","\"ABC Premium News, \"\"Shots Fired at Mosque","\"\" LexisNexis Academic",ABC News
201309020036,2013,9,2,"",0,"",14,12,Australasia & Oceania,Victoria,Melbourne,-37.808896,144.950421,1,0,The incident occurred in the West Melbourne area of the city.,"09/02/2013: Assailants set fire to Gran Turismo Autos, a luxury car showroom, in West Melbourne area, Melbourne city, Victoria state, Australia. The fire damaged several vehicles, but did not cause any casualties. The Felicity Ann Ryder Cell of the Informal Anarchist Federation claimed responsibility for the attack in a post online; however, police denied that the group was involved in the incident.",1,1,1,1,4,Lack of Intentionality,0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,Gran Turismo Autos,Car Dealership,14,Australia,"","","","","","","","","","","","","","","","",Informal Anarchist Federation,Felicity Ann Ryder Cell,"","","","","",0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,-99,"Approximately a dozen luxury vehicles and $150,000 worth of stock at a neighboring apparel business were damaged in this attack.",0,"","","","","","","","","","","","","","","",There is doubt that this incident meets terrorism-related criteria. Authorities suspected that the fire may have been accidentally started by a lit cigarette.,"\"\"\"Anarchists claim responsibility for fire at luxury West Melbourne car dealership",but police have doubts,"\"\" Herald Sun (Australia)",September 3,"2013.\"","\"\"\"Signs Of Life In Australia : A Chronology of Recent Anarchist & Anti-Colonial Activity Down Under","\"\" 325",May 7,"2014.\""
201402240121,2014,2,24,"",0,"",14,12,Australasia & Oceania,Queensland,Logan,-27.639793,153.108516,1,0,"","02/24/2014: Assailants threw three homemade incendiary devices at the Logan Police District Headquarters in Logan City, southeast Queensland state, Australia. There were no casualties in the incident; however, one police vehicle suffered fire damage. No group claimed responsibility for the incident; however, sources attributed the attack to anarchists.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Australian Federal Police (AFP),Logan District Headquarters,14,Australia,"","","","","","","","","","","","","","","","",Anarchists,"","","","","","The specific motive is unknown; however, sources noted that the attack comes after an incident of police brutality which left an indigenous woman partly blind.",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Three Molotov cocktails were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A police vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"The Logan Police District Headquarters at Logan Central has been attacked with three homemade firebombs hurled","\"\" The Courier Mail (Australia)",February 24,"2014.\"","\"\"\"Signs Of Life In Australia : A Chronology of Recent Anarchist & Anti-Colonial Activity Down Under","\"\" 325",May 7,"2014.\"",""
201405180095,2014,5,18,"",0,"",14,12,Australasia & Oceania,New South Wales,Sydney,-33.888408,151.237218,1,0,The incident occurred in the Woollahra neighborhood of the city.,"05/18/2014: Assailants set fire to two vehicles on Queen street in Woollahra neighborhood, Sydney city, New South Wales state, Australia. There were no reported casualties in the attack. This was one of two coordinated attacks carried out by the Informal Anarchist Federation in Woollahra neighborhood on May 18, 2014. The Informal Anarchist Federation claimed responsibility for the incident, stating that the attack was carried out in retaliation to injustice.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Luxury Vehicles,14,Australia,"","","","","","","","","","","","","","","","",Informal Anarchist Federation,"","","","","",The Informal Anarchist Federation claimed responsibility for the incident and stated that the attack was carried out in retaliation to injustice.,0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Three luxury vehicles were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Luxury cars destroyed in random attacks in Woollahra","\"\" The Daily Telegraph (Australia)",May 19,"2014.\"","\"\"\"FAI militants set fire to three vehicles in Australia's New South Wales.","\"\" Jane's",June 10,"2014.\"","\"\"\"Sydney : 3 Luxury Cars Torched By FAI/IRF (Australia)"
201405180096,2014,5,18,"",0,"",14,12,Australasia & Oceania,New South Wales,Sydney,-33.888408,151.237218,1,0,The incident occurred in the Woolahra neighborhood of the city.,"05/18/2014: Assailants set fire to a luxury vehicle on Moncur street in Woolahra neighborhood, Sydney city, New South Wales state, Australia. There were no reported casualties in the attack. This was one of two coordinated attacks carried out by the same group in Woolahra neighborhood on May 18, 2014. The Informal Anarchist Federation claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Luxury Vehicle,14,Australia,"","","","","","","","","","","","","","","","",Informal Anarchist Federation,"","","","","","",0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Luxury cars destroyed in random attacks in Woollahra","\"\" The Daily Telegraph (Australia)",May 19,"2014.\"","\"\"\"FAI militants set fire to three vehicles in Australia's New South Wales.","\"\" Jane's",June 10,"2014.\"","\"\"\"Sydney : 3 Luxury Cars Torched By FAI/IRF (Australia)"
