198710130008,1987,10,13,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Political Party,Yves Volel,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200601170006,2006,1,17,"",0,"",87,2,Central America & Caribbean,Ouest,Cite Soliel,18.577778,-72.331944,1,0,Cite Soleil neighborhood,"01/17/2006: Two Jordanian UN peacekeepers, Sgt. Rabi Jalal Merei and Capt. Tareq Abded Al Fattah Al Jaafreh, were killed and a third was seriously wounded when members of a gang armed with guns attacked their checkpoint in the Cite Soleil neighborhood of Port-au-Prince.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,Two UN peacekeepers: Sgt. Rabi Jalal Merei and Capt. Tareq Abded Al Fattah Al Jaafreh,102,Jordan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,-9,"","","","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,1,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�2nd Roundup: Two Jordanian U.N. Soldiers Killed in Haiti,� Deutsche Presse-Agentur, January 17, 2006.","�Memorial Service Honors U.N. Soldiers Slain in Haiti,� Associated Press Worldstream, January 20, 2006.","�Two UN Peacekeepers Killed, One Injured in Port-au-Prince,� Agence France Presse, January 17, 2006.",CETIS,-9,-9,1,1,""
198711030008,1987,11,3,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Christian Democratic Party,Office HQ,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","",5,Firearms,3,Handgun,"","","","","","","","",Incendiary; Pistol,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200704130008,2007,4,13,"",0,"",87,2,Central America & Caribbean,Artibonite,Gonaives,19.45,-72.683333,1,0,"","04/13/2007: Gunmen shot and killed a journalist named Johnson Edouard while he was asleep in his home in Gonaives, Haiti.  Edouard had ties to ousted President Jean-Bertrand Aristide's political party.  No one claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Johnson Edouard,Journalist,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","Edouard, who had served as the spokesman for former Haitian President Jean-Bertrand Aristide's Lavalas party in Gonaives, was shot in the head and chest while he slept.","Stevenson Jacobs, �Report: Gunmen Kill Journalist in Northern Haiti,� Associated Press Worldstream, April 14, 2007.","Staff, �Haiti: Journalist's Murder Said To Be 'Political Execution',� Madrid EFE, April 15, 2007.","",CETIS,-9,-9,0,-9,""
198711040014,1987,11,4,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),19,Election-related,Govt,electoral office,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200711060023,2007,11,6,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","11/06/2007: Unidentified gunmen fired automatic weapons at a TV and radio station in Port-au-Prince, Haiti. One bystander was injured. No one claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Radio-Tele Ginen,Port-au-Prince building,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",0,0,0,1,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Gunmen spray bullets at Haitian TV-radio station",injuring bystander,"\"\" Associated Press Worldstream",November 7,"2007.\"","","",CETIS,-9
198711040015,1987,11,4,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),19,Election-related,Govt,Elecotal Office,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198711060009,1987,11,6,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Anit Govt Political GP,"Home, Gregoire Euqene",87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198711240001,1987,11,24,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Independent Electoral Coucil,Building,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198711240002,1987,11,24,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,"","",Salomon Mktg,Salomon Mktg,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,"","","","","","","","","","",Automatic firearm; Incendiary,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198711250008,1987,11,25,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",US State Dept,US Embassy Van,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198712120011,1987,12,12,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Former Govt member,"residence, Guy Bauduy",87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
