200604020034,2006,4,2,"",0,"",83,2,Central America & Caribbean,Chiquimula (Department),Tuticopote Abajo,14.716106,-89.350899,1,0,"","04/02/2006: Meregilda S�chite, an indigenous activist, was shot by a gunman while on her way to mass in Olopa municipality, Guatemala. She later died from the gun shot wounds. There was no claim of responsibility.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,83,Protester,Civil Activism in Guatemala,"Meregilda S�chite, an indigenous activist",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Political violence related to the 2007 election in Guatemala,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","S�chite was attacked by four machete blows to the eyes, mouth, and two to the chest after being shot.",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","S�chite was active in promoting human rights and participated in the Network of Women Observers of Human Rights. She had participated in human rights observation missions, including taking testimonies of those involved in land disputes. Her husband filed a complaint with police. Gonzalez had threatened to attack another member of her family, but he eventually was detained.","�Violence overshadowing 2007 election campaign in Guatemala,� Notimex news agency, Mexico City, in Spanish, April 17, 2006.","","",CETIS,-9,-9,0,-9,""
197403280001,1974,3,28,"",1,4/23/1974,83,2,Central America & Caribbean,Guatemala,Guatemala city,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,68,Named Civilian,wealthy landowner,"Juan de Dios Aguizar de Leon, wealthy landowner",83,Guatemala,"","","","","","","","","","","","","","","","",Rebel Armed Forces of Guatemala (FAR),"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,0,26,"",Guatemala,0,"","","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,0,0,0,""
200604050004,2006,4,5,"",0,"",83,2,Central America & Caribbean,Suchitepequez,Chicacao (Municipality ),14.552756,-91.305922,3,0,"","04/05/2006: Antonio Ixbal�n Cal�, a Tz�utujil leader and president of the Agriculturalists Association of Santiago Atitl�n, and his wife, Mar�a Petzey Coo, were killed by four gunmen in their home at 7:00 p.m. in a community of Chicacao Municipality, Suchitepequez Department, Guatemala. Petzey died instantly and Cal� died later at the Mazatenago hospital. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Agriculturalists Association of Santiago Atitl�n in Guatemala,"Antonio Ixbal�n Cal�, president of the Agriculturalists Association of Santiago Atitl�n",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Attack against the Tz'utujil leaders and direct attack against CONIC,0,"","",0,4,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","\"The murders of Cal� and his wife occurred just nine hours after the National Indigenous and Campesino Coordinating Committee (CONIC) and other organizations had announced a �national uprising \"\"to protest the Berger administration�s lack of response to their demands regarding land conflicts.\"","�Violence overshadowing 2007 election campaign in Guatemala,� Notimex news agency, Mexico City, in Spanish, April 17, 2006.","Llorca, Juan Carlos, �GUATEMALA: Fourth opposition leader killed,� Latinnews Daily, April 13, 2006.","",CETIS,-9,-9,0,-9,""
197506160002,1975,6,16,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala city,14.622869,-90.529068,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",US Embassy,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",0,"","",1,3,Minor (likely < $1 million),2500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200604060023,2006,4,6,"",0,"",83,2,Central America & Caribbean,Guatemala (Department),Guatemala City,14.622869,-90.529068,1,0,"","04/06/2006: Gunmen on a motorcycle lying in wait killed Mario Pivaral, an opposition congressman as he stepped out of the National Union of Hope's (UNE) party's headquarters in Guatemala City, Guatemala.  No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Political System of Guatemala,"Mario Pivaral, opposition congressman",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,-9,"","","","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","On May 14, the National Civilian police force announced the arrest of an individual suspected to be involved. The party's general secretary suggested the killing was politically motivated since it was set to occur in front of the Party's headquarters in the run up the following year's election. Pivaral had been a critic of the government concerning perceived security failures. The government claimed the Pivaral murder may have been killed as part of an internal feud inside the UNE","Llorca, Juan Carlos, �Guatemalan congressman gunned down by unidentified assailants,� Associated Press Worldstream, April 07, 2006.","�Another Opposition Member Killed in Guatemala,� Global Insight, May 15, 2006.","�GUATEMALA: Deputy shot dead as new police hit streets,� Latinnews Daily, April 07, 2006.",CETIS,-9,-9,0,-9,""
197508000001,1975,8,0,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",0,1,1,1,2,Other Crime Type,0,0,0,1,Assassination,"","","","",1,Business,5,Industrial/Textiles/Factory,Santoni Textile Co.,"Jorge A. Zimeri-Safie, businessman",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604090012,2006,4,9,"",0,"",83,2,Central America & Caribbean,Quetzaltenango,Coatepeque,14.7,-91.866667,1,0,"","04/09/2006: Eleaza Tabalan, one of the coordinators of the not-yet-established leftwing Encuentro Por Guatemala party, was shot dead by a professional assassin in Guatemala. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Political System of Guatemala,"Eleaza Tabalan, coordinator of leftwing Guatemalan Party",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Allegedly to influence 2007 election in Guatemala,0,"","",0,1,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","Tabalan had received death threats for more than two years, and was the fourth opposition leader to be assassinated in Guatemala in the space of two weeks.","Llorca, Juan Carlos, �GUATEMALA: Fourth opposition leader killed,� Latinnews Daily, April 13, 2006.","�Violence overshadowing 2007 election campaign in Guatemala,� Notimex news agency, Mexico City, in Spanish, April 17, 2006.","",CETIS,-9,-9,0,-9,""
197511010001,1975,11,1,"",0,"",83,2,Central America & Caribbean,Chiquimula,Chiquimula,14.8,-89.55,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Govt,"unk, military commissioners",83,Guatemala,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,5,Firearms,3,Handgun,"","","","","","","","",Automatic firearm; Pistols,19,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197512120001,1975,12,12,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,National Liberation Movement (MLN),Deputy: Hernandez Castellon,83,Guatemala,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197512260001,1975,12,26,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Christian Democratic Party,"Axel Mijangos, Leader, Christian Democratic Party",83,Guatemala,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
