201206050035,2012,6,5,"",0,"",122,6,South Asia,Male,Male,4.174325,73.509415,1,0,"","\"06/05/2012: Assailants stabbed Ismail Rasheed in Male, Maldives. Rasheed, a journalist and blogger, was injured in the attack. No group claimed responsibility for the incident; hwoever, sources noted that Rasheed had been accused of publishing \"\"anti-Muslim material\"\" on his blog.\"",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",10,Journalists & Media,56,Other (including online news agencies),Unknown,Blogger: Ismail Rasheed,122,Maldives,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that Ismail 'Hilath' Rasheed had posted anti-Muslim rhetoric on his blog.",0,"","",0,-99,0,0,"","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","","",0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Maldives blogger stabbed to death in restive capital","\"\" Business Standard India",April 23,"2017.\"","\"\"\"Maldives journalist stabbed in the neck","\"\" The Guardian",June 6,"2012.\"","\"\"\"Liberal blogger stabbed in the Maldives: Police"
201310070067,2013,10,7,"",0,"",122,6,South Asia,Unknown,Unknown,"","",5,0,"","10/07/2013: Six assailants attacked the Raajje TV studio in an unknown location in Maldives. At least two people, including a security guard and an assailant were injured in the attack; the assailants also set fire to station equipment. No group claimed responsibility for the incident.",1,1,1,1,5,State Actors,0,1,0,5,Hostage Taking (Barricade Incident),7,Facility/Infrastructure Attack,"","",10,Journalists & Media,55,Television Journalist/Staff/Facility,Raajje Television,Headquarters,122,Maldives,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, the Maldives Media Council (MMC) stated that the attack as an attempt to eliminate one of the country's most popular broadcasters.",0,"","",0,6,0,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",A knife and gasoline to be lit on fire were used in the attack.,0,0,0,2,0,1,1,2,Major (likely >= $1 million but < $1 billion),1000001,The Raajje Television studio was damaged in this attack.,1,1,0,-99,"","","",0,"","","","","",2,Hostage(s) released by perpetrators,1,There is doubt that this incident meets terrorism-related criteria. The victimized company suspected that the attack was carried out by government forces.,"\"\"\"Maldives: Raajje TV Seeking 'International Assistance' To Investigate Arson Attack","\"\" Minivan News Online",October 22,"2013.\"","\"\"\"Maldives: Police Arrest 3 Suspects Over 7 October Arson Attack on Raajje TV","\"\" Daily Mirror (Electronic Edition)",October 17,"2013.\"","\"\"\"Maldives: Six Raajje TV Arsonists Caught on CCTV Without Masks"
201311090035,2013,11,9,"",0,"",122,6,South Asia,Male,Male,4.174199,73.510915,1,0,"","11/09/2013: Two masked assailants threw a Molotov cocktail at the private television station DhiTV in Male city, Male island, Maldives. There were no reports of casualties in the attack, but a window was smashed. This was one of two arson attacks perpetrated by two masked assailants ahead of the presidential re-vote. No group claimed responsibility for the incidents.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",10,Journalists & Media,55,Television Journalist/Staff/Facility,DhiTV,Private Television Station,122,Maldives,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that the attack was carried out just hours before a presidential re-vote.",0,"","",0,2,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The window of a TV station was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Attempted arson attacks hours before re-vote","\"\" Haveeru Daily Online",November 9,"2013.\"","","",START Primary Collection,-9,-9
201311090036,2013,11,9,"",0,"",122,6,South Asia,Male,Male,4.174199,73.510915,1,0,"","11/09/2013: Two masked assailants threw an incendiary device at the residence of Progressive Party of Maldives presidential candidate Abdulla Yamin in Male city, Male island, Maldives. There were no reports of casualties or property damage in the attack. This was one of two arsons perpetrated by two masked assailants ahead of the presidential re-vote. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Progressive Party of Maldives (PPM),Presidential Candidate: Abdulla Yamin,122,Maldives,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that the attack was carried out just hours before a presidential re-vote.",0,"","",0,2,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","",It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Attempted arson attacks hours before re-vote","\"\" Haveeru Daily Online",November 9,"2013.\"","","",START Primary Collection,-9,-9
201403130081,2014,3,13,"",0,"",122,6,South Asia,Haa Dhaalu Atoll,Kurinbi,6.666652,72.996347,1,0,"","03/13/2014: Assailants set a Maldivian Democratic Party (MDP) campaign office on fire on Kurinbi island in Haa Dhaalu Atoll administrative division, Maldives. There were no reported casualties in the attack. This was one of four arson attacks on Kurinbi island on this date. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Maldivian Democratic Party (MDP),Campaign Office,122,Maldives,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"A sound system, television, and furniture were damaged in this attack.",0,"","","","","","","","","","","","","","","","","\"\"\"Maldives: Haa Dhaalu Kuribee MDP Campaign Office Befalls To Arson Attack",Motor Bikes Torched,"\"\" CNM",March 14,"2014.\"","","",START Primary Collection,-9
201403130082,2014,3,13,"",0,"",122,6,South Asia,Haa Dhaalu Atoll,Kurinbi,6.667091,72.996306,1,0,"","03/13/2014: Assailants set fire to a motorcycle on Kurinbi island, Haa Dhaalu Atoll administrative division, Maldives. There were no reported casualties in the attack. This was one of three motorcycles set on fire and one of four arson attacks on Kurinbi island on this date. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Motorcycle,122,Maldives,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A motorcycle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Maldives: Haa Dhaalu Kuribee MDP Campaign Office Befalls To Arson Attack",Motor Bikes Torched,"\"\" CNM",March 14,"2014.\"","","",START Primary Collection,-9
201403130083,2014,3,13,"",0,"",122,6,South Asia,Haa Dhaalu Atoll,Kurinbi,6.667091,72.996306,1,0,"","03/13/2014: Assailants set fire to a motorcycle on Kurinbi island, Haa Dhaalu Atoll administrative division, Maldives. There were no reported casualties in the attack. This was one of three motorcycles set on fire and one of four arson attacks on Kurinbi island on this date. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Motorcycle,122,Maldives,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A motorcycle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Maldives: Haa Dhaalu Kuribee MDP Campaign Office Befalls To Arson Attack",Motor Bikes Torched,"\"\" CNM",March 14,"2014.\"","","",START Primary Collection,-9
201403130084,2014,3,13,"",0,"",122,6,South Asia,Haa Dhaalu Atoll,Kurinbi,6.667091,72.996306,1,0,"","03/13/2014: Assailants set fire to a motorcycle on Kurinbi island, Haa Dhaalu Atoll administrative division, Maldives. There were no reported casualties in the attack. This was one of three motorcycles set on fire and one of four arson attacks on Kurinbi island on this date. No group claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Motorcycle,122,Maldives,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A motorcycle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Maldives: Haa Dhaalu Kuribee MDP Campaign Office Befalls To Arson Attack",Motor Bikes Torched,"\"\" CNM",March 14,"2014.\"","","",START Primary Collection,-9
