199007150006,1990,7,15,"",0,"",153,6,South Asia,Sindh,hyderabad,25.389288,68.357338,1,0,"","",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",market area,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199007150006, 199007150003, 199007150004, 199007150005, 199007150007, 199007150008"
200603100002,2006,3,10,"",0,"",153,6,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,1,0,"","03/10/2006: In Dera Bugti, Balochistan, Pakistan, a vehicle carrying a wedding party ran over a landmine. Overall, 28 civilians were killed, seven others were wounded, and the vehicle was damaged. No claim of responsibility was reported.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Pakistani Civilians,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",28,0,0,7,0,0,1,3,Minor (likely < $1 million),"",A vehicle was damaged  in this incident.,0,"","","","","","","","","","","","","","","","","National Counter Terrorism Center, 2006 Report on Terrorism","","",CETIS,-9,-9,0,-9,""
199007150007,1990,7,15,"",0,"",153,6,South Asia,Sindh,hyderabad,25.389288,68.357338,1,0,"","",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",market area,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199007150007, 199007150003, 199007150004, 199007150005, 199007150006, 199007150008"
200603150001,2006,3,15,"",0,"",153,6,South Asia,Balochistan,Quetta,30.200819,66.994354,1,0,"","03/15/2006: An unidentified group detonated a bomb in a grocery store in Quetta, Pakistan, injuring 13 civilians. There was no immediate claim of responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",Unknown,Unknown,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",-9,"","","","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,13,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","Bomb blast injures 13 in Pakistan's southwest, Agence France Presse�English, March 15, 2006.","Bomb blast injures 13 in Pakistan's Balochistan province, AFX-Asia, March 15, 2006.","",CETIS,-9,-9,0,-9,""
199007150008,1990,7,15,"",0,"",153,6,South Asia,Sindh,hyderabad,25.389288,68.357338,1,0,"","",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",market area,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199007150008, 199007150003, 199007150004, 199007150005, 199007150006, 199007150007"
200603160004,2006,3,16,"",0,"",153,6,South Asia,Balochistan,Quetta,30.200819,66.994354,1,0,"","03/16/2006: Fourteen were injured, including women and children, in a bomb blast in the city of Quetta in western Pakistan. The government blamed the bombing on tribal elements seeking greater autonomy in the region, but no specific group was confirmed.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Unknown,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A home-made device with a timer,0,0,0,14,0,0,1,3,Minor (likely < $1 million),"",The windows of a nearby bus and businesses were blow out.,0,"","","","","","","","","","","","","","","","The explosion hit the main market in the provincial capital Quetta and most of the injured were in a bus which was passing by, city police chief Mujeeb-ur Rehman told AFP news. Twelve of the injured were released after receiving first aid in hospital.","�Bomb injures 14 in Pakistan city,� UPI, March 16, 2006.","\"\"\"Bomb blast injures 13 in Pakistan's southwest","\"\" Agence France Presse","March 15 2006.\"","\"\"\"Bomb blast injures 14 in southwestern Pakistan","\"\" Xinhua General News Service",March 15,"2006.\"",CETIS
199007250002,1990,7,25,"",0,"",153,6,South Asia,Sindh,karachi,24.891115,67.143311,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,"","",shiite moslem community,prayer site,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200603170002,2006,3,17,"",0,"",153,6,South Asia,Balochistan,Mach,29.855375,67.339928,1,0,"","03/17/2006: A bomb exploded in Mutch, Pakistan injuring four outside of a grocery shop. The blast was blamed to tribal militants by the government, but no specific group had been confirmed.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",Civilians,Unknown,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,4,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Four wounded in blast in south-western Pakistan,� Deutsche Presse-Agentur, March 17, 2006.","\"\"\"Pakistani police: Four injured as bomb explodes outside shop in southwestern region","\"\" Associated Press Worldstream",March 17,"2006.\"","\"\"\"Four injured in Pakistan explosion","\"\" Agence France Presse",March 17,"2006\""
199007280003,1990,7,28,"",0,"",153,6,South Asia,Punjab,lahore,31.50547,74.34288,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",private bus,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",12,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200603190002,2006,3,19,"",0,"",153,6,South Asia,North-West Frontier Province,Dera Ismail Khan,31.834328,70.90905,1,0,"","03/19/2006: Suspected pro-Taliban militants planted a roadside bomb in Dera Ismail Khan, Pakistan that killed seven. Three police men, three paramilitary soldiers, and one civilian bystander were killed, while four others were injured.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",3,Police,"","",Police,Unknown,153,Pakistan,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,Civilians,153,Pakistan,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Unknown,153,Pakistan,Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",7,0,0,4,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Seven dead as bomb blast rips through Pakistani police van,�  Agence France Presse, March 19, 2006.","\"\"\"Bomb explodes in Pakistani police van killing six",wounds five,"\"\" Associated Press Worldstream",March 19,"2006.\"","\"Khan, Dera Ismail, \"\"Bomb Blast Kills 7 in Pakistani Police Van","\"\" Associated Press Online",March 19
199008030001,1990,8,3,"",0,"",153,6,South Asia,Punjab,Shujabad,29.880246,71.294257,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,"","","",islamic religious celebration *,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,9,"","",80,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200603230003,2006,3,23,"",0,"",153,6,South Asia,Balochistan,Kohlu,29.673863,68.715498,1,0,"","03/23/2006: A man was killed and nine people, including two children, were injured when a bomb ripped through a shop used as a public telephone booth in Kohlu, Pakistan. The bomb was blamed on Baloch nationalists who seek more political and economic rights, but no group was confirmed.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",Civilians,Unknown,141,Nepal,"","","","","","","","","","","","","","","","",Baloch Nationalists,"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Homemade bomb,1,0,0,9,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�One killed, nine wounded in Pakistan shop blast,� Agence France Presse, March 23, 2006.","\"\"\"One killed",seven wounded in explosion in southwestern Pakistan,"\"\" Deutsche Presse-Agentur",March 23,"2006.\"","\"\"\"Bombing in southwestern Pakistan injures eight",including two children,"\"\" Associated Press Worldstream"
199008220003,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,21,"","",25,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200603260005,2006,3,26,"",0,"",153,6,South Asia,Balochistan,Lasbela,25.666285,66.694822,3,0,"","03/26/2006: A homemade bomb exploded in Lasbella, Pakistan, targeting Jam Mohammed Yousaf, the chief minister of southwestern Balochistan province. No injuries were reported and no specific group was suspected.  No group claimed responsibility for the attack.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",government Official,Jam Mohammed Yousaf,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","The target of the attack, Jam Mohammed Yousaf, the chief minister of southwestern Balochistan province, was not at home at the time of the blast near his house .","�Bomb explodes near home of top government official in southwestern Pakistan, no injuries,� Associated Press Worldstream, March 26, 2006.","\"\"\"Bomb explodes near home of top Pak govt official","\"\" The Press Trust of India",March 26,"2006.\"","\"\"\"Bomb explodes near Pakistani senior official's house","\"\" Xinhua General News Service",March 26,"2006.\""
199008220025,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200603270003,2006,3,27,"",0,"",153,6,South Asia,Federally Administered Tribal Areas,Shakai,32.475559,69.636063,1,0,"","03/27/2006: A landmine blast injured six children on a school bus in Shakai Town, Pakistan. The bomb blast was blamed on tribal militants in the area by the government, but not on a specific group.  No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,Civilians,Children,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",0,0,0,6,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Six Pakistani children injured in school bus blast,� Agence France Presse, March 27, 2006.","\"Mahsud, Sailab, \"\"School Bus Hits Mine in Pakistan; Six Hurt","\"\" Associated Press Online",March 27,"2006.\"","\"\"\"Six school children injured in Pakistan blast","\"\" The Press Trust of India",March 27,"2006.\""
199008220026,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604010014,2006,4,1,"",0,"",153,6,South Asia,Balochistan,Quetta,30.200819,66.994354,1,0,"","04/01/2006: An unknown number of unknown men hurled a locally made hand grenade into the courtyard of the residence of Head Constable Abdul Hameed in Quetta, Pakistan. One person was injured in the attack and there was no claim of responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Police Force of Quetta,Home of Head Constable Abdul Hameed,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,1,0,0,1,3,Minor (likely < $1 million),"",Windowpanes of the house were smashed.,0,"","","","","","","","","","","","","","","",The injured female was taken to a local hospital where her condition was stated to be stable.,"�BBC Monitoring: War on Terror Digest: 1-2 Apr 06,� Caversham BBC Monitoring in English, April 03, 2006.","�Pakistan: At Least 6 Injured in Separate Incidents in Balochistan,� Islamabad The News (Internet Version-WWW) in English 02 Apr 06, April 02, 2006.","",CETIS,-9,-9,0,-9,""
199008220027,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604010015,2006,4,1,"",0,"",153,6,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,1,0,"","04/01/2006: An unknown number of unknown perpetrators fired five rockets at the Government Degree College in Dera Bugti, Pakistan. There were no casualties and there was no claim of responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,government of Pakistan,government Degree College Dera Bugti,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","",The perimeter wall of the College was damaged.,0,"","","","","","","","","","","","","","","","","�BBC Monitoring: War on Terror Digest: 1-2 Apr 06,� Caversham BBC Monitoring in English, April 03, 2006.","�Pakistan: At Least 6 Injured in Separate Incidents in Balochistan,� Islamabad The News (Internet Version-WWW) in English 02 Apr 06, April 02, 2006.","",CETIS,-9,-9,0,-9,""
199008220028,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604020001,2006,4,2,"",0,"",153,6,South Asia,Balochistan,Bolan District,29.10636,67.687177,3,0,"","04/02/2006: A pickup owned by the Pakistan Petroleum Limited (PPL) hit a landmine in a Sunni area of (District) Bolan, Pakistan. The explosion killed the seven levy personnel and a private guard it was carrying. There was no claim of responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,Petroleum Industry of Pakistan,Pakistan Petroleum Limited,153,Pakistan,"","","","","","","","","","","","","","","","",Baloch Liberation Army (BLA),"","","","","",To cause harm to company staff of PPL and intimidate those helping the Frontier Corps,0,"","",0,"",0,1,10,Unknown,"","","","","","",-9,6,Explosives,8,Landmine,"","","","","","","","","","","","","",8,0,0,2,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","The pickup was going to Dhadar from a camp of PPL, as it was engaged in oil and gas exploration in the area.  The levy men and others were coming to Dhadar town, the (District) headquarter of Bolan to attend to their personal errands when the accident took place. --Speaking by satellite phone from some undisclosed location, a BLA spokesman accepted responsibility for the Dhadar incident.  However, he regretted the levy officials' casualties, saying they actually targeted the FC.  He asked levy personnel, who comprise of local people, not to provide shelter to the army and FC personnel. Mohammad Anjum said the preliminary investigation revealed that the saboteurs had planned the mine to cause harm to company staff and the levy men came across it. --The dead were: Mohammad Nawaz, Imam Bukhsh, Raja Khan, Abdul Haleem, Ali Nawaz, Mohammad Munir while the injured were identified as Mohammad Shabbir and Fazalullah. --Reports differ on the number of people killed. --The Chinese embassy in Pakistan barred its country's services from oil and gas exploration and production work in Balochistan due to security reasons, partly to this landmine attack. The operator recommended that after the landmine blast the construction team had to vacate the area in emergency and the site was left unattended. Several companies were contracted to drill at Tangna Pusht-1, and 40% of the work was done at the time of the attack, but the security contract was cancelled and compensation was to be paid to the families of the levy security personnel killed.","�Troops among 10 killed in Bolan, Kohlu blasts,� The Nation (Pakistan), April 02, 2006.","�ROUNDUP: Nine killed, 11 wounded in blasts in south-western Pakistan,� Deutsche Presse-Agentur, April 02, 2006.","Rana, Arif, �Chinese Drilling Firms Asked Not to Work in Balochistan,� Business Recorder, April 04, 2006.",CETIS,0,0,0,0,""
199008220029,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604020002,2006,4,2,"",0,"",153,6,South Asia,North-West Frontier Province,Dera Ismail Khan,31.834328,70.90905,1,0,"",04/02/2006: Unidentified assailants attacked a group of devotees at the shrine of a Muslim Sufi saint. The attack injured two people and there was no claim of responsibility.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",15,Religious Figures/Institutions,"","",Sufi Sect of Islam in Pakistan,Shrine of Sufi saint in Dera Ismail Khan,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Militants were opposed to moderate Sufism,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Two killed, four hurt in rocket attack in Pakistani tribal area,� Agence France Presse -- English, April 02, 2006.","","",CETIS,-9,-9,0,-9,""
199008220030,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604020004,2006,4,2,"",0,"",153,6,South Asia,Balochistan,Kohlu,29.673863,68.715498,1,0,"",04/02/2006: Three civilians and seven other people were injured in back-to-back bomb blasts at the rest area of a state-run farm. the first explosion was set off when a girl stepped on a mine and died. the girls family set off a second mine when they ran out towards her. There was no claim of responsibility.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Development Infrastructure of Balochistan,Civilians at state-run farm at Kohlu,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",3,0,0,"",0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","An anonymous official stated that two soldiers were earlier thought to be killed in the blast before the fatalities were identified as the three civilians. No one claimed responsibility for the attack, but the government blamed renegade tribesmen who typically carry out such attacks against security and government installations. --Number on those injured varied by source from 7-10, while Nawa-e Waqt indicated up to 28 injured. Deutsche Presse also indicated the child setting off the mine was a 10-year old boy instead of an 11-year old girl.","�Ten killed, 13 hurt in southwest Pakistan blasts,� Agence France Presse -- English, April 02, 2006.","�Troops among 10 killed in Bolan, Kohlu blasts,� The Nation (Pakistan), April 02, 2006.","�Pakistan Weekly Roundup on Jihad, Terrorism 29 March-4 April,� Pakistan -- OSC Report in Urdu, April 04, 2006.",CETIS,-9,-9,0,-9,""
199008220031,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604020005,2006,4,2,"",0,"",153,6,South Asia,Sindh,Nasirabad,27.379999,67.915103,2,0,"","04/02/2006: A tractor driver was killed and two others injured when their tractor-trailer hit a landmine in Panwari Sanari of Dera Murad Jamali, Pakistan. There was no claim of responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Unknown,Residents of Nasirabad (District),153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",1,0,0,2,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","There is no indication on the target, who or why the landmine was planted. The dead has been identified, as Amir Bukhsh while the names of the injured could not be ascertained.","�Ten killed, 13 hurt in southwest Pakistan blasts,� Agence France Presse -- English, April 02, 2006.","US Fed News, �VOA News: Violence in Pakistani Tribal Region Kills Five Bus Passengers, Two Militants,� US Fed News, April 03, 2006.","�Troops among 10 killed in Bolan, Kohlu blasts,� The Nation (Pakistan), April 02, 2006.",CETIS,-9,-9,0,-9,""
199008220032,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604020006,2006,4,2,"",0,"",153,6,South Asia,Balochistan,Mach,29.855375,67.339928,1,0,"","04/02/2006: Paramilitary forces defused a remote-controlled bomb planted on the main railway Mach Railway Station in Mach, Pakistan. There were no casualties and there was no claim of responsibility.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Train System of Balochistan,Main railway near the Mach Railway Station,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The attack may have been by tribal chieftains who say they are fighting for more political rights and a greater share of profits from the region's natural resources.,"�Ten killed, 13 hurt in southwest Pakistan blasts,� Agence France Presse -- English, April 02, 2006.","�UPI Intelligence Watch,� UPI, April 04, 2006.","",CETIS,-9,-9,0,-9,""
199008220033,1990,8,22,"",0,"",153,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",22,Violent Political Party,110,Party Office/Facility,Muhajir Qaumi Movement (MQM),Welcoming Camp,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200604020013,2006,4,2,"",0,"",153,6,South Asia,Balochistan,Jaffarabad district,28.340071,68.188997,3,0,"","04/02/2006: A tractor hit a landmine in Sohbat area in Jaffarabad (District), killing the driver, Ameer Muhammad, instantly. There was no claim of responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Unknown,Sohbat area of Jaffarabad,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",1,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","Various reports say a woman was killed and a child injured in addition to the driver, whereas one says two levies personnel were injured, and a PTV correspondent said twelve people who were gathering at the site were injured when another landmine exploded.","KAKAR, NASEER, �Two bomb blasts in southwestern Pakistan kill four,� Associated Press Worldstream, April 02, 2006.","�ROUNDUP: Nine killed, 11 wounded in blasts in south-western Pakistan,� Deutsche Presse-Agentur, April 02, 2006.","�Pakistan: Two 'Consecutive' Blasts Kill 2, Injure 10 in Balochistan,� Islamabad The News (Internet Version-WWW) in EnglishA, April 02, 2006.",CETIS,-9,-9,0,-9,""
