200901300008,2009,1,30,"",1,"",222,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,The attack took place in Caracas.,"01/30/2009: On Friday overnight, in Caracas, Distrito Federal, Venezuela, about 15 assailants tied and gagged the guards then damaged religious objects in the synagogue and spray-painted walls at a Jewish administrative center. No casualties or motive were reported. No group claimed responsibility, although it was widely believed that political supporters were responsible.",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),7,Facility/Infrastructure Attack,"","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Venezuelan security guards.,Guards at a synagogue were the target of the attack.,222,Venezuela,15,Religious Figures/Institutions,86,Place of Worship,"",The synagogue was the target.,222,Venezuela,"","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,15,0,0,"","","","","","","","","",9,Melee,22,"Hands, Feet, Fists",12,Other,"","","","","","","","","","","Ties, gags and spray paint were used in the attack.",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage.,0,"","","","","","","","","","","","","","","","The available sources have conflicting dates, 01/30/2009 overnight and 01/31/2009 were listed.","\"India Info, \"\"Chavez Condemns Vandalism at Caracas Synagogue","\"\" http://news.indiainfo.com/2009/02/02/0902020813_venezuela-chavez.html (February 02","2009).\"","\"National Counterterrorism Center, \"\"One Synagogue",One Religious Facility Damaged in Assault and Vandalism by Suspected Political Supporters in Caracas,Distrito Federal,Venezuela,"\"\" Worldwide Incidents Tracking System (December 02","2009).\""
200902260019,2009,2,26,"",0,"",222,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,"The attack took place in a Jewish community center in Caracas, Distrito Federal.","02/26/2009:  On Thursday, in Caracas, Distrito Federal, Venezuela, assailants threw an improvised explosive device, resembling a pipe-bomb, at a Jewish community center.  No casualties were reported but slight damage to the doors were caused to the center and to an automobile. No claim of responsibility was reported, but authorities arrested 11 suspects..",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,87,Affiliated Institution,"",The Jewish Community Center was the target.,221,Vatican City,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is religious in nature.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,"",0,0,"",1,3,Minor (likely < $1 million),"",The attack caused an unknown amount of property damage.,0,"","","","","","","","","","","","","","","","","\"Christopher Toothaker, \"\"Jewish Center Attacked in Venezuela: No Injuries","\"\" LexisNexis Academic",Associated Press,February 26,2009,"http://www.lexisnexis.com/us/lnacademic/results/docview/docview.do?docLinkInd=true&risb=21_T8671576705&format=GNBFI&sort=RELEVANCE&startDocNo=1&resultsUrlKey=29_T8671576708&cisb=22_T8671576707&treeMax=true&treeWidth=0&csi=304478&docNo=6.\"","\"National Counterterrorism Center, \"\"One Building",One Vehicle Damaged in Improvised Explosive Device Attack in Caracas,Distrito Federal
200910110016,2009,10,11,"",1,10/24/2009,222,3,South America,Tachira,Fernandez Feo,7.532824,-71.999407,2,0,"The kidnapping took place in the soccer field Churchuru, in the municipality of Fernandez Feo, department of Cachira, Venezuela.","10/11/2009: On Sunday afternoon, in the soccer field of Chururu in the municipality of Fernandez Feo, department of Cachira, Venezuela, ten Colombian, one Peruvian and Venezuelan soccer players of �Los Maniceros� team were taken hostage before the game started. The players were force, by armed men with rifles, to give up all belongings and were loaded into the coach assistance�s truck. The victims report were: Rub�n Hern�ndez, of 30 years old; Gerardo Vega, of 34 years old; Jos� Luis Arenas, of 17 years old; �ngel Aldemar Le�n, of 18 years old; Eduardo Ricardo Gamboa, of 18 years old; Michael Bello, of 17 years old; Manuel Cortez, of 18 years old; Juli�n Anaya, of 17 years old; Carlos Adolfo Amador, of 25 years old; Pompeyo Miguel, of 27 years old; Mauricio Ospina, of 27 years old, and Diego Alexis Poblador, of 25 years old. On 10/25/2009 in Tachira, Venezuela the body of the 10 of the soccer players were found bearing gunshot wounds. One survived a gun shot wound to the neck and is at the hospital with heavy security, the last hostage�s body was found dead days later. No group claimed responsibility but authorities believe the National Liberation Army (ELN) was responsible.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Los Maniceros,Ten Colombian soccer players member of the team Los Maniceros,45,Colombia,14,Private Citizens & Property,71,Race/Ethnicity Identified,"",A Peruvian soccer player member of the team Los Maniceros was targeted.,159,Peru,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"",A Venezuelan soccer player member of the team Los Maniceros was targeted.,221,Vatican City,National Liberation Army of Colombia (ELN),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Rifles and other unknown firearms were used in the attack.,10,0,0,1,0,0,0,"","","","",1,12,0,"",14,"","",0,"","","","","",6,Combination,1,"The summary of this incident was partially based on articles originally written in Spanish. Sources details the outcome of the incident as a combination of 10 bodies found dead on 10/24/2009, another survived a gunshot wound to the neck, the dead body of the last hostage was found days later in an unspecified date.","\"Ministry of Defense,\"\"Ten Colombian Soccer Players Kidnapped in Venezuela","\"\" http://www.fac.mil.co/?idcategoria=43596 (October 15","2009).\"","\"La Nacion, \"\"Twelve Bodies were Found Dead Near the Border of Venezuela and Colombia","\"\" http://www.lanacion.cl/rumbo-a-colombia-cuerpos-de-asesinados-en-venezuela/noticias/2009-10-27/074830.html (October 27","2009).\"","\"National Counterterrorism Center, \"\"Ten Civilians",One Child Kidnapped and Wounded in Armed Attack by Suspected ELN in Churchuru,Tachira
201202060001,2012,2,6,"",0,"",222,3,South America,Anzoategui,El Tigre,8.883318,-64.250024,1,0,"","02/06/2012: Assailants intercepted the vehicle in which the Pariaguan Mayor and police chief were traveling, then opened fire in El Tigre town, Anzoategui state, Venezuela. The mayor and the police chief were injured in the ensuing gunfight. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Bolivarian National Police (BNP),Police Chief: Jose Oraste,222,Venezuela,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Government of Pariaguan,Mayor: Tomas Bello,222,Venezuela,"","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Mayor",police chief wounded in Venezuela,authorities say armed men opened fire,"\"\" Associated Press Newswires",February 7,"2012.\"","\"\"\"Mayor",police chief   shot   and wounded in Venezuela,"\"\" The Associated Press"
201304080045,2013,4,8,"",0,"",222,3,South America,Capital,Caracas,10.482834,-66.962128,1,0,Incident occurred in eastern part of city,"04/08/2013: Gunmen attacked students who were protesting in eastern Caracas, Capital, Venezuela. Seven students were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,83,Protester,Operacion Soberania,Student Protesters,222,Venezuela,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,7,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Motorcyclists attack students demonstrating in Caracas","\"\" El Universal Venezuela",April 9,"2013.\"","","",START Primary Collection,-9,-9
201404030067,2014,4,1,"",0,"",222,3,South America,Miranda,Chacao,10.482834,-66.962128,1,0,"","04/01/2014: Assailants set fire to the Ministry of Housing and Habitat in Chacao city, Miranda state, Venezuela. There were no reports of casualties in the attack, but the building was damaged. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Venezuelan Ministry of Housing and Habitat,Building,222,Venezuela,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Venezuelan opposition member arrested for   arson   attack","\"\" Xinhua General News Service",April 3,"2014.\"","","",START Primary Collection,-9,-9
201404060058,2014,4,6,"",1,"",222,3,South America,Capital,Caracas,10.482834,-66.962128,1,0,"","04/06/2014: At least two assailants abducted Nairobi Pinto, a journalist for Globovision, from her home in Caracas city, Capital, Venezuela. Pinto was released unharmed in the town of Cua on April 14, 2014. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),"","","","",10,Journalists & Media,55,Television Journalist/Staff/Facility,Globovision,Chief Correspondent: Nairobi Pinto,222,Venezuela,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,1,0,"",8,"","",-9,"","","","","",2,Hostage(s) released by perpetrators,1,There is doubt this incident meets terrorism-related criteria because the Venezuelan Interior Minister speculated that there was only a motive of extortion for the kidnapping.,"\"\"\"Venezuelan journalist freed 8 days after kidnap","\"\" Associated Press",April 14,"2014.\"","\"\"\"Freed Venezuelan journalist says captors didn't hurt her","\"\" GlobalPost",April 14,"2014.\"","\"\"\"Kidnapped Venezuelan Journalist Freed"
201405080112,2014,5,8,"",0,"",222,3,South America,Capital,Caracas,10.482834,-66.962128,1,0,The incident occurred in Chacao neighborhood of the city.,"05/08/2014: An assailant opened fire on police in Chacao neighborhood, Caracas city, Capital state, Venezuela. One police officer was killed and another was wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Bolivarian National Police (BNP),Officers,222,Venezuela,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,0,0,"","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","","",1,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Protest clashes in  Venezuela  turn fatal","\"\" Journal-Gazette",May 9,"2014.\"","\"\"\"Venezuelan Policeman Killed by Sniper While Clearing Protest Barricade in Caracas","\"\" Venezuelanalysis.com",May 9,"2014.\"",""
