197105060002,1971,5,6,"",0,"",222,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",4,Military,"","","",Restaurant where U.S. war college students ate,222,Venezuela,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200302250006,2003,2,25,"",0,"",222,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,"","02/25/2003:At 2:15AM local time, a bomb exploded at the Colombian Consulate on Guaicaipuro St., El Rosal District, Caracas. Serious damage was inflicted on the Embassy building and the building next to it, as well as cars on the street. Leaflets supporting a group called the Bolivarian Liberation Force/Simon Bolivar Coordinating Committee, a known radical pro-Venezuelan President Hugo Chavez group, were found on the street in front of the Embassy. The Police Director for the Chacao District of Caracas believed that C-4 explosives were used in the attack. Chavez announced on 02/28/2003 that the Venezuelan Government had identified suspects in the attack.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Government of Colombia,"Colombian Consulate, Caracas",45,Colombia,"","","","","","","","","","","","","","","","",Simon Bolivar Guerrilla Coordinating Board (CGSB),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",C-4 was used in the bomb.,0,0,0,2,0,0,1,3,Minor (likely < $1 million),"","There was serious structural damage to the Embassy building, the building next to it, and nearby vehicles.",0,"","","","","","","","","","","","","","","","\"Fifteen minutes earlier, a similar explosion took place at the Spanish Embassy in Caracas (cf. 200302250005).  The fourth source in the case file is Alexandra Olson, \"\"Venezuela: We Have Suspects in Bombings","\"\" AP",February 28,"2003.\"","\"\"\"Venezuela: 'Strong Explosions' Registered at Colombian Consulate",Spanish Embassy,"\"\" El Nacional (Internet Version-WWW)",February 25,"2003.\"","\"Tibisa Y. Soto, \"\"Four injured in bomb blasts near Spanish"
197206020001,1972,6,2,"",0,"",222,3,South America,Aragua,La Victoria,10.227716,-67.333485,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,5,Industrial/Textiles/Factory,dominquez y cia,"Carlos Dominguqz Chavez, owner",222,Venezuela,"","","","","","","","","","","","","","","","",Red Flag (Venezuela),"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,1,0,"","","",Venezuela,1,220000,"",220000,"","","","","","","","","",PGIS,0,0,0,0,""
200302270005,2003,2,27,"",0,"",222,3,South America,Caracas,Caracas,10.482834,-66.962128,1,0,"","\"02/27/2003: A device was thrown at the Colombian Ambassador's residence in the Campo Alegre neighborhood in north Caracas.  The device exploded, and the powerful blast was felt three blocks away.  Private security employees described the device as a \"\"bin Laden\"\" or \"\"Bolivarian pinocchio","\"\" later identified by the local police as a powerful firecracker.  The firecracker did no damage and caused no injuries.  Witnesses said that a Chevrolet Malibu had stopped near the Ambassador's residence then took off","after which the device exploded.  No arrests were made.\"",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Government of Colombia,"Residence of Maria Angela Holguin, Colombian Ambassador to Venezuela",45,Colombia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,"","","","","","","","","","","","","","",A powerful kind of firecracker was used.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Gustavo Rodriguez, \"\"Venezuela: Explosive Device Hurled at Colombian Ambassador's Residence","\"\" El Universal (Internet Version-WWW)",February 28,"2003.\"","\"\"\"Venezuela: Bomb Scare Prompts Evacuation of Caracas Metro Station","\"\" ACANEFE",February 28
197305180004,1973,5,18,"",1,5/20/1973,222,3,South America,Trujillo,Valera,9.3125,-70.606944,1,0,"","",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Avensa,Convair-580,222,Venezuela,"","","","","","","","","","","","","","","","",Zero Point,"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,40,0,0,2,Cuba,Cuba,0,"","","","","",2,Hostage(s) released by perpetrators,"","","","","",Hijacking DB,0,0,0,0,""
200303020002,2003,3,2,"",0,"",222,3,South America,Zulia,Maracaibo,10.632808,-71.632977,1,0,"","03/02/2003: A car bomb exploded in front of the home of a controversial figure in Maracaibo, Venezuela, damaging nearby buildings but causing no injuries. The house belonged to Antonio Melian, who participated in the oil workers strike in early 2003 designed to oust President Chavez. The administrative office of the U.S. oil firm Chevron, located in the neighborhood, was also damaged. The perpetrators were unknown and it was unclear if Chevron was also targeted.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,68,Named Civilian,Private Citizen/Controversial Activist,Antonio Melian,222,Venezuela,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",The car bomb was composed of C-4.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","The bomb caused severe damage to nearby buildings, including an administrative office of the U.S. oil firm Chevron.",0,"","","","","","","","","","","","","","","","AFX News reported 9 injuries, but prevailing sources reported no injuries.","\"\"\"Car Bomb Explodes in Venezuelan Oil City","\"\" EFE",March 2,"2003.\"","\"\"\"Car Bomb Explodes Near Venezuelan Oil Field","\"\" Agence France Presse",March 2,"2003.\"","\"\"\"Car Bomb Explodes Near Chevron Office in Venezuela Oil Field; 9 Injured"
197311200001,1973,11,20,"",1,11/22/1973,222,3,South America,Zulia,Maracaibo,10.632808,-71.632977,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",FRG,"Kurt Nagel, honorary FRG consul, maracaibo",75,Germany,"","","","","","","","","","","","","","","","",Red Flag (Venezuela),"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,0,2,"",Venezuela,1,0,"","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,1,1,1,""
200303220008,2003,3,22,"",0,"",222,3,South America,Carabobo,Valencia,10.156611,-67.99721,1,0,"","03/22/2003: A bomb exploded at the Sambil shopping mall in Valencia, Venezuela, causing no injuries, but reportedly damaging one vehicle. The perpetrators were unknown; this was the first attack of three to occur in Venezuela using the same devices.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,Sambil Shopping Mall,"Sambil Shopping Mall in Valencia, Venezuela",222,Venezuela,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",The bomb was activated by a fuse and small blunt objects were ejected from the device.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",A Honda vehicle was reportedly damaged.,0,"","","","","","","","","","","","","","","","","�Explosive Devices Go Off in Valencia, San Cristobal,� Globovision Television, March 24, 2003.","�Explosive Device Reportedly Goes Off in Valencia Shopping Mall Parking Lot,� El Universal (Caracas), March 22, 2003.","",CETIS,-9,-9,0,-9,"200303220008, 200303230009, 200303230010"
197311240001,1973,11,24,"",0,"",222,3,South America,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,"",Petroleum Refinary,217,United States,"","","","","","","","","","","","","","","","",Movement of the Revolutionary Left (MIR) (Venezuela),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200303230009,2003,3,23,"",0,"",222,3,South America,Carabobo,Valencia,10.156611,-67.99721,1,0,"","03/23/2003: A bomb exploded at a residential compound in Valencia, Venezuela. The perpetrators were unknown and the attack was similar to one a day prior at a shopping mall in Valencia.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Civilians in Valencia, Venezuela",222,Venezuela,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",The bomb was activated by a fuse and small blunt objects were ejected from the device.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Explosive Devices Go Off in Valencia, San Cristobal,� Globovision Television, March 24, 2003.","","",CETIS,-9,-9,0,-9,"200303230009, 200303220008, 200303230010"
