201412260026,2014,12,26,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.659349,21.161005,1,0,"","12/26/2014: Security forces seized an explosives-laden vehicle and arrested the driver in Pristina city, Pristina district, Kosovo. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Unknown,Catholic Cathedral,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,1,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",An explosive laden Renault Clio (defused) was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"02:41Police thwart Kosovo car bomb bid","\"\" Irish Independent",December 26,"2014.\"","\"\"\"\"\"Serb held in Pristina in connection to explosives\"\"","\"\" B92",December 26,"2014.\"",""
201504120085,2015,4,12,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Zubin Potok,42.91648,20.690256,1,0,"","04/12/2015: Assailants threw an explosive device into the parking lot of a police station in Zubin Potok area, Kosovska Mitrovica district, Kosovo. No casualties were reported. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Kosovo Police,Parking Lot of Police Station,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Four police vehicles were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Serbian Officials Alarmed by Violent Incidents in Northern Kosovo","\"\" BalkanInsight.com",April 14,"2015.\"","","",START Primary Collection,-9,-9
201512070041,2015,12,7,"",0,"",1003,9,Eastern Europe,Pec,Gorazhdec,42.640545,20.368593,1,0,"","12/07/2015: Assailants opened fire on a house and set a car ablaze in Gorazhdec area, Pec district, Kosovo. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,7,Facility/Infrastructure Attack,"","",14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,House,1003,Kosovo,14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Vehicle,1003,Kosovo,"","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,8,Incendiary,18,Arson/Fire,"","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Kosovo police say shots fired",car set on fire in ethnic Serb village,"\"\" Reuters UK",December 7,"2015.\"","\"\"\"Kosovo minister: Goal of attacks was to kill",not intimidate,"\"\" B92",December 9
201603120059,2016,3,12,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.64601,21.122523,1,0,"","03/12/2016: Assailants threw an incendiary device at the president's office in Pristina city, Kosovo. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Government of Kosovo,Office of the President,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,12,Other,"","","","","","","","","","",A petrol bomb and rocks were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An unknown number of windows were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Kosovo president's office attacked with petrol bomb","\"\" Jerusalem Post",March 12,"2016.\"","\"\"\"Kosovo president's office attacked with petrol bomb","\"\" Reuters UK",March 12,"2016.\"",""
201604030045,2016,4,3,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Zubin Potok,42.914814,20.689747,1,0,"","04/03/2016: Assailants threw an explosive device and opened fire at a building where Serbian Prime Minister Aleksandar Vucic was scheduled to deliver an address later the same day in Zubin Potok, Kosovska Mitrovica, Kosovo. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Unknown,Speech Location of Serbian Prime Minister Aleksandar Vucic,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",A thrown explosive device and automatic firearms were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle and a sports hall were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Belgrade - Blast ahead of Serbian PM visit in Kosovo","\"\" AFP (North European Service)",April 3,"2016.\"","\"\"\"TASS: Bomb thrown at building in Kosovo where Serbian PM expected to deliver speech on Sunday","\"\" Focus Bulgaria",April 3,"2016.\"",""
201608050047,2016,8,4,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.662914,21.165503,1,0,"","08/04/2016: Assailants fired a projectile at the Assembly of Kosovo Parliament Building in Pristina, Kosovo. There were no reported casualties in the blast. Vetevendosje claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Assembly of Kosovo,Parliament Building,1003,Kosovo,"","","","","","","","","","","","","","","","",Vetevendosje,"","","","","","",0,"","",0,-99,0,1,10,Unknown,"","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",A rocket-propelled grenade (RPG) was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A parliament building was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"1ST LEAD","\"\" Deutsche Presse-Agentur",August 5,"2016.\"","\"\"\"Kosovo Police Arrest Six For RPG Attack on Parliament Building","\"\" Radio Free Europe",August 30,"2016.\"","\"\"\"Kosovo Leaders"
201608090024,2016,8,9,2016-08-09 00:00:00,0,"",1003,9,Eastern Europe,Pristina,Pristina,42.65182,21.156205,1,0,The incident occurred in the Dardania neighborhood.,"08/09/2016: An explosive device was discovered and defused at the residence of Murat Meha, the head of the Kosovo government commission for demarcation, in Dardania, Pristina, Kosovo. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government of Kosovo,Residence of Commission for Demarcation Head: Murat Meha,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Kosovo Leaders",EU,OSCE Condemn Hand Grenade Attack on Public Broadcaster,"\"\" BalkanInsight.com",August 23,"2016.\"","\"\"\"Explosive device at Murat Meha's house","\"\" Kosova Press",August 9
201608220036,2016,8,22,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.662914,21.165503,1,0,"","08/22/2016: Assailants threw a grenade at the Radio Television Kosovo (RTK) headquarters in Pristina, Kosovo. There were no reported casualties in the blast. The Rugovasit group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,"","",Radio Television Kosovo (RTK),Headquarters,1003,Kosovo,"","","","","","","","","","","","","","","","",Rugovasit Group,"","","","","","The specific motive is unknown; however, sources posited that the attack was intended to coerce and intimidate Radio Television Kosovo (RTK) in regard to the RTK's news coverage.",0,"","",0,-99,0,1,10,Unknown,"","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Unspecified property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Pristina - Kosovo postpones controversial border deal vote","\"\" AFP (North European Service)",September 1,"2016.\"","\"\"\"OSCE Strongly Condemns Attack on Public Broadcaster in Kosovo","\"\" Targeted News Service",August 23,"2016.\"","\"\"\"Grenade thrown at Kosovo public broadcaster's office; Grenade thrown at Kosovo public broadcaster's office"
201608280043,2016,8,28,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.662914,21.165503,1,0,"","08/28/2016: An assailant threw a grenade at the residence of Mentor Shala in Pristina, Kosovo. Shala, the Radio Television of Kosovo (RTK) general director, was not harmed as there were no reported casualties in the blast. The Rugovasit Group claimed responsibility for the attack and demanded that Shala leave his job.",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Radio Television of Kosovo (RTK),Residence of General Director: Mentor Shala,1003,Kosovo,"","","","","","","","","","","","","","","","",Rugovasit Group,"","","","","",The Rugovasit Group claimed responsibility for the incident and demanded that Mentor Shala leave his job.,0,"","",0,-99,0,1,5,Note left at scene,"","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Head of public broadcaster attacked",threatened in Kosovo,"\"\" Committee to Protect Journalists",August 30,"2016.\"","\"\"\"Kosovo: IFJ/EFJ condemns a second attack on public broadcaster (IFJ - International Federation of Journalists)","\"\" World News Network",August 29,"2016.\""
201611280037,2016,11,28,"",0,"",1003,9,Eastern Europe,Prizren,Prizren,42.215258,20.741474,1,0,"","11/28/2016: Assailants threw Molotov cocktails at the Turkish consulate in Prizren, Kosovo. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Turkish Ministry of Foreign Affairs,Consulate,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,5,5,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Molotov cocktails were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Turkish consulate in Kosovo attacked with Molotov cocktail","\"\" San Francisco Chronicle",November 28,"2016.\"","\"\"\"Kosovo arrests five suspects in Turkish consulate attack","\"\" United News of India",November 28,"2016.\"","\"\"\"Turkish consulate in Kosovo attacked with Molotovs"
201612280050,2016,12,28,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Mitrovica,42.891391,20.865999,1,0,"","12/28/2016: Assailants threw an explosive device at a hotel where Edita Tahiri, a government minister, was staying in Mitrovica, Kosovska Mitrovica, Kosovo. There were no reported casualties as the device failed to detonated. No group claimed responsibility for the attack.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government of Kosovo,Minister of Dialogue: Edita Tahiri,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Grenade Damages Govt Building in North Kosovo","\"\" BalkanInsight",January 11,"2017.\"","\"\"\"Explosive device thrown at hotel in Kosovska Mitrovica","\"\" B92",January 11,"2017.\"",""
201701110034,2017,1,10,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Mitrovica,42.891391,20.865999,1,0,"","01/10/2017: Assailants threw a grenade at a recently inaugurated government building in Mitrovica, Kosovo. There were no reported casualties in the blast. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Government of Kosovo,Building,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Hotel windows were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Grenade Damages Govt Building in North Kosovo","\"\" BalkanInsight",January 11,"2017.\"","\"\"\"Explosive device thrown at hotel in Kosovska Mitrovica","\"\" B92",January 11,"2017.\"",""
201703130030,2017,3,13,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.662914,21.165503,1,0,The incident occurred in Pristina district.,"03/13/2017: An assailant opened fire on Azem Vllasi in Pristina, Kosovo. Vllasi, a former communist leader, was injured in the attack. Murat Jashari, an Albanian extremist, claimed responsibility for the incident and accused the victim of harming and oppressing the youth during his tenure as a leader in the ruling League of Communists of Kosovo in the 1980s.",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,League of Communists of Kosovo,Former Leader: Azem Vllasi in Pristina,1003,Kosovo,"","","","","","","","","","","","","","","","",Albanian extremists,"","","","","","An unaffiliated individual, identified as Murat Jashari, claimed responsibility for the incident and accused the victim of harming and oppressing the youth during his tenure as a leader in the ruling League of Communists of Kosovo in the 1980s.",0,"","",1,1,1,1,8,Personal claim,"","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",A firearm with a silencer was used in the attack.,0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Kosovo Shooting Suspect �Sought Revenge on Ex-Communist�","\"\" BalkanInsight",March 14,"2017.\"","\"\"\"Ex-Kosovo top communist leader shot and wounded","\"\" Washington Post",March 13,"2017.\"","\"\"\"Kosovo's ex-communist leader wounded in assassination attempt"
201704030029,2017,4,3,"",0,"",1003,9,Eastern Europe,Pec,Dragolec,42.771822,20.517113,1,0,The incident occurred in Istok district.,"04/03/2017: Assailants set fire to an under-construction residence of a returning Serb family in Dragoljevac, Pec, Kosovo. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Not Applicable,Under Construction House of Serb,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Kosovo Condemns Attack on Serb Returnees� House","\"\" BalkanInsight",April 3,"2017.\"","","",START Primary Collection,-9,-9
201705130060,2017,5,13,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.662914,21.165503,1,0,"","05/13/2017: Assailants assaulted and injured a journalist and Democratic Party of Kosovo (PDK) member, Arbana Xharra, in Pristina, Kosovo. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,8,Unarmed Assault,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Democratic Party of Kosovo (PDK),Member: Arbana Xharra,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",9,Melee,22,"Hands, Feet, Fists","","","","","","","","","","","","","",0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Reactions after the violent attack on Arbana Xharra","\"\" KOHA",May 13,"2017.\"","\"\"\"KTV's summary of the attack on Arbana Xharra","\"\" KOHA",May 13,"2017.\"",""
201707280044,2017,7,28,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Mitrovica,42.899396,20.868111,1,0,The incident occurred along the Llola Ribar Street of the city,"07/28/2017: Assailants set fire to the vehicle of Oliver Ivanovic, a Kosovo Serb politician, in Mitrovica, Kosovo. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,"Serbia, Democracy, Justice (SDP)",Vehicle of Politician: Oliver Ivanovic,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","Oliver Ivanovic was later shot and killed in a separate incident on January 16, 2018.","\"\"\"Threats to Slain Kosovo Serb Leader Were Ignored","\"\" BalkanInsight",January 17,"2018.\"","\"\"\"Oliver Ivanovic s car set on fire","\"\" RTK Live",July 28,"2017.\"",""
201708170020,2017,8,16,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.662914,21.165503,1,0,"","08/16/2017: Assailants attacked Parim Olluri in Pristina, Kosovo. Olluri, the editor of Insajderi newspaper, and his girlfriend were injured in the assault. No group claimed responsibility for the incident; however, Olluri claimed that he was targeted for his reporting on corruption.",1,1,1,0,"","",0,1,0,8,Unarmed Assault,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Insajderi,Investigative Journalist: Parim Olluri,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that Parim Olluri had recently been reporting on corruption.",0,"","",0,3,0,0,"","","","","","","","","",9,Melee,22,"Hands, Feet, Fists","","","","","","","","","","","","","",0,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Journalist Attacked In Kosovo Links Beating To His Work","\"\" Radio Free Europe",August 17,"2017.\"","","",START Primary Collection,-9,-9
201711260035,2017,11,26,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Zubin Potok,42.916667,20.683333,1,0,"","11/26/2017: Assailants threw a hand grenade at the residence of a Kosovo Security Force (FSK) soldier in Zubin Potok, Kosovska Mitrovica, Kosovo. There were no reported casualties in the attack. This was one of two related attacks in this area on this day. No group claimed responsibility for the incident, though sources noted that the target was an ethnic Serbian.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Kosovo Security Force (FSK),Residence of Soldier,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A home and nearby vehicles were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"2 blasts damage Serbs' houses",cars in Kosovo's Mitrovica,"\"\" Associated Press International",November 26,"2017.\"","\"\"\"Kosovar Leader Haradinaj Condemns Grenade Attack On Homes Of Ethnic Serbs","\"\" Radio Free Europe",November 27,"2017.\""
201711260036,2017,11,26,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Zubin Potok,42.916667,20.683333,1,0,"","11/26/2017: Assailants threw a hand grenade at the residence of a Kosovo Security Force (FSK) soldier in Zubin Potok, Kosovska Mitrovica, Kosovo. There were no reported casualties in the attack. This was one of two related attacks in this area on this day. No group claimed responsibility for the incident, though sources noted that the target was an ethnic Serbian.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Kosovo Security Force (FSK),Residence of Soldier,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A home and nearby vehicles were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"2 blasts damage Serbs' houses",cars in Kosovo's Mitrovica,"\"\" Associated Press International",November 26,"2017.\"","\"\"\"Kosovar Leader Haradinaj Condemns Grenade Attack On Homes Of Ethnic Serbs","\"\" Radio Free Europe",November 27,"2017.\""
