200810160015,2008,10,16,"",0,"",1003,9,Eastern Europe,Prizren,Suva Reka,42.358631,20.82549,1,0,"The attack took place in a cemetery in Suva Reka, Prizren province, Kosovo.","10/16/2008: On Thursday morning at 1100, unknown armed assailants fired at six Serbian civilian refugees, several Danish refugee council workers, and several United Nations High Commissioner for Refugees workers in a cemetery in Suva Reka, Prizren province, Kosovo. The attack, which was directed at stopping the process of the return of displaced Serbs from Kosovo-Metohija, resulted in no casualties. No claim of responsibility was made for the incident.",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,"",Serbian civilian refugees,1001,Serbia,12,NGO,62,International NGO,Danish Refugee Council,Several Danish refugee council workers were also targeted.,55,Denmark,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations High Commissioner for Refugees,Several United Nations High Commissioner for Refugees workers were targeted.,422,International,Unknown,"","","","","",The attack was directed at stopping the process of return of displaced Serbs from Kosovo-Metohija.,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the firearm attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"BBC Monitoring Europe, \"\"Serbian Minister Condemns Shooting at UNHCR Members",Serb Returnees in Kosovo,"\"\" Lexis Nexis",BBC Monitoring Europe,October 16,"2008.\"","\"Worldwide Incidents Tracking System, \"\"Six Civilians",Several UNHCR Workers,Several Refugee Council Workers Targeted in Armed Attack in Suva Reka
200811140001,2008,11,14,"",0,"",1003,9,Eastern Europe,Pristina,Pristina,42.672421,21.164539,1,0,"The incident occured at the Pristina office of the European Union in Pristina, Serbia.","11/14/2008: On Friday, in Pristina, Serbia, an improvised explosive device was thrown at the Pristina office of the internationally appointed administrator for Kosovo, the International Civilian Representative. There was no reported casualties. There was no reported damage. There were no claims of responsibility.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,European Union,The target was a European Union office.,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Unknown explosives were used in the attack.,0,0,0,0,0,0,0,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","\"Associated Press, \"\"Kosovo Police Arrest Germans Over EU Office Attack","\"\" Associated Press Worldstream",November 20th,"2008.\"","\"Earthtimes, \"\"Three Germans Arrested Over Bomb Attack in Pristina","\"\" Earthtimes",November 20th,"2008.\"",""
200811140024,2008,11,14,"",0,"",1003,9,Eastern Europe,Kosovo,Pristina,42.672421,21.164539,1,0,"The incident occured in the yard of the European Union's International Civil Representative Office in Prishtina, Kosovo.","11/14/2008: On Friday evening at 1730, in Pristina, Kosovo, assailants detonated an improvised explosive device in the yard of the European Union's International Civil Representative Office, damaging the building, but causing no injuries. The Army of the Republic of Kosovo claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,European Union,The European Union's International Civil Representative Office,"","","","","","","","","","","","","","","","","","",Kosovo Liberation Army (KLA),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,1,10,Unknown,"","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,4,Unknown,"",The attack c uased an unknown amount o fdamage,0,"","","","","","","","","","","","","","","","","\"Associated Press, \"\"Attackers Hurl Explosive at EU Offices in Kosovo","\"\" Associated Press Worldstream",November 14th,"2008.\"","\"National Counterterrorism Center, \"\"One Government Office Damaged in IED Attack by Army of the Republic of Kosovo in Pristina",Kosovo,"\"\" Worldwide Incidents Tracking System",November 17th,"2009.\""
200903160002,2009,3,16,"",0,"",1003,9,Eastern Europe,Zubin Potok,Zubin Potok,42.918365,20.695758,1,0,The attack took place near Zubin Potok.,"03/16/2009: On Monday evening, near Zubin Potok, Kosovska Mitrovica, Kosovo, Europe, assailants fired upon a European Union Rule of Law Mission in Kosovo convoy, causing no casualties or damage.  No group claimed responsibility.",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",7,Government (Diplomatic),"","","",The peacekeeper's convoy,"","","","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,-99,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"BBC Monitoring, \"\"Police Convoy Attacked in North Kosovo\"\"",LexisNexis Academic,KohaVision TV,March 16,"2009.\"","\"National Counterterrorism Center, \"\"Peacekeepers Targeted in Armed Attack Near Zubin Potok","Kosovo\"\"",Worldwide Incidents Tracking System,December 21
201007020010,2010,7,2,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Mitrovica,42.880888,20.867213,1,0,"The attack took place in Kosovska Mitrovica, Kosovska Mitrovica province, Kosovo.","07/02/2010: On Friday, in Kosovska Mitrovica, Kosovo, unidentified assailants threw a grenade at gatherers during a protest by Kosovo Serbs against the opening of a Kosovo government office in the city. Six women and five men were injured, one man was killed and no damage was reported. No group claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",Civilians,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,1,0,0,11,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Brunei Times, \"\"Kosovo Blast Kills One",Injures 11,"\"\" Brunei Times",July 3,2010,"http://www.bt.com.bn/news-world/2010/07/03/kosovo-blast-kills-one-injures-11.\"","\"Associated Press Worldstream, \"\"Blast Kills One at Serb Protest in North Kosovo Town","\"\" LexisNexis Academic",Associated Press Worldstream
201111240033,2011,11,0,"November 23-24, 2011",0,"",1003,9,Eastern Europe,District of Kosovska Mitrovica,Mitrovica,42.880888,20.867213,1,0,Mitrovica,"11/23/2011: An explosive device detonated late at night in Mitrovica, in the district of Kosovska Mitrovica, Kosovo.  The explosion occurred approximately an half an hour after NATO troops and Serbs clashed in the area.  There were no reported injuries from the explosion; however, three vehicles were damaged.  No group claimed responsibility and specific motive is unknown; however, the explosion occurred in an area populated by mostly by ethnic Albanians.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",20,Unknown,"","",Unknown,"","","","","","","","","","","","","","","","","","","",Unknown,"","","","","","Specific motive is unknown; however, the explosion occurred in an area populated by a majority of ethnic Albanians.",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Three vehicles were damaged,0,"","","","","","","","","","","","","","","","","\"\"\"Explosion in Kosovska Mitrovica in northern Kosovo","\"\" Agence France Presse",November 24,"2011.\"","\"Daniel McLaughlin, \"\"Nato peacekeepers injured in clashes with local Serbs in Kosovo","\"\" The Irish Times",November 15,"2011.\"",""
201204080002,2012,4,8,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Mitrovica,42.886905,20.874809,1,0,"","04/08/2012: An explosive device detonated near an Albanian civilian home in Mitrovica city, Kosovo. One person was killed and at least two others injured in the explosion. No group claimed responsibility for this attack; however, authorities suspected the Civilian Defence Group.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,5,Albania,"","","","","","","","","","","","","","","","",Civilian Defense,"","","","","","The specific motive is unknown; however, sources speculated that the victims, who were Albanian, may have been targeted as part of a larger trend of sectarian violence between Kosovo's minority ethnic Albanian and majority ethnic Serbian communities.",1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Plastic explosive devices were used in the attack.,1,0,0,2,0,0,1,3,Minor (likely < $1 million),-99,It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent estimate is used.","\"\"\"Explosive device kills Kosovo man in volatile area of Serb-run north","\"\" Associated Press Newswires",April 8,"2012.\"","\"\"\"One killed",five hurt,in northern Kosovo bomb blast,"\"\" Agence France Presse",April 8
201206190018,2012,6,19,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Zubin Potok,42.918264,20.694367,1,0,Brnjak border crossing area,"06/19/2012: Assailants threw two grenades at North Atlantic Treaty Organization (NATO) barracks located at the Brnjak border crossing in the Zubin Potok area, Kosovska Mitrovica city, Kosovo. A French soldier sustained minor injuries after one of the grenades exploded. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,37,NATO,North Atlantic Treaty Organization (NATO): International Security Assistance Force (ISAF),Kosovo Force (KFOR) Compound,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that the North Atlantic Treaty Organization (NATO)-led Kosovo Force (KFOR) had recently been removing Serbian roadblocks erected at contested border crossings.",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","Two explosive devices, one of which successfully detonated, were used in the attack.",0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"No Casualties Reported in Grenade Attack on NATO Barracks at Kosovo/Serbia Border","\"\" AFP (North European Service)",June 19,"2012.\"","\"\"\"Grenades Thrown At NATO On Border With Serbia","\"\" Radio Free Europe",June 19,"2012.\"","\"\"\"Hand   grenades attack   NATO compound in Kosovo"
201207070025,2012,7,6,"",0,"",1003,9,Eastern Europe,Urosevac,Talinovc,42.3925,21.17472,1,0,"","07/06/2012: Perpetrators shot a Serbian couple in their home in Talinovc village, Uro�evac district, Kosovo. The couple died in the attack. No group claimed responsibility for the incident; however, the Serbian Government claimed that it was an attempt to force the remaining Serbian population to leave Kosovo.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,1003,Kosovo,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, the Serbian government claimed that the attack was an attempt to force the remaining Serbian population to leave Kosovo.",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Serb Couple Killed in SE Kosovo",Police Carrying Out 'Extensive Investigation',"\"\" AFP (North European Service)",July 7,"2012.\"","\"\"\"SERBIAN COUPLE KILLED IN KOSOVO","\"\" States News Service",July 7,"2012.\""
201209070021,2012,9,7,"",0,"",1003,9,Eastern Europe,Kosovska Mitrovica,Gornje Varage,42.983333,20.578333,1,0,Near Zubin Potok,"09/07/2012: Gunmen fired into a convoy of Kosovo police vehicles and European Union Rule of Law Mission (EULEX) vehicles near Zubin Potok town, Gornje Varage area, Kosovska Mitrovica district, Kosovo. One police officer was injured in the attack, and several cars were damaged. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",European Union Rule of Law Mission in Kosovo (EULEX),Joint Convoy,422,International,3,Police,23,Police Patrol (including vehicles and convoys),Kosovo Police,Joint Convoy,1003,Kosovo,"","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,Three vehicles was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Police officer injured in   attack   on EU",Kosovo police,"\"\" Agence France Presse -- English",September 7,"2012.\"","\"\"\"EU mission says its members attacked in Kosovo's Serb-dominated north",policeman injured,"\"\" The Canadian Press",September 7
