201407200057,2014,7,20,"",0,"",145,2,Central America & Caribbean,Matagalpa,Las Calabazas,12.666231,-86.087371,1,0,"","07/20/2014: Assailants attacked a bus carrying supporters of the Sandinista National Liberation Front in Las Calabazas community, Matagalpa department, Nicaragua. Four people were killed and 24 wounded in the attack. Armed Forces for National Salvation - Army of the People (FASN-EP), an anti-Sandinista group, claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Sandinista National Liberation Front (FSLN),Bus Caravan,145,Nicaragua,"","","","","","","","","","","","","","","","",Armed Forces for National Salvation - Army of the People (FASN-EP),"","","","","","",0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","","",4,0,0,24,0,0,1,3,Minor (likely < $1 million),-99,A bus was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Ortega calls attack on supporters in Nicaragua a \"\"massacre\"\"","\"\" Agence France Presse -- English",July 22,"2014.\"","\"\"\"Deadly Attacks in Nicaragua Fuel Fears of 'Contras' Revival","\"\" InSight Crime",July 23,"2014.\"","\"\"\"Attacks on Sandinista bus caravans in Nicaragua leave 5 dead"
201407200058,2014,7,20,"",0,"",145,2,Central America & Caribbean,Matagalpa,Unknown,12.881158,-85.504658,4,0,The incident occurred on a road between San Ramon and El Jobo towns,"07/20/2014: Assailants attacked a bus carrying supporters of the Sandinista National Liberation Front between San Ramon and El Jobo towns, Matagalpa department, Nicaragua. One person was killed and four were wounded in the attack. Armed Forces for National Salvation - Army of the People (FASN-EP), an anti-Sandanista group, claimed responsibility for the incident.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Sandinista National Liberation Front (FSLN),Bus Caravan,145,Nicaragua,"","","","","","","","","","","","","","","","",Armed Forces for National Salvation - Army of the People (FASN-EP),"","","","","","",0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","","",1,0,0,4,0,0,1,3,Minor (likely < $1 million),-99,A bus was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","\"\"\"Ortega calls attack on supporters in Nicaragua a \"\"massacre\"\"","\"\" Agence France Presse -- English",July 22,"2014.\"","\"\"\"Deadly Attacks in Nicaragua Fuel Fears of 'Contras' Revival","\"\" InSight Crime",July 23,"2014.\"","\"\"\"Nicaragua: Attack on Sandinista Supporters Kills 5"
