199210130002,1992,10,13,"",0,"",46,11,Sub-Saharan Africa,Ngazidja,Moroni,-11.717216,43.247315,1,0,"","",1,1,1,0,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",3,Police,26,Prison/Jail,Govt,Jail holding rebel military members,46,Comoros,"","","","","","","","","","","","","","","","",Rebel Military Unit,"","","","","","",0,"","",0,100,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199403160005,1994,3,16,"",0,"",46,11,Sub-Saharan Africa,Ngazidja,Singani,-11.847549,43.317348,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),17,Head of State,Government,President Said Mohamad Djohar,46,Comoros,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199703130010,1997,3,13,"",0,"",46,11,Sub-Saharan Africa,Nzwani,Unknown,-12.213815,44.437061,4,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),17,Head of State,"",Prime Minister,46,Comoros,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199708210012,1997,8,21,"",0,"",46,11,Sub-Saharan Africa,Mwali,Fomboni,-12.28376,43.741621,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Prefecture building,46,Comoros,"","","","","","","","","","","","","","","","",Separatists,"","","","","","",0,"","",0,300,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199708210012, 199708210013"
199708210013,1997,8,21,"",0,"",46,11,Sub-Saharan Africa,Mwali,Fomboni,-12.28376,43.741621,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Prefecture building,46,Comoros,"","","","","","","","","","","","","","","","",Separatists,"","","","","","",0,"","",0,300,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199708210013, 199708210012"
