198004290005,1980,4,29,"",0,"",106,10,Middle East & North Africa,Jahra,Jahra,29.336143,47.658515,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",foreign ministry,"Sadeq Qotbazdeh, foreign minister",94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200512160003,2005,12,16,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"",12/16/2005: Unidentified perpetrators planted roadside bombs that killed two Pakistani nationals who were driving separate vehicles in Kuwait. The two victims were on their way to Iraq to deliver goods for their company.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","",Business/People traveling to Iraq,Business/People traveling from Kuwait to Iraq,153,Pakistan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Two roadside bombs were said to have been used.,2,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The two cars and the goods they were carrying must have been damaged.,0,"","","","","","","","","","","","","","","","This case is confusing because it involves three nations; Kuwait, Pakistan, Iraq; and an unknown motive or target; It is difficult to discern who the roadside bomb was planned for.","�Two Pakistani Drivers Killed in Roadside Bombing in Kuwait,� Karachi Islam, December 16, 2005.","","",CETIS,-9,-9,1,1,""
198005260002,1980,5,26,"",0,"",106,10,Middle East & North Africa,Jahra,Jahra,29.336143,47.658515,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,"",Iran Air Office,94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198006040002,1980,6,4,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Embassy,94,Iran,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rocket propelled grenade,0,"","",0,"","",1,3,Minor (likely < $1 million),999,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198006120020,1980,6,12,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"",Al-Ra'y Al-Amm Newspaper offices and presses,106,Kuwait,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198102070002,1981,2,7,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,Syria,"Abd as-Salam Sam an (36), Citizen/National",200,Syria,"","","","","","","","","","","","","","","","",Arab Revolution/Liberation Vanguard Organization,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Gunfire,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198102070004,1981,2,7,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,82,Labor Union Related,Iraqi Opposition against Saddam*,"Dr. Jasin Hammadi al-Mashhadani, Leader",95,Iraq,"","","","","","","","","","","","","","","","",Arab Revolution/Liberation Vanguard Organization,"","","","","","",0,"","",0,3,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198103280006,1981,3,28,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",Shipping Co. (Kuwait - Iranian Navigation Co),106,Kuwait,1,Business,"","","",Shipping Co. (Kuwait - Iranian Navigation Co),94,Iran,"","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198208230007,1982,8,23,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Embassy of UAE,"Mohammed Ibrahim al-Jowaid, Charge d'affairs",215,United Arab Emirates,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198312120006,1983,12,12,"",0,"",106,10,Middle East & North Africa,Ahmadi,Shuaibah,29.041111,48.1375,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,"",Oil Refinery at industrial complex (petrochemical complex),106,Kuwait,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","",Explosive; Incendiary,0,"","",10,"","",1,"","","","Damages: explosion, damamged perimeter fence (industrial complex)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
