199112050007,1991,12,5,"",0,"",123,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Town of Korakawa,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200805060016,2008,5,6,"",0,"",123,11,Sub-Saharan Africa,Segou,Diabaly,14.687669,-6.016563,1,0,"The attack took place in Diabaly, Segou, Mali, Africa at a Military base.","05/06/2008: On Tuesday morning in Diabaly, Segou, Mali, Tuareg rebels attacked a military base, leaving one person dead and stealing an assortment of supplies. No damage was reported.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Mali Army.,"The target was an army base in Djiabally, Segou region, Mali.",334,Asian,"","","","","","","","","","","","","","","","",Tuareg extremists,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"BBC Monitoring Africa, \"\"Tuareg Rebels Claims to Have Seized Army Base in Central Mali\"\"",LexisNexis Academic,BBC Monitoring Africa,May 8,"2008.\"","\"Nana Adu Ampofo, World Markets Research Centre, \"\"Insurgent Group Attacks Army Outpost in Mali\"\"",Globalinsight.com,May 7,"2008.\""
199112110010,1991,12,11,"",0,"",123,11,Sub-Saharan Africa,Timbuktu,TImbuktu,16.77532,-3.008265,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,City of Timbuktu,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Separatists,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,12,"","",7,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200805220008,2008,5,22,"",0,"",123,11,Sub-Saharan Africa,Kidal,Abeibara,19.107615,1.748384,1,0,"","05/22/2008: On Thursday, 15 Malian soldiers and 17 Tuareg rebels were killed and 31 others were injured during an attack on an army post in Abeibara, Kidal, Mali. Unknown firearms were used in the attack. A Malian army post was targeted.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Malian Army,A Malian army post,123,Mali,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,32,0,17,31,0,25,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Moussa Bolly, \"\"Mali Says 32 Killed in Insurgent Attack on Northern Army Base","\"\" Associated Press",May 23,"2008.\"","\"BBC News, \"\"Tuareg Rebels in Deadly Mali Raid","\"\" BBC News",May 22,"2008.\"",""
199112230009,1991,12,23,"",0,"",123,11,Sub-Saharan Africa,Timbuktu,Timbuktu,16.77532,-3.008265,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,6,Medical/Pharmaceutical,"",Maternity Clinic,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,6,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200807190003,2008,7,19,"",1,"",123,11,Sub-Saharan Africa,Kidal,Tessalit,20.197281,1.014004,1,0,"","7/19/2008: Suspected Tuareg rebels attacked a paramilitary outpost in Tessalit, Tessalit cercle, Mali.  The assailants kidnapped at least three soldiers and injured two more; they also seized vehicles, weapons and ammunition.  No group claimed responsibility for the incident and the outcome of the kidnapping is unknown.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,6,Hostage Taking (Kidnapping),"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Algerian paramilitary,A paramilitary outpost in Tessalit,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,"","","","","","Specific motive is unknown; however, sources speculate that the assailants were a breakaway faction of the Tuareg rebels that are fighting more greater autonomy.",1,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,2,0,0,-9,"","","","",1,3,0,-99,-99,"","",-9,"","","","","",7,Unknown,-99,"Officials state that only three soldiers were kidnapped, while military personnel state that as many as a dozen soldiers were kidnapped.","\"Tiemoko Diallo, \"\"Gunmen attack Mali outpost",seize soldiers,weapons,"\"\" Reuters",July 19,"2008.\"","","",UMD Algeria 2010-2012
199207060016,1992,7,6,"",0,"",123,11,Sub-Saharan Africa,Mopti,Dioura,14.885063,-5.220221,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Village of Dioura,123,Mali,"","","","","","","","","","","","","","","","",Tuareg Guerrillas,Guerrillas,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",1,2,0,"","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207060017,1992,7,6,"",0,"",123,11,Sub-Saharan Africa,Gao,Gao,16.273971,-0.041066,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,"",Tuareg and Arab Residents*,123,Mali,"","","","","","","","","","","","","","","","",Black Malian Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199207070007,1992,7,7,"",0,"",123,11,Sub-Saharan Africa,Mopti,Dombara,15.074595,-3.25133,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Village of Doumbera,123,Mali,"","","","","","","","","","","","","","","","",Tuareg Guerrillas,Guerrillas,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199405060001,1994,5,6,"",0,"",123,11,Sub-Saharan Africa,Bamako,Bamako,12.644684,-8.003768,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",1,Business,12,Construction,Caisse Francaise de Development,Offices,69,France,"","","","","","","","","","","","","","","","",Association of Students and Pupils in Mali (AEEM),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
