201704080052,2017,4,8,"",0,"",223,5,Southeast Asia,Dong Nai,Bien Hoa,10.957413,106.842687,1,0,"","04/08/2017: Assailants threw two incendiary devices at the Bien Hoa City Police Department warehouse in Bien Hoa, Dong Nai, Vietnam. There were no reported casualties but the warehouse was set on fire in the attack. The Provisional National Government of Vietnam claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Bien Hoa City Police Department,Police Warehouse,223,Vietnam,"","","","","","","","","","","","","","","","",Provisional National Government of Vietnam,"","","","","","",0,"","",0,2,2,1,8,Personal claim,"","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Petrol bombs were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),53000,A police warehouse was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Vietnam names US-based exile group a terrorist organization","\"\" San Jose Mercury News (California)",January 31,"2018.\"","\"\"\"Vietnam declares US-based anti-gov't organization terrorist group","\"\" Global Times",January 31,"2018.\"","\"\"\"Xinhua: 15 Imprisoned For Terrorist Act In Vietnam's HCM City"
201704220023,2017,4,22,"",0,"",223,5,Southeast Asia,Ho Chi Minh City,Ho Chi Minh City,10.818889,106.651944,1,0,The incident occurred at the Tan Son Nhat International Airport.,"04/22/2017: Assailants planted two incendiary devices at the Tan Son Nhat International Airport in Ho Chi Minh City, Vietnam. One device planted at Column 9 of the international terminal departure hall detonated while the second device failed to ignite. There were no reported casualties in the attack. The Provisional National Government of Vietnam claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",6,Airports & Aircraft,44,Airport,Tan Son Nhat International Airport,Airport,223,Vietnam,"","","","","","","","","","","","","","","","",Provisional National Government of Vietnam,"","","","","","",0,"","",0,1,1,1,8,Personal claim,"","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",Two remote-controlled petrol bombs hidden inside two cardboard boxes were used in the attack.,0,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Vietnam names US-based exile group a terrorist organization","\"\" San Jose Mercury News (California)",January 31,"2018.\"","\"\"\"Xinhua: 15 Imprisoned For Terrorist Act In Vietnam's HCM City","\"\" Xinhua",December 27,"2017.\"","\"\"\"Vietnam tries plotters of Tan Son Nhat bomb attack for terrorism"
