198112170002,1981,12,17,"",0,"",137,11,Sub-Saharan Africa,Sofala,Unknown,-19.203907,34.862417,4,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,Wildlife school,"John Burlison, 28, British ecologist/ Director",216,Great Britain,8,Educational Institution,49,School/University/Educational Building,Wildlife school,"Moises Carril, Mathematics teacher wildlife school",43,Chile,"","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,2,0,"","","",Mozambique,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198206000006,1982,6,0,"",0,"",137,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,"",Major highway between Malawi and Zimbabwe,137,Mozambique,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Cut,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198207100001,1982,7,10,"",0,"",137,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Railway line (linking Malawi with the sea),137,Mozambique,"","","","","","","","","","","","","","","","",Mozambican Rebels,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","Damages: explosion, damaged railway line",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198208100003,1982,8,10,"",0,"",137,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Train (Malawi-Beira line),137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Bazooka,14,"","",50,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198209000006,1982,9,0,"",0,"",137,11,Sub-Saharan Africa,Inhambane,Mazumba,-21.080321,34.903452,2,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",15,Religious Figures/Institutions,85,Religious Figure,Mavumba mission from Italy and Brazil,priest,98,Italy,"","","","","","","","","","","","","","","","",Anti-Government Guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,5,0,"","","",Mozambique,0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198209250001,1982,9,25,"",0,"",137,11,Sub-Saharan Africa,Sofala,Beira,-19.833307,34.849994,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",Power lines *,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","Damages: explosion, damage electrical lines, caused electrical outage",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198209250004,1982,9,25,"",0,"",137,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",Vehicle,137,Mozambique,"","","","","","","","","","","","","","","","",Insurgents,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Ambush,4,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198210000010,1982,10,0,"",1,11/9/1982,137,11,Sub-Saharan Africa,Manica,Unknown,-19.505234,33.438644,4,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,68,Named Civilian,unknown,"Orlando Martins, unknown *",162,Portugal,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,7,0,"","","",Mozambique,0,"","","","","",2,Hostage(s) released by perpetrators,7,"","","","",PGIS,0,1,1,1,""
198212090001,1982,12,9,"",0,"",137,11,Sub-Saharan Africa,Sofala,Beira,-19.817151,34.848605,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",21,Utilities,108,Oil,"British Petroleum, Caltex, and Mobil",Oil storage complex (called Munhava tanker farm),216,Great Britain,1,Business,1,Gas/Oil/Electric,Caltex,Oil storage complex (called Munhava tanker farm),217,United States,21,Utilities,108,Oil,Mobil,Oil storage complex (called Munhava tanker farm),217,United States,Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","",8,Incendiary,"","","","","","","","","","",Attacked; Fire,0,"","",0,"","",1,"","","","Damages: arson, destroyed 40 oil storage tanks (oil storage complex)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198212220006,1982,12,22,"",0,"",137,11,Sub-Saharan Africa,Zambezia,Unknown,-16.563899,36.609393,4,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,4,Multinational Corporation,CGE- Alsthom,"unknowns, Engineers",69,France,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,2,0,"","","",Mozambique,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198302070003,1983,2,7,"",0,"",137,11,Sub-Saharan Africa,Tete,Messeca,-15.448897,31.365087,2,1,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",19,Transportation,99,Bus (excluding tourists),"","Bus carrying soldiers of FPLM, on Road No.6",137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Ambush,"","","",0,"","",1,"","","","Damages: ambush, destroyed bus",1,-99,0,"","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198302110003,1983,2,11,"",0,"",137,11,Sub-Saharan Africa,Tete,Charre,-17.332612,35.147072,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",15,Religious Figures/Institutions,85,Religious Figure,Our Lady of Mercy Order,Maria Milagros Ormaechus; Maria Abella; Maria Merades Ayaso; nuns,185,Spain,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,3,0,"","","",Mozambique,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198302150007,1983,2,15,"",0,"",137,11,Sub-Saharan Africa,Gaza,Mabalane,-23.847558,32.621937,1,1,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Train on Maputo-Zimbabwe line,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Ambush,5,"","",0,"","",1,"","","","Damages: ambush, destroyed train, stole 14 AK-47s, 2 RPG-7s and an RPD machine gun",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198312070002,1983,12,7,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,1,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",house,183,South Africa,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",2,"","",1,"","","","Damages: explosion, broken windows, damaged fences of neighboring residences",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198402000004,1984,2,0,"",0,"",137,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Passenger Train,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,16,Unknown Explosive Type,"","","","",Mortars; Automatic firearms; Explosive,6,"","",11,"","",1,"","","","Damages: explosion/mortars, destroyed engine (passenger train)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198402280004,1984,2,28,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Maputo,"Constantino Cuamba, city council office worker and son Thomas, 9",137,Mozambique,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb,0,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198404000009,1984,4,0,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",21,Utilities,107,Electricity,"",Electric Power Plant and water pumping stations,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),Presumed,"","","","","",1,"","",0,"","","","","","","","","","","","",11,Sabotage Equipment,"","","","","","","","","","","","","","",Sabotage,0,"","",0,"","",1,"","","","Damages: sabotage, damaged equipment, caused blackout (electrical plant and water pumping stations)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198404090009,1984,4,9,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Passenger train (Manhica train),137,Mozambique,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Land mine,1,"","",31,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198404130001,1984,4,13,"",0,"",137,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",Pylon carrying 90% of Maputo's electricity needs from South Africa,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambican Rebels,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","Damages: explosion, destroyed electrical pylon, caused electrical outages",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198404210010,1984,4,21,"",0,"",137,11,Sub-Saharan Africa,Tete,Unknown,-16.134693,33.638691,4,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",5 Civilian trucks,137,Mozambique,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,5,Firearms,5,Unknown Gun Type,"","","","","","","","",Fire; Firearm,37,"","",19,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198404290002,1984,4,29,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,1,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",19,Transportation,99,Bus (excluding tourists),"",Passing Bus on road from Marracuene to Maputo,137,Mozambique,"","","","","","","","","","","","","","","","",Anti-Communist extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Ambush,2,"","",10,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198405160020,1984,5,16,"",0,"",137,11,Sub-Saharan Africa,Maputo,Goba,-26.199643,32.138373,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"","Swazi train ferrying sugar, molasses to Mozambique",197,Swaziland,"","","","","","","","","","","","","","","","",African National Congress (South Africa),"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,11,Sabotage Equipment,"","","","","","","","","","",Automatic firearm; Derailed,0,"","",2,"","",1,"","","","Damages: train damaged, caused train to derail (train ferrying sugar and molasses)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198406060009,1984,6,6,"",0,"",137,11,Sub-Saharan Africa,Maputo,Unknown,-26.458805,32.228849,4,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"",Civilian bus as it traveled along main road,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Fired upon,10,"","",19,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198407160003,1984,7,16,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.968189,32.597826,1,0,"","",1,1,1,-9,"","",0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","",2 vacant lots in Polana area,137,Mozambique,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,3,Minor (likely < $1 million),0,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
