199610090006,1996,10,9,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Dohanyi Utez  Synagogue,synagogue,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199610260027,1996,10,26,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",Car belonging to gambling machine operator,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199610280009,1996,10,28,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,"",car showroom,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199610280009, 199610280010"
199610280010,1996,10,28,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,"",car showroom,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199610280010, 199610280009"
199610300010,1996,10,30,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",White Hourse Night Club,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199611130012,1996,11,13,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,Leroy Country Pub,Nightclub,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199611200004,1996,11,20,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",0,0,0,1,Assassination,"","","","",1,Business,"","","",Businessman,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Small caliber,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199611240010,1996,11,24,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,8,Unarmed Assault,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Motherland Party (ANAVATAN),Leader,209,Turkey,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,22,"Hands, Feet, Fists","","","","","","","","","","","","",Fists,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199611260008,1996,11,26,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",1,Business,"","","",Businessman,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Small caliber,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199612040011,1996,12,4,"",0,"",90,9,Eastern Europe,Budapest,Budapest,47.498406,19.040758,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",Massage Parlor,90,Hungary,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
