198305280006,1983,5,28,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Gov't Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198305280007,1983,5,28,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Gov't Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198305280008,1983,5,28,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Gov't Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198305280009,1983,5,28,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Gov't Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198305280010,1983,5,28,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,"",Court House,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198305280011,1983,5,28,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Station,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198305280012,1983,5,28,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Gov't Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198305280013,1983,5,28,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Gov't Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198305280014,1983,5,28,"",0,"",81,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Gov't Building,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198311140003,1983,11,14,"",0,"",81,2,Central America & Caribbean,Basse-Terre,Basse-Terre,15.998761,-61.725646,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",Office,81,Guadeloupe,"","","","","","","","","","","","","","","","",Guadeloupe Liberation Army,"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
