197606050001,1976,6,5,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",22,Violent Political Party,110,Party Office/Facility,Mozambique Liberation Front (FRELIMO),Offices,162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197606200001,1976,6,20,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",Cabora-Bassa Hydroelectric complex,162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197607140002,1976,7,14,"",0,"",162,8,Western Europe,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"","2 high tension power towers, Gas & Electric Co.",162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197607200002,1976,7,20,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Angola House,162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197607220002,1976,7,22,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,"",Mozambique Airways Offices,137,Mozambique,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
197611150002,1976,11,15,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"",home of former Agriculture minister & leading socialist left winger *,162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197611210001,1976,11,21,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"",bomb at home Azores Representative,162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197612060002,1976,12,6,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"","rail line, Lisbon to Estoril",162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),50000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197612060003,1976,12,6,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Lisbon- Sintra Rail Line,162,Portugal,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197612140003,1976,12,14,"",0,"",162,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"",weekly newspaper O Pais (conservative),162,Portugal,"","","","","","","","","","","","","","","","",Communists,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197703160001,1977,3,16,"",0,"",162,8,Western Europe,Azores,Azores,38.721642,-27.220577,4,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"",political leaders residence,162,Portugal,"","","","","","","","","","","","","","","","",Front For the Liberation of the Azores,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),1500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197705160002,1977,5,16,"",0,"",162,8,Western Europe,Azores,Azores,38.721642,-27.220577,4,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Govt. bldg,162,Portugal,"","","","","","","","","","","","","","","","",Front For the Liberation of the Azores,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),11000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197705160003,1977,5,16,"",0,"",162,8,Western Europe,Azores,Azores,38.721642,-27.220577,4,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),"",jeep,162,Portugal,"","","","","","","","","","","","","","","","",Front For the Liberation of the Azores,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
