201605190029,2016,5,19,"",0,"",161,9,Eastern Europe,Lower Silesia,Wroclaw,51.10908,17.034502,1,0,"","05/19/2016: An explosive device detonated shortly after being removed from a bus in Wroclaw, Poland. At least one person was injured in the blast. An anti-immigrant extremist, identified as Pawel R., claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),Unknown,Bus,161,Poland,"","","","","","","","","","","","","","","","",Anti-Immigrant extremists,"","","","","","The specific motive is unknown; however, sources suspected that the attack may have been related to Pawel R.'s anti-immigration sentiments.",1,"","",1,1,1,1,8,Personal claim,"","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A homemade explosive device containing nails was used in the attack.,0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Poland's suspect in home-made bomb blast confesses","\"\" Bristol Herald Courier",May 25,"2016.\"","\"\"\"Bomb explodes seconds after being removed from Polish bus","\"\" UAE NewsApp.com",May 19,"2016.\"","\"\"\"Polish police detain suspect in home-made bomb blast"
201605230039,2016,5,23,"",0,"",161,9,Eastern Europe,Masovia,Warsaw,52.179907,20.948376,1,0,The incident occurred in the Wlochy neighborhood.,"05/23/2016: Three assailants were arrested while planting explosive devices under police vehicles in Warsaw, Masovia, Poland. Police later neutralized the explosive devices. No group claimed responsibility for the incident; however, sources attributed the attack to anarchists.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Policja,Vehicles,161,Poland,"","","","","","","","","","","","","","","","",Anarchists,"","","","","","",0,"","",0,3,3,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A homemade explosive device containing flammable liquids was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"3 Polish men held for planting explosive under police cars","\"\" News-Times",May 28,"2016.\"","\"\"\"�Anarchists� arrested after trying to blow up police cars","\"\" Polish Express",May 26,"2016.\"","\"\"\"Poland: Police avert explosions in Warsaw"
201702150046,2017,2,15,"",0,"",161,9,Eastern Europe,Greater Poland,Klodawa,52.254266,18.913468,1,0,"","02/15/2017: An explosive device detonated at a police station in Klodawa, Greater Poland, Poland. There were no reported casualties, though the building was damaged in the blast. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Policja Wielkopolska,Police Station,161,Poland,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",A two-kilogram homemade explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A police station was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Bomb explodes at Polish police station","\"\" Radio Poland",February 16,"2017.\"","\"\"\"Bomb explosion at the police station in Klodawa. \"\"The explosion was very strong\"\"","\"\" RMF 24",February 16,"2017.\"","\"\"\"Bomb explosion at the police station in Klodawa. Explosion could kill someone"
