200906200013,2009,6,20,"",0,"",185,8,Western Europe,Basque Country,San Sebastian,43.291618,-1.977903,1,0,"The attack took place in San Sebastian, Vizkaya/Biscay, Spain.","06/20/2009: On Saturday night at 0145, in San Sebastian, Vizkaya/Biscay, Spain, assailants firebombed a bus, destroying the bus and damaging nine nearby vehicles. No group claimed responsibility, although it was widely believed separatists were responsible.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,99,Bus (excluding tourists),"",A bus was targeted in this attack.,185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,6,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",An unknown incendiary device was used in the attack.,0,0,0,0,0,0,1,4,Unknown,"",The attack destroyed the bus and damaged nine nearby vehicles.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One Bus Destroyed",Nine Vehicles Damaged in Firebombing by Suspected Separatists in San Sebastian,Pais Vasco,Spain,"\"\" Worldwide Incidents Tracking System",November 19,"2009.\"","\"Agence France Presse / AFP (France), \"\"Hooded Group Burns Bus in Basque Country","\"\" LexisNexis Academic"
200907100002,2009,7,10,"",0,"",185,8,Western Europe,Basque Country,Durango,43.169068,-2.632655,1,0,"The attack occurred in front of the Socialist Party of the Basque Country headquarters, in Durango, Pais Vasco, Spain.","07/10/2009: On Friday night at about 0015, in Durango, Basque, Pais Vasco, Spain, an improvised explosive device exploded in front of the Socialist Party of the Basque Country headquarters, damaging the building but causing no casualties. No group claimed responsibility, although it was widely believed Basque Fatherland and Liberty (ETA) was responsible.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Spanish Government,The Socialist Party of the Basque Country headquarters was targeted in the attack.,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,-9,4,Unknown,"",The attack caused damage to the Socialist Party of the Basque Country headquarters.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One Political Party Office Damaged in IED Attack by Suspected ETA in Durango",Pais Vasco,Spain,"\"\" Worldwide Incidents Tracking System",January 06,"2010.\"","\"Agence France Presse / AFP (France), \"\"Bomb Hits Socialist Party Office in Basque Country","\"\" Agence France Presse / AFP (France)",July 10
200907290025,2009,7,29,"",0,"",185,8,Western Europe,Castile and Leon,Burgos,42.340892,-3.699762,1,0,"The attack took place in Burgos, Spain.","07/29/2009: On Wednesday night around 0400, in Burgos, Spain, 46 people were slightly injured when a car bomb, planted by suspected members of the Basque separatist group ETA (Basque Homeland and Freedom), exploded outside a police compound in northern Spain. The blast, which occurred in the city of Burgos, ripped away most of the outer wall of the 14-storey barracks, and gouged a crater that had been filled with water from broken underground pipes.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Spanish Civil Guard,A Civil Guard police barracks,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,46,0,0,1,2,Major (likely >= $1 million but < $1 billion),"","The blast ripped away most of the outer wall of the 14-storey barracks, and gouged a crater that had been filled with water from broken underground pipes.",0,"","","","","","","","","","","","","","","","","\"China View, \"\"Fourty-Six People Wounded in Car Bomb in Burgos","\"\" http://news.xinhuanet.com/english/2009-07/29/content_11793719.htm (August 03","2009).\"","\"National Counterterrorism Center, \"\"Thirty-Two Police Officers",Twenty Civilians,Twelve Children Wounded in VBIED Attack by ETA in Burgos,Castilla y Leon,Spain,"\"\" Worldwide Incidents Tracking System"
200907300018,2009,7,30,"",0,"",185,8,Western Europe,Balearic Islands,Calvia,39.565237,2.504216,1,1,"The attack took place near Calvia, Islas Baleares, Spain.","07/30/2009: On Thursday afternoon at about 1400, near Calvia, Islas Baleares, Spain, assailants detonated an improvised explosive device (IED) that was attached to a Civil Guard vehicle, killing two Civil Guard officers and destroying the vehicle. Authorities found a second IED attached to a nearby vehicle and safely defused it. Basque Fatherland and Liberty (ETA) claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Spanish Law Enforcement,A Civil Guard vehicle,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,1,10,Unknown,"","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,2,0,0,0,0,0,-9,4,Unknown,"",The attack destroyed a vehicle.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Two Police Officers Killed in IED Attack by ETA near Calvia",Islas Baleares,Spain,"\"\" Worldwide Incidents Tracking System",January 07,"2010.\"","\"CNN (Cable News Network), \"\"Two Guards Die in Latest Spain Bombing","\"\" CNN (Cable News Network)",July 30
200908090005,2009,8,9,"",0,"",185,8,Western Europe,Balearic Islands,Palma de Mallorca,39.569505,2.649965,1,0,"","08/09/2009: On Sunday, in Palma, Islas Baleares, Spain, an improvised explosive device exploded in a supermarket, damaging the market but causing no casualties. Basque Fatherland and Liberty (ETA) claimed responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",A supermarket was targeted in the attack.,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","The attack caused property damage, although no monetary amount was established.",0,"","","","","","","","","","","","","","","","","Agence France Presse, �Bomb Blast Hit Majorca, ETA Suspected: Authorities,� LexisNexis Academic, Agence France Presse, August 9, 2009.","\"National Counterterrorism Center, \"\"One Market Damaged in IED Attack by ETA in Palma",Islas Baleares,Spain,"\"\" Worldwide Incidents Tracking System",January 12,"2010.\"","\"Deutsche Press-Agentur, \"\"Urgent: Third Bomb Explodes in Majorca","\"\" LexisNexis Academic"
200908090006,2009,8,9,"",0,"",185,8,Western Europe,Balearic Islands,Palma de Mallorca,39.569505,2.649965,1,0,"","08/09/2009: On Sunday, in Palma, Islas Baleares, Spain, an improvised explosive device exploded in the La Rigoletta restaurant, damaging the restaurant and causing minor injuries after the bar was warned of an imminent blast. Basque Fatherland and Liberty (ETA) claimed responsibility.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,La Rigoletta,La Rigoletta restaurant was targeted in the attack.,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,1,10,Unknown,"","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,2,0,0,1,3,Minor (likely < $1 million),"",The attack damaged the targeted restaurant.,0,"","","","","","","","","","","","","","","","","\"CNN (Cable News Network), \"\"Bombs Hit Commercial Areas of Spanish Island; No One Hurt","\"\" CNN",August 9,"2009.\"","\"Presstv.ir, \"\"Bomb Explosion Hits Majorca Bar","\"\" http://www.presstv.ir/detail.aspx?id=102962&sectionid=351020606 (August 9","2009).\"","\"National Counterterrorism Center, \"\"One Restaurant Damaged in IED Attack by ETA in Palma",Islas Baleares
200908090007,2009,8,9,"",0,"",185,8,Western Europe,Balearic Islands,Palma de Mallorca,39.569505,2.649965,1,0,"","08/09/2009: On Sunday morning, in Palma, Islas Baleares, Spain, an improvised explosive device exploded in a restaurant, damaging the restaurant but causing no casualties. Basque Fatherland and Liberty (ETA) claimed responsibility.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",A restaurant was targeted in the attack.,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,1,10,Unknown,"","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack damaged the targeted restaurant.,0,"","","","","","","","","","","","","","","","","Agence France Presse, �Bomb Blast Hit Majorca, ETA Suspected: Authorities,� LexisNexis Academic, Agence France Presse, August 9, 2009.","\"National Counterterrorism Center, \"\"One Restaurant Damaged in IED Attack by ETA in Palma",Islas Baleares,Spain,"\"\" Worldwide Incidents Tracking System",January 12,"2010.\"","\"CNN (Cable News Network), \"\"Bomb Hit Commercial Areas of Spanish Island; No One Hurt","\"\" LexisNexis Academic"
200908090008,2009,8,9,"",0,"",185,8,Western Europe,Balearic Islands,Palma de Mallorca,39.569505,2.649965,1,0,"","08/09/2009: On Sunday, in Palma, Islas Baleares, Spain, an improvised explosive device exploded in a restaurant, damaging the restaurant but causing no casualties. Basque Fatherland and Liberty (ETA) claimed responsibility.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",A restaurant,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,1,10,Unknown,"","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack damaged the targeted restaurant.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One Restaurant Damaged in IED Attack by ETA in Palma",Islas Baleares,Spain,"\"\" Worldwide Incidents Tracking System",January 12,"2010.\"","\"Press TV, \"\"Bomb Explosion Hits Majorca Bar","\"\" http://www.presstv.ir/detail.aspx?id=102962&sectionid=351020606 (August 9","2009).\""
200908270009,2009,8,27,"",0,"",185,8,Western Europe,Basque Country,Okondo,43.15256,-3.028622,1,0,The attack occurred at the entrance of a public swimming pool in Okando.,"08/27/2009: On Thursday night at 0145, in Okondo, Vizkaya/Biscay, Spain, a firebomb exploded at the entrance to a public swimming pool, damaging the entrance but causing no casualties. No group claimed responsibility, although it was widely believed Basque Fatherland and Liberty (ETA) was responsible.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","",A public swimming pool was targeted in the attack.,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","","","","","",A firebomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The entrance to the pool was damaged in the attack.,0,"","","","","","","","","","","","","","","","","Agence France Presse, �Explosive Device Goes Off at Swimming Pool in Spain's Basque Country,� Agence France Presse, August 27, 2009.","\"National Counterterrorism Center, \"\"One Public Swimming Pool Damaged in Firebombing by Suspected ETA in Oquendo",Pais Vasco,Spain,"\"\" Worldwide Incidents Tracking System",January 12,"2010.\"","",ISVG
200910160002,2009,10,16,"",0,"",185,8,Western Europe,Basque Country,Bilbao,43.258434,-2.921819,1,0,"","10/16/2009: On Friday night around 2200, in Bilbao, Vizkaya/Biscay, Spain, assailants stopped a bus, forced the driver out of the vehicle and threw incendiaries on the bus, destroying the bus but causing no casualties. No group claimed responsibility, although it was widely believed Basque Fatherland and Liberty (ETA) was responsible.",1,1,1,0,"","",0,1,0,2,Armed Assault,7,Facility/Infrastructure Attack,"","",19,Transportation,99,Bus (excluding tourists),"",Assailants threw a grenade onto a bus.,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","",Unknown incendiary devices were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","The attack destroyed the bus, but caused an unknown amount of property damage.",0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One Bus Destroyed in Incendiary Attack by Suspected ETA in Bilbao",Pais Vasco,Spain,"\"\" Worldwide Incidents Tracking System",April 09,"2010.\"","Agence France Presse, �Basque Separatists Fingered for Bombing Attacks in Spain,� LexisNexis Academic, Agence France Presse, October 08, 2009.","",ISVG
200910170003,2009,10,17,"",0,"",185,8,Western Europe,Basque Country,Durango,43.169068,-2.632655,1,0,Incendiaries were thrown onto a bus in Durango.,"10/17/2009: On Saturday night around 0345, in Durango, Vizkaya/Biscay, Spain, assailants stopped a bus, forced the passengers out of the vehicle and threw incendiaries on the bus, destroying the bus but causing no casualties. No group claimed responsibility, although it was widely believed Basque Fatherland and Liberty (ETA) was responsible.",1,1,1,0,"","",0,1,0,2,Armed Assault,7,Facility/Infrastructure Attack,"","",19,Transportation,99,Bus (excluding tourists),"",A grenade was thrown onto a bus.,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",9,Melee,21,Blunt Object,8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","Masked attackers armed with metal bars and baseball bats, threw  incendiaries on the bus.",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","The attack destroyed the bus, but caused an unknown amount of property damage.",0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One Bus Destroyed in Incendiary Attack by Suspected ETA in Durango",Pais Vasco,Spain,"\"\" Worldwide Incidents Tracking System",April 9,"2010.\"","Agence France Presse, �Spain Hit by Second Bus Petrol Bomb Attack in Two Days,� LexisNexis Academic, Agence France Presse, October 18, 2009.","",ISVG
200911270007,2009,11,27,"",0,"",185,8,Western Europe,Basque Country,Getxo,43.344167,-3.006389,1,0,"The incident occurred at the Aiboa underground metro station, in Getxo, Vizkaya/Biscay, Spain.","11/27/2009: On Friday night at about 0240, in Getxo, Vizkaya/Biscay, Spain, assailants set fire to ticket machines and an office at the Aiboa underground metro station, damaging the station but causing no casualties. No group claimed responsibility.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,102,Subway,"",The Aiboa underground metro station,185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",An unknown incendiary device was used in the attack.,0,0,0,0,0,0,1,4,Unknown,"","Ticket machines and an office were damaged in the attack,",0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One Metro Station Damaged in Arson in Getxo",Pais Vasco,Spain,"\"\" Worldwide Incidents Tracking System",April 15,"2010.\"","\"Deutsche Presse-Agentur, \"\"ETA Supporters Burn Bus and Subway Station in Basque Region","\"\" LexisNexis Academic",Deutsche Presse-Agentur
201006240011,2010,6,24,"",0,"",185,8,Western Europe,Basque Country,Salvatierra,42.852442,-2.389455,1,0,The incident occurred at a police station on Fueros Street in Salvatierra.,"06/24/2010: On Thursday night at 0200, in Salvatierra, Pais Vasco, Spain, unidentified assailants threw seven Molotov cocktails and paint at the Agurain police station on Fueros Street, causing minor damage to the police station but causing no casualties. No group claimed responsibility, although authorities called the attack an act of radical terrorism.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Salvatierra Law Enforcement,A police station,185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,11,Sabotage Equipment,"","","","","","","","","","",Seven Molotov cocktails and paint were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused minor damage to the police station,0,"","","","","","","","","","","","","","","",The summary of this incident was partially based on articles originally written in Spanish.,"\"National Counterterrorism Center, \"\"One police Station Damaged in Incendiary Attack in Salvatierra",Pais Vasco,Spain,"\"\" Worldwide Incidents Tracking System",October 26,"2010.\"","\"Terra, \"\"Police Ertzaintza Post Attacked with Molotiv Cocktails in Salvatierra (�lava)","\"\" http://noticias.terra.es/2010/mundo/0624/actualidad/atacan-con-cocteles-molotov-un-puesto-de-la-ertzaintza-en-salvatierra-alava.aspx (June 24","2010).\""
201009160029,2010,9,16,"",0,"",185,8,Western Europe,Galicia,Pontevedra,42.433619,-8.648053,1,0,"The attack took place at an office of a local Socialist Party in Pontevedra, Galicia, Galicia, Spain.","09/16/2010: On Thursday night around 0200, in the town of Pontevedra in Galicia, Galicia, Spain, an improvised explosive device was detonated by unidentified militants, damaging a local branch of Spain�s ruling Socialist Party and nearby buildings and cars. No casualties were reported and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Socialist Party,A Socialist party office,185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack was to intimidate Spain's ruling Socialist Party.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,4,Unknown,"",The attack damaged a Socialist party office and nearby buildings and cars.,0,"","","","","","","","","","","","","","","","","\"Fang Yang, \"\"Two Bombs Explode in Northern Spain","\"\" Xinhua News Agency",September 16,2010,"http://news.xinhuanet.com/english2010/world/2010-09/16/c_13515419.htm.\"","\"Agence France Presse, \"\"Blast Damages Political Office in Spain's Galicia Region","\"\" LexisNexis Academic",Agence France Presse,September 16
201009160031,2010,9,16,"",0,"",185,8,Western Europe,Basque Country,Vitoria,42.84964,-2.692359,1,0,"The attack took place outside an industrial area in Vitoria, Vizcaya, Spain.","09/16/2010: On Thursday morning, in Vitoria city, Vizcaya, Spain, a small improvised explosive device consisting of a butane gas canister and a fire-work style rocket was detonated outside an industrial area by unidentified militants. The attack caused an unknown amount of property damage and no casualties. No group claimed responsibility, but a police spokesman blamed the attack on Basque Fatherland And Liberty sympathizers.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","",An industrial area,185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",An improvised explosive device was used in the attack.,0,0,0,0,0,0,1,4,Unknown,"",The attack caused an unknown amount of property damage.,0,"","","","","","","","","","","","","","","","The available sources listed the date of the event as 09/15/2010 and 09/16/2010, so the majority date reported has been used.","\"Jane's Intelligence, \"\"Unidentified Militants Detonate IED in Spain's Basque Region","\"\" Terrorism Watch Report",BBC,September 16,"2010.\"","\"National Counterterrorism Center, \"\"Several Businesses Damaged in IED Attack in Vitoria-Gasteiz",Pais Vasco,Spain,"\"\" Worldwide Incidents Tracking System"
201209150013,2012,9,15,"",0,"",185,8,Western Europe,Galicia,Vigo,42.240599,-8.720727,1,0,"","09/15/2012: Two explosive devices were found in the trunk of a car in Vigo city, Galicia province, Spain. No group claimed responsibility for the incident; however, a source suspected Resistencia Galega.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",20,Unknown,"","",Unknown,Unknown,185,Spain,"","","","","","","","","","","","","","","","",Resistencia Galega,"","","","","","",1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Two explosive devices concealed inside a vehicle's trunk were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Four held in Spain as explosives found","\"\" Scotsman",September 16,"2012.\"","","",START Primary Collection,0,1
201302070008,2013,2,7,"",0,"",185,8,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,0,"","02/07/2013: A homemade explosive device was discovered near a confessional box inside the Almudena Cathedral in Madrid city, Madrid autonomous community, Spain. Police defused the device before it could detonate. The Mateo Morral Insurrectionist Commandos claimed responsibility for the incident, stating that they wanted to target a site that was sacred to the monarchy.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Almudena Cathedral,Confessional Box,185,Spain,"","","","","","","","","","","","","","","","",Mateo Morral Insurrectionist Commandos,"","","","","","According to a statement published on the Internet, the anarchist group, Mateo Morral Insurrectionist Commandos, claimed responsibility, stating that it wanted to attack places that the Spanish Borbon monarchy considers sacred.",0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","","A homemade explosive device containing 200 grams of gunpowder, a kilogram of metal screws, a gas cylinder, and an alarm clock detonator was used in the attack.",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Anarchists claim responsibility for bomb in Madrid cathedral","\"\" Deutsche Presse-Agentur",February 8,"2013.\"","\"\"\"Anarchists claim responsibility for attempted bombing in Spain","\"\" EFE News Service",February 8,"2013.\"","\"\"\"Police   defuse bomb   inside Madrid cathedral"
201304190037,2013,4,19,"",0,"",185,8,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,0,"","04/19/2013: Assailants mailed an explosive device hidden in a sex toy to a private Legionnaires of Christ Movement school in Madrid city, Madrid province, Spain. This was one of at least two such devices, one of which detonated in transit. A postal worker was injured in the blast. The attacks were claimed by a group that called itself the Anticlerical Pro Sex Toys Group.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,Legionnaires of Christ Movement,Headteacher,185,Spain,"","","","","","","","","","","","","","","","",Anti-Clerical Pro-Sex Toys Group,"","","","","","",0,"","",0,-99,0,1,4,E-mail,"","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosives hidden in sex-toy packaging were used in the attack.,0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Anarchists Target Spanish Catholics With Exploding Sex Toys","\"\" International Business Times UK",April 20,"2013.\"","\"\"\"Spanish anarchists send top Catholics explosive packages containing vibrators","\"\" UPI",April 19,"2013.\"","\"\"\"Spanish anarchists target church with explosive vibrators"
201304200031,2013,4,19,"",0,"",185,8,Western Europe,Basque Country,Pamplona,42.815372,-1.653616,1,0,"","04/19/2013: Assailants mailed an explosive device hidden in a sex toy to Archbishop Francisco Perez in Pamplona, Navarre province, Spain. This was one of at least two such devices, one of which detonated in transit. No one was injured in this attack. The attacks were claimed by a group that called itself the Anticlerical Pro Sex Toys Group.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Unknown,Archbishop of Pamplona: Francisco Perez,185,Spain,"","","","","","","","","","","","","","","","",Anti-Clerical Pro-Sex Toys Group,"","","","","","",0,"","",0,-99,0,1,4,E-mail,"","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",A mini bomb concealed in a sex toy was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Anarchists Target Spanish Catholics With Exploding Sex Toys","\"\" International Business Times UK",April 20,"2013.\"","\"\"\"Spanish anarchists send top Catholics explosive packages containing vibrators","\"\" UPI",April 19,"2013.\"","\"\"\"Spanish anarchists target church with explosive vibrators"
201310020025,2013,10,2,"",0,"",185,8,Western Europe,Aragon,Zaragoza,41.648791,-0.889581,1,0,"","10/02/2013: An explosive device detonated inside the Basilica of Our Lady of the Pillar in Zaragoza city, Aragon province, Spain. There were no reported casualties in the blast. Mateo Morral Insurrectionist Commandos claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Basilica of Our Lady of the Pillar,Catholic Cathedral,185,Spain,"","","","","","","","","","","","","","","","",Mateo Morral Insurrectionist Commandos,"","","","","","In a statement posted on an anarchist Internet forum, the Mateo Morral Insurrectionist Commandos claimed responsibility for the incident and stated that the cathedral was targeted due to its alleged ties with the fascist past of Spain. The group also indicated that it was targeting locations that were regarded as sacred to the Spanish monarchy.",0,"","",0,-99,0,1,7,"Posted to website, blog, etc.","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","","A small, homemade explosive device was used in the attack.",0,0,0,0,0,0,1,4,Unknown,-99,The Basilica of Our Lady of the Pilar was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Explosion at Spanish cathedral","\"\" CNN",October 2,"2013.\"","\"\"\"Anarchists claim responsibility for bomb in Spanish church","\"\" Europe Online Magazine",October 3,"2013.\"","\"\"\"Spanish Anarchist Group Claims Small Church Blast"
201310070049,2013,10,7,"",0,"",185,8,Western Europe,Galicia,Beade,42.326524,-8.128394,1,0,"","10/07/2013: An explosive device detonated in the town hall of Beade town, Galicia region, Spain. There were no reported injuries; however, the building was heavily damaged in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Resistencia Galega.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Government of Beade,Mayor: Senen Pousa,185,Spain,"","","","","","","","","","","","","","","","",Resistencia Galega,"","","","","","The specific motive is unknown; however, officials stated that the bomb may have been planted by a group advocating the independence of the north-western region of Galicia.",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,-99,The town hall building was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Bomb explodes   outside Spanish town hall","\"\" The Associated Press",October 1,"2014.\"","\"\"\"'Pro-Franco' mayor targeted by town hall bombersOurense - (7/10/2013)","\"\" Think Spain",October 12,"2013.\"","\"\"\"Bomb at city hall targets 'Pro Franco' mayor"
