201409290049,2014,9,29,"",0,"",30,3,South America,Federal,Brasilia,-15.784282,-47.875568,1,0,"","09/29/2014: An assailant took a man hostage at a hotel in Brasilia city, Federal, Brazil. The hostage was forced to wear a vest allegedly containing explosives. After seven hours of negotiations, the hostage was set free. The assailant was identified as Jac Souza dos Santos, a former council member and member of the Progressive Party. Dos Santos demanded that the government enforce the Clean Record Law, which prevents those with police records from running for office. He also demanded that Italian activist Cesare Battisti be released.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,8,Hotel/Resort,Saint Peter Hotel,Chief Messenger: Jose Ailton dos Santos,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","An individual, identified as Jac Souza dos Santos, claimed responsibility for the incident and demanded the application of the Clean Record law, which prevents politicians with corruption accusations from running for office. Dos Santos also demanded the extradition of Cesare Battisti, a former member of the Armed Proletarians for Communism.",0,"","",1,1,1,1,8,Personal claim,"","","","","","","",7,Fake Weapons,"","","","","","","","","","","","","","",A vest outfitted with PVC pipe filled with sawdust and sand was used in the attack.,0,0,0,0,0,0,0,"","","","",1,1,0,7,"","","",0,"","","","","",2,Hostage(s) released by perpetrators,1,"","\"\"\"�Terrorist� in Brazil Frees Hostage Unharmed","\"\" Latin American Herald Tribune",September 29,"2014.\"","\"\"\"Gunman holding hostage in Brazilian hotel has turned himself into police",local media reports,"\"\" Fox News Latino",September 29,"2014.\""
201505130058,2015,5,13,"",1,"",30,3,South America,Minas Gerais,Unknown,-18.512178,-44.555031,4,0,"","05/13/2015: Assailants abducted Evany Jose Metzker from Minas Gerais state, Brazil. Metzker, a Brazilian blogger who denounced corrupt politicians and investigated child prostitution and drug trafficking, was killed and his body was discovered on May 18, 2015. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,"","","","",10,Journalists & Media,56,Other (including online news agencies),Coruja do Vale,Blogger: Evany Jose Metzker,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",1,1,0,"",5,"","",0,"","","","","",4,Hostage(s) killed (not during rescue attempt),0,There is doubt that this incident meets terrorism-related criteria. Sources noted that the victim was known for denouncing organized crime groups and corrupt politicians.,"\"\"\"Journalist Who Denounced Drug Trafficking Murdered in Brazil","\"\" The New York Times",May 27,"2015.\"","\"\"\"Brazilian anti-corruption blogger Evany Jos� Metzker found dead","\"\" Deutsche Welle",May 21,"2015.\"","\"\"\"Brazil Journalist Murder Highlights Violence Against Reporters In The Country"
201505230043,2015,5,23,"",0,"",30,3,South America,Bahia,Conceicao da Feira,-12.50828,-38.998179,1,0,"","05/23/2015: Assailants abducted Djalma Santos da Conceicao from a bar in Conceicao da Feira town, Bahia state, Brazil. Da Conceicao, a journalist known for covering drug trafficking and organized crime, was tortured and killed shortly after being kidnapped. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,RCA FM,Journalist: Djalma Santos da Conceicao,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,5,Firearms,3,Handgun,"","","","","","","","",Machine guns and pistols were used in the attack.,1,0,0,0,0,0,0,"","","","",1,1,0,-99,"","","",0,"","","","","",4,Hostage(s) killed (not during rescue attempt),0,"There is doubt that this incident meets terrorism-related criteria, given that the attack may have been prompted by the victim's anti-crime reporting.","\"\"\"Journalist Who Denounced Drug Trafficking Murdered in Brazil","\"\" The New York Times",May 27,"2015.\"","\"\"\"BBC Monitoring: The Media this Week: 28 May 15 - Issue No 21","\"\" UNKNOWN SOURCE",May 28,"2015.\"",""
201507300031,2015,7,30,"",0,"",30,3,South America,Sao Paulo,Sao Paulo,-23.582734,-46.611418,1,0,"","07/30/2015: Assailants threw an explosive device at the Lula Institute headquarters in Sao Paulo city, Sao Paulo state, Brazil. The building was damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",12,NGO,61,Domestic NGO,Lula Institute,Institute,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Police officers inspect damage caused by bomb in Sao Paulo",Brazil,"\"\" Xinhua News Agency",August 1,"2015.\"","","",START Primary Collection,-9
201508060105,2015,8,6,"",0,"",30,3,South America,Ceara,Camocim,-2.906273,-40.79279,1,0,"","08/06/2015: Assailants opened fire on Gleydson Carvalho in Camocim town, Ceara state, Brazil. Carvalho, a radio journalist, was killed in the attack. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Radio Liberdade,Journalist: Gleydson Carvalho,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources suspected that Gleydson Carvalho was targeted for criticizing the public administration of the town.",0,"","",0,2,0,0,"","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols were used in the attack.,1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",There is doubt that this incident meets terrorism-related criteria. Sources suspected that the attack may have been related to Carvalho's denunciation of political corruption.,"\"\"\"Fourth Brazilian journalist killed since start of year","\"\" Al Jazeera",August 8,"2015.\"","\"\"\"Journalist denouncing corruption shot dead in Brazil","\"\" New Europe",August 10,"2015.\"","\"\"\"Gunmen shoot and kill radio journalist in northeast Brazil"
201510050073,2015,10,5,"",0,"",30,3,South America,Sao Paulo,Sao Paulo,-23.565073,-46.652833,1,0,The incident occurred in the financial district.,"10/05/2015: An explosive device was discovered and safely defused at a taxi stand in Sao Paulo, Brazil. No group claimed responsibility for the incident.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",19,Transportation,105,Taxi/Rickshaw,Unknown,Taxi Stand,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,14,Time Fuse,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Brazil police safely detonate bomb found in heart of Sao Paulo","\"\" EFE Newswire - Americas in Focus",October 5,"2015.\"","","",START Primary Collection,-9,-9
201604090058,2016,4,9,"",0,"",30,3,South America,Maranhao,Grajau,-5.824046,-46.16072,1,0,"","04/09/2016: Assailants opened fire on Manoel Messias Pereira in Grajau, Maranhao, Brazil. Pereira, a sediverte.com blogger, was killed in the assault. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",10,Journalists & Media,56,Other (including online news agencies),Unknown,Blogger: Manoel Messias Pereira,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"DIRECTOR-GENERAL CONDEMNS MURDER OF BLOGGER MANOEL MESSIAS PEREIRA IN BRAZIL","\"\" States News Service",July 12,"2016.\"","","",START Primary Collection,-9,-9
201611150061,2016,11,15,"November 1-30, 2016",0,"",30,3,South America,Goias,Edealina,-17.424789,-49.662512,1,0,"","11/00/2016: Sometime between November 1, 2016 and November 30, 2016, assailants set fire to the Beira Rio FM radio station in Edealina, Goias, Brazil. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Beira Rio FM,Radio Station,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that the attack occurred following elections.",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,-99,A radio station was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Fire destroys radio in Edealina and director believes in political motivation","\"\" maisgoias",November 18,"2017.\"","","",START Primary Collection,-9,-9
201703030026,2017,3,3,"",0,"",30,3,South America,Sao Paulo,Sao Jose do Rio Preto,-20.811761,-49.376227,1,0,The incident occurred in Sao Jose do Rio Preto district.,"03/03/2017: An assailant set fire to the vehicle of Rodrigo Lima in Sao Jose do Rio Preto, Sao Paulo state, Brazil. Lima, a Diario da Regiao journalist, was not harmed as there were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Diario da Regiao,Vehicle of Journalist: Rodrigo Lima,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that Rodrigo Lima had recently written about corruption.",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","",Gasoline was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Brazilian reporter's car set on fire","\"\" CPJ Press Freedom",March 14,"2017.\"","","",START Primary Collection,-9,-9
201711160033,2017,11,18,"",0,"",30,3,South America,Goias,Edealina,-17.424791,-49.664473,1,0,"","11/18/2017: Assailants set fire to the Beira Rio FM station in Edealina, Goias, Brazil. There were no reported casualties in the attack. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Beira Rio FM,Radio Station,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","",There is doubt that this incident meets terrorism-related criteria. Sources noted that the attack may have been related to the controversial nature of the radio station's content.,"\"\"\"Two Brazilian journalists murdered in two days","\"\" Reporters Sans Fronti�res",January 19,"2018.\"","\"\"\"Fire destroys radio in Edealina and director believes in political motivation","\"\" maisgoias",November 18,"2017.\"",""
