201606050054,2016,6,5,"",0,"",103,7,Central Asia,Aktobe,Aktobe,50.291965,57.210571,1,0,"","06/05/2016: Gunmen attacked the Pallada arms shop in Aktobe, Kazakhstan. A guard and a clerk were killed and three police officers were wounded in the attack. This incident represents one of three coordinated attacks in the city on this date. The Kazakhstan Liberation Army claimed responsibility for the incident and stated that the attack was carried out in support for democratization and against President Nursultan Nazarbayev.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",1,Business,7,Retail/Grocery/Bakery,Pallada Shop,Arms Shop,103,Kazakhstan,"","","","","","","","","","","","","","","","",Kazakhstan Liberation Army,"","","","","",The Kazakhstan Liberation Army claimed responsibility for the incident and stated that the attack was carried out in support for democratization and against President Nursultan Nazarbayev.,0,"","",0,-99,-99,1,4,E-mail,"","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,3,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","\"\"\"Gunmen launch series of deadly Kazakhstan attacks","\"\" Al Jazeera",June 6,"2016.\"","\"\"\"Four people wounded in Aktobe terrorist attacks are in serious condition - Kazakh health minister","\"\" Russia & CIS General Newswire",June 8,"2016.\"","\"\"\"Gunmen kill"
201606050055,2016,6,5,"",0,"",103,7,Central Asia,Aktobe,Aktobe,50.291965,57.210571,1,0,"","06/05/2016: Gunmen attacked the Panther arms shop in Aktobe, Kazakhstan. One civilian and three assailants were killed and one civilian and one assailant were wounded in the attack. This incident represents one of three coordinated attacks in the city on this date. The Kazakhstan Liberation Army claimed responsibility for the incident and stated that the attack was carried out in support for democratization and against President Nursultan Nazarbayev.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",1,Business,7,Retail/Grocery/Bakery,Panther Shop,Arms Shop,103,Kazakhstan,"","","","","","","","","","","","","","","","",Kazakhstan Liberation Army,"","","","","",The Kazakhstan Liberation Army claimed responsibility for the incident and stated that the attack was carried out in support for democratization and against President Nursultan Nazarbayev.,0,"","",0,-99,-99,1,4,E-mail,"","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",4,0,3,2,0,1,-9,"","","","",0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","\"\"\"Gunmen launch series of deadly Kazakhstan attacks","\"\" Al Jazeera",June 6,"2016.\"","\"\"\"Four people wounded in Aktobe terrorist attacks are in serious condition - Kazakh health minister","\"\" Russia & CIS General Newswire",June 8,"2016.\"","\"\"\"Gunmen kill"
201606050056,2016,6,5,"",0,"",103,7,Central Asia,Aktobe,Aktobe,50.291965,57.210571,1,0,"","06/05/2016: Gunmen hijacked a bus and attacked a national guard base in Aktobe, Kazakhstan. Three servicemen and one assailant were killed, and six servicemen were wounded. This incident represents one of three coordinated attacks in the city on this date. The Kazakhstan Liberation Army claimed responsibility for the incident and stated that the attack was carried out in support for democratization and against President Nursultan Nazarbayev.",1,1,1,0,"","",1,1,0,4,Hijacking,2,Armed Assault,"","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Kazakhstan National Guard,Base,103,Kazakhstan,19,Transportation,99,Bus (excluding tourists),Unknown,Bus,103,Kazakhstan,"","","","","","","","",Kazakhstan Liberation Army,"","","","","",The Kazakhstan Liberation Army claimed responsibility for the incident and stated that the attack was carried out in support for democratization and against President Nursultan Nazarbayev.,0,"","",0,-99,-99,1,4,E-mail,"","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",4,0,1,6,0,0,1,3,Minor (likely < $1 million),-99,A bus and a gate were damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","\"\"\"Gunmen launch series of deadly Kazakhstan attacks","\"\" Al Jazeera",June 6,"2016.\"","\"\"\"Four people wounded in Aktobe terrorist attacks are in serious condition - Kazakh health minister","\"\" Russia & CIS General Newswire",June 8,"2016.\"","\"\"\"Gunmen kill"
