199205200010,1992,5,20,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",UN peacekeeping force,UN vehicles,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200711060024,2007,11,6,"",0,"",28,9,Eastern Europe,Republika Srpska,Banja Luka,44.775833,17.185556,1,0,"","11/06/2007: A Bosnian civil servant was killed when his car exploded in Banja Luka, Bosnia. Police suspected the killing was retribution for accusing his director of abuse of power and police of threatening him. No one claimed responsibility for the attack.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,68,Named Civilian,Unknown,Milan Vuklelic,28,Bosnia-Herzegovina,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Police suspected that the attack was retaliation.,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","","",1,0,0,2,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Bomb Kills Bosnian Corruption Whistle-Blower","\"\" AFP",November 7,"2007.\"","","",CETIS,-9,-9
199206020006,1992,6,2,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo district,43.85,18.25,3,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,humanitarian convoy,422,International,"","","","","","","","","","","","","","","","",Serbian irregulars,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199207120002,1992,7,12,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,French Acft. Involved in U.N. Aid operation,422,International,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199208020006,1992,8,2,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Force,compound,422,International,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199208020007,1992,8,2,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"",Childrens Refugee bus,28,Bosnia-Herzegovina,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199208130009,1992,8,13,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,ABC News,TV convoy,217,United States,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,1,1,"",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199208130010,1992,8,13,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"","Hotel Europe, hotel held mainly refugees",999,Multinational,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,5,"","",8,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199208170010,1992,8,17,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,city of Sarajevo,28,Bosnia-Herzegovina,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,8,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199209040009,1992,9,4,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",UN relief mission,Italian Air Force G-222 acft*,98,Italy,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Missile,4,"","",0,"","",1,2,Major (likely >= $1 million but < $1 billion),1000000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199209080011,1992,9,8,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,weekly road convoy,422,International,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
